"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"","Sherlock: The Final Problem","Thriller/Suspense","","$0",""
"","Stado","Comedy","","$0",""
"","Vince Giordano: There’s a Future in the Past","Documentary","","$12,125",""
"","Voevoda","Drama","","$0",""
"","Všetko alebo nič","Romantic Comedy","","$0",""
"January 14","Boonie Bears: Entangled Worlds","Comedy","","$0",""
"January 16","Turning Mecards W: Resurrection of the Black Mirror","Adventure","","$0",""
"January 17","The Babymooners","","","$0",""
"","Barbie: Video Game Hero","","","$0",""
"","Below the Surface","","","$0",""
"","Roger Corman’s Death Race 2050","","","$0",""
"","Faustrecht der Freiheit","","","$0",""
"","Huntwatch","Documentary","","$0",""
"","Lego Jurassic World: The Indominus Escape","","","$0",""
"","Pet Fooled","Documentary","","$0",""
"","She Beast","","","$0",""
"","Surf’s Up 2: Wavemania","Adventure","","$0",""
"","When Elephants Were Young","Documentary","","$0",""
"January 18","Split","Horror","$5,000,000","$135,866,075","Play"
"January 19","Gekijô-ban — Bishôjo senshi Sêrâ Mûn R","","","$0",""
"","Nevesta","Horror","","$0",""
"","Ray","Drama","","$0",""
"","Storm: Letters van Vuur","Adventure","","$0",""
"","xXx: Return of Xander Cage","Action","$85,000,000","$44,850,317","Play"
"January 20","Bolshoi 2017: The Sleeping Beauty","Concert/Performance","","$0",""
"","Callback","Thriller/Suspense","","$0",""
"","Los del Túnel","Drama","","$0",""
"","Detour","Thriller/Suspense","","$1,788",""
"","Le divan de Staline","Drama","","$0",""
"","A Dog’s Purpose","Drama","$25,000,000","$61,795,515","Play"
"","La Forêt de Quinconces","Comedy","","$0",""
"","Los Ilusionautas","Adventure","","$0",""
"","Kirik Party","Drama","","$0",""
"","Koditta Idangalai Nirappuga","Thriller/Suspense","","$0",""
"","Konwój","Thriller/Suspense","","$0",""
"","Kötü Çocuk","Drama","","$0",""
"","Met Opera 2017: Romeo et Juliette","Concert/Performance","","$0",""
"","Mladi levi: Polnost časa","Documentary","","$0",""
"","My Father, Die","Action","","$4,252",""
"","Olanlar Oldu","Comedy","","$0",""
"","L'Ora Legale","Comedy","","$0",""
"","Panique","Drama","","$32,169",""
"","Pepee: Birlik Zamanı","Adventure","","$0",""
"","A Plastic Ocean","Documentary","","$0",""
"","Rester Vertical","Comedy","","$571",""
"","The Resurrection of Gavin Stone","Comedy","","$2,303,792",""
"","Royahaye dame sobh","Documentary","","$2,208",""
"","Sophie and the Rising Sun","Drama","","$27,116",""
"","Strnadovi","Documentary","","$0",""
"","The Sunshine Makers","Documentary","","$10,042",""
"","Tenemos La Carne","Horror","","$0",""
"","They Call Us Monsters","Documentary","","$0",""
"","Vince & Kath & James","Drama","","$0",""
"January 21","Shinjuku Suwan II","Action","","$0",""
"January 23","Beyond Redemption","","","$0",""
"","Jaesim","Drama","","$0",""
"January 24","2 Years of Love","Romantic Comedy","","$0",""
"","Flight 313: The Conspiracy","","","$0",""
"","Guardianes of Oz","","","$0",""
"","The Hangman: Shepherds and Butchers","","","$0",""
"","The Harrow","","","$0",""
"","Justice League: Dark","Adventure","","$0",""
"","Long Nights Short Mornings","Drama","","$0",""
"","La Noire de","","","$0",""
"January 25","Kaabil","","","$0",""
"","Raees","","","$2,369,469",""
"","Singam 3","","","$0",""
"","Vezir Parmagi","Drama","","$0",""
"","The Village of No Return","Action","","$0",""
"","Wendy","Adventure","","$0",""
"January 26","Get the Girl","Black Comedy","","$0",""
"","Prityazhenie","Drama","","$0",""
"January 27","Ama-San","Documentary","","$0",""
"","Ang Babae Sa Septic Tank 2: #ForeverIsNotEnough","","","$0",""
"","Bei xi mo shou","","","$0",""
"","Buddies in India","","","$292,662",""
"","Cheng feng po lang","Drama","","$462,298",""
"","Emily","Drama","","$1,164",""
"","Gold","Drama","","$7,227,038","Play"
"","Gong fu yu jia","Action","","$362,657",""
"","I Am Michael","Drama","","$0",""
"","The Last Face","Drama","","$0",""
"","Massacre on Aisle 12","Comedy","","$10,581",""
"","Mes Trésors","Comedy","","$0",""
"","Miluji tě modře","Romantic Comedy","","$0",""
"","Mykyta kozhumyaka","Adventure","","$0",""
"","Ron Goossens, Low Budget Stuntman","Comedy","","$0",""
"","T2: Trainspotting","Drama","$18,000,000","$0","Play"
"","El Tamaño Sí Importa","Comedy","","$0",""
"","Le voyage de Fanny","Drama","","$0",""
"","Der Wald vor lauter Bäumen","","","$1,410",""
"","The White King","Drama","","$0",""
"","Xi You  Fu Yao Pian","Action","","$870,451",""
"","Zero 3","Thriller/Suspense","","$0",""
"January 28","The Game Changer","Action","","$0",""
"","Heartbeats","Drama","","$0",""
"January 30","Royal Opera 2016/17 Il Trovatore","Concert/Performance","","$0",""
"January 31","Don’t Look Now","","","$0",""
"","Meet the Donors: Does Money Talk?","Documentary","","$0",""
"","Scooby Doo Shaggy’s Showdown","","","$0",""
"","Two Lovers and a Bear","Drama","$6,840,000","$0",""
"February 1","Córki dancingu","","","$64,502",""
"","Jojakdwen doshi","","","$0",""
"February 2","A Cure for Wellness","Thriller/Suspense","","$8,088,356","Play"
"","The Lego Batman Movie","Adventure","$80,000,000","$158,818,072","Play"
"","Smetto Quando Voglio - Masterclass","Comedy","","$0",""
"February 3","American Violence","Thriller/Suspense","","$0",""
"","Anatahan","","","$0",""
"","Bogan","Drama","","$0",""
"","Bolshoi Ballet 2017 Swan Lake","Concert/Performance","","$0",""
"","Chapter & Verse","Drama","","$81,870",""
"","The Comedian","Comedy","","$1,648,899","Play"
"","Dark Night","","","$0",""
"","Eloise","Horror","","$0",""
"","Fırıldak Ailesi","Comedy","","$0",""
"","Grace of Jake","Drama","","$13,646",""
"","Growing up Smith","Comedy","$2,000,000","$35,312",""
"","Hymyilevä mies","Drama","","$0",""
"","I Am Not Your Negro","Documentary","","$6,076,416",""
"","North East: Past Po Ma Zhang Fei","Action","","$0",""
"","Pork Pie","Comedy","","$0",""
"","Rings","Horror","$25,000,000","$27,685,384","Play"
"","Ve Si Sai Gon","","","$7,136",""
"","Wheeler","","","$0",""
"","Youth in Oregon","Drama","","$0",""
"February 5","Oklahoma City","Documentary","","$0",""
"February 7","Akron","","","$0",""
"","Baby, Baby, Baby!","Comedy","","$0",""
"","Barash","","","$0",""
"","Candiland","","","$0",""
"","Cross 2","","","$0",""
"","Dead West","","","$0",""
"","Deadly Virtues: Love.Honor.Obey","","","$0",""
"","Deluge","","","$0",""
"","Elizabeth at 90: A Family Tribute","Documentary","","$0",""
"","Jonathan","","","$0",""
"","Killing Reagan","Drama","","$0",""
"","Like Cotton Twines","","","$0",""
"","Meitantei Conan: Episōdo Wan - Chiisakunatta Meitantei","Adventure","","$0",""
"","A Midsummer’s Hawaiian Dream","","","$0",""
"","Moontrap: Target Earth","","","$0",""
"","Sinbad and the War of the Furies","","","$0",""
"","Stake Land 2","","","$0",""
"February 8","Fifty Shades Darker","Drama","$55,000,000","$112,945,330","Play"
"February 9","John Wick: Chapter Two","Action","$40,000,000","$87,395,208","Play"
"","King of the Belgians","Drama","","$0",""
"February 10","2017 Oscar Shorts","Multiple Genres","","$2,807,517",""
"","The Adventure Club","Adventure","","$0",""
"","Balu Mahi","Drama","","$0",""
"","Bornless Ones","Horror","","$0",""
"","The Coming War on China","Documentary","","$0",""
"","Days of Power","","","$0",""
"","Don’t Hang Up","","","$0",""
"","Eldorado XXI","Documentary","","$0",""
"","Todos Queremos a Alguien","Romantic Comedy","","$1,873,253","Play"
"","Havenhurst","Horror","","$0",""
"","I am Jane Doe","Documentary","","$0",""
"","Jolly LLB 2","Black Comedy","","$1,654,254",""
"","Jue zhan shi shen","Drama","","$0",""
"","KEDi","Documentary","","$1,002,846",""
"","Left on Purpose","Documentary","","$0",""
"","Peeshtite obuvki","Drama","","$0",""
"","Prevenge","","","$0",""
"","Running Wild","Drama","","$0",""
"","Stray Bullets","Thriller/Suspense","","$0",""
"","Zacma","","","$0",""
"February 13","Nungil","Drama","","$0",""
"February 14","Air Bound","Adventure","","$0",""
"","The Crooked Man","","","$0",""
"","Gulyay, Vasya!","Comedy","","$0",""
"","Gunsmoke: The Long Ride","Western","","$0",""
"","Hap Joek Nam Nui","Romantic Comedy","","$0",""
"","It Ain’t Pretty","Documentary","","$0",""
"","Mamma o Papa?","Comedy","","$0",""
"","Revenge for Love","Romantic Comedy","","$0",""
"","Sisters of the Plague","","","$0",""
"","Taken Heart","","","$0",""
"","You May Now Kill the Bride","","","$0",""
"February 15","Geulae Gajok","Comedy","","$0",""
"","The King of New Orleans","","","$0",""
"","Loosideu Deurim","Thriller/Suspense","","$0",""
"February 16","Disney’s Newsies: The Broadway Musical","Musical","","$0",""
"","Recep Ivedik 5","Comedy","","$0",""
"February 17","American Fable","Thriller/Suspense","","$0",""
"","Cô Hầu Gái","Horror","","$0",""
"","Emilija iš Laisvės alėjos","Drama","","$0",""
"","Fist Fight","Comedy","$25,000,000","$30,493,683","Play"
"","From Nowhere","Drama","","$8,109",""
"","Fukri","Drama","","$0",""
"","The Ghazi Attack","Drama","","$0",""
"","Haebing","Drama","","$0",""
"","The Healer","Drama","","$0",""
"","In Dubious Battle","Drama","$15,000,000","$0",""
"","Inhebek Hedi","Drama","","$0",""
"","Irada","","","$0",""
"","Keep Quiet","Documentary","","$43,716",""
"","Lovesong","Drama","","$6,700",""
"","Mein Blind Date mit dem Leben","Drama","","$0",""
"","Paris Opera Ballet: Swan Lake","Concert/Performance","","$0",""
"","The Parrot Heads Documentary","Documentary","","$0",""
"","Radin!","Comedy","","$0",""
"","Richard the Stork","Adventure","","$0",""
"","Running Shaadi","Romantic Comedy","","$0",""
"","Shanghai Wang","Drama","","$0",""
"","Singkeul Laideo","Drama","","$0",""
"","XX","Horror","","$30,090",""
"February 20","BoBoiBoy: The Movie","Adventure","","$0",""
"February 21","The Great & The Small","Drama","","$0",""
"","Heaven Sent","","","$0",""
"","Ma vie de Courgette","Adventure","","$180,070","Play"
"","Punching Henry","Comedy","","$0",""
"","Tie the Knot","","","$0",""
"","Waffle Street","","","$0",""
"February 22","Leidibeogeu","Action","","$0",""
"February 23","Gekijo-ban Sword Art Online: Ordinal Scale","Adventure","","$0",""
"","Kong: Skull Island","Adventure","$185,000,000","$61,025,472","Play"
"","Logan","Action","$127,000,000","$152,919,158","Play"
"","ВУРДАЛАКИ","Horror","","$0",""
"February 24","Anina Provizija","","","$0",""
"","As You Are","","","$0",""
"","Bába z ledu","Romantic Comedy","","$0",""
"","Beata ignoranza","Comedy","","$0",""
"","Bitter Harvest","Drama","$21,000,000","$501,239",""
"","Drifter","Thriller/Suspense","","$0",""
"","Dying Laughing","Documentary","","$0",""
"","Es Por Tu Bien","Comedy","","$0",""
"","Exhibition On Screen: I, Claude Monet","Documentary","","$0",""
"","The Family","Documentary","","$0",""
"","Get Out","Horror","$5,000,000","$110,725,285","Play"
"","Kiki","","","$0",""
"","Memoria desmemoriada","Documentary","","$0",""
"","Met Opera: Rusalka","Concert/Performance","","$0",""
"","Mientras el Lobo no Está","Thriller/Suspense","","$0",""
"","Munthirivallikal Thalirkkumbol","Comedy","","$0",""
"","Muzzikanti","Romantic Comedy","","$0",""
"","My Ex and Whys","Romantic Comedy","","$0",""
"","ОДНОКЛАССНИЦЫ #НОВЫЙПОВОРОТ","Comedy","","$0",""
"","Psiconautas, los niños olvidados","Horror","","$0",""
"","El Que Busca Encuentra","Romantic Comedy","","$0",""
"","Rangoon","Drama","","$0",""
"","Sargi","Drama","","$0",""
"","Stefan Zweig: Farewell to Europe","Drama","","$0",""
"","VooDoo","Horror","","$0",""
"","Within","","","$0",""
"","Year by the Sea","Drama","","$0",""
"","Zaschitniki","Action","","$0",""
"February 25","Nunbal","Drama","","$0",""
"February 27","The Journey","Drama","","$0",""
"February 28","A*P*E","","","$0",""
"","The Business of Amateurs","Documentary","","$0",""
"","The Creature Below","","","$0",""
"","Cut to the Chase","Action","","$0",""
"","Framed","","","$0",""
"","Lost Cat Corona","","","$0",""
"","A New High","Documentary","","$0",""
"","Sound of Redemption: The Frank Morgan Story","Documentary","","$0",""
"","Stuff","","","$0",""
"March 1","Contemporary Color","Concert/Performance","","$6,395",""
"March 2","Tuintje In Mijn Hart","Romantic Comedy","","$0",""
"March 3","Alone in Berlin","Drama","","$0",""
"","El Auge Del Humano","","","$0",""
"","Before I Fall","Drama","","$8,929,594","Play"
"","Ben-Gurion: Epilogue","Documentary","","$0",""
"","Burlesque: Heart of the Glitter Tribe","Documentary","","$0",""
"","Catfight","Comedy","","$0",""
"","Commando 2","Drama","","$0",""
"","Donald Cried","Comedy","","$16,010",""
"","Don't Take Me Home","Documentary","","$0",""
"","Falchi","Thriller/Suspense","","$0",""
"","The Freedom to Marry","Documentary","","$6,142",""
"","El guardián invisible","Thriller/Suspense","","$0",""
"","The Institute","Thriller/Suspense","","$0",""
"","Ira","Thriller/Suspense","","$0",""
"","Jasper Jones","Drama","","$0",""
"","Junction 48","","","$9,083",""
"","The Last Laugh","Documentary","","$0",""
"","The Last Word","Drama","","$114,341",""
"","Lavender","Thriller/Suspense","","$0",""
"","Love & Taxes","Romantic Comedy","","$5,521",""
"","Lyubov Pret-a-Porte","Comedy","","$0",""
"","Midnight Sun","Drama","","$0",""
"","Nakom","Drama","","$0",""
"","Neckan","Thriller/Suspense","","$0",""
"","Omicidio All'Italian","Comedy","","$0",""
"","The Settlers","Documentary","","$0",""
"","The Shack","Drama","","$32,226,242","Play"
"","Table 19","Comedy","","$2,978,103","Play"
"","Tim Timmerman: Hope of America","Comedy","","$75,890",""
"","Ugetsu monogatari","","","$11,198",""
"","Únos","Drama","","$0",""
"","Viceroy's House","Drama","","$0",""
"","Wolves","Drama","","$0",""
"March 4","Jīnghún xiùhuāxié","Horror","","$0",""
"March 6","The Prison","Action","","$0",""
"March 7","Angel of Christmas","","","$0",""
"","Bunyan & Babe","Adventure","","$0",""
"","The Christmas Secret","","","$0",""
"","Frank vs. God","","","$0",""
"","Honeymoon from Hell","","","$0",""
"","J.L. Family Ranch","","","$0",""
"","The Lesson","","","$0",""
"","Mr. Frog","","","$0",""
"","Population Zero","Thriller/Suspense","","$0",""
"","Resistance","","","$0",""
"","Slasher.com","","","$0",""
"","Time Toys","","","$0",""
"","The Wedding March","","","$0",""
"March 9","Uncertain","Documentary","","$0",""
"March 10","Actor Martinez","Drama","","$0",""
"","Badrinath Ki Dulhania","","","$862,008",""
"","Betting on Zero","Documentary","","$0",""
"","The Dark Below","Thriller/Suspense","","$0",""
"","A Few Less Men","Comedy","","$0",""
"","The Jazz Funeral","","","$0",""
"","The Ottoman Lieutenant","Drama","","$149,830",""
"","Raw","","","$24,825","Play"
"","The Sense of an Ending","Drama","","$39,691","Play"
"","Suntan","Romantic Comedy","","$1,629",""
"","Who’s Crazy","","","$1,355",""
"March 14","Easter Mysteries","Musical","","$0",""
"","Monster High: Electrified","","","$0",""
"","The Valley of the Gwangi","","","$0",""
"March 15","Namour","","","$0",""
"","Tickling Giants","Documentary","","$0",""
"March 17","All Nighter","Comedy","","$0",""
"","Atomica","","","$0",""
"","Beauty and the Beast","Musical","","$0","Play"
"","The Belko Experiment","Horror","","$0","Play"
"","Burn Your Maps","Adventure","","$0",""
"","The Dark Tapes","Thriller/Suspense","","$0",""
"","Qing mei zhu ma","","","$0",""
"","Song to Song","Drama","","$0","Play"
"","You Can’t Have It","","","$0",""
"March 21","One of Us","","","$0",""
"","One Under the Sun","","","$0",""
"March 22","A Woman, A Part","Drama","","$0",""
"March 23","Métamorphoses","","","$0",""
"March 24","Bloomin Mud Shuffle","","","$0",""
"","Bokeh","","","$0",""
"","Buster’s Mal Heart","","","$0",""
"","Car Dogs","","","$0",""
"","CHiPS","Action","","$0","Play"
"","Dig Two Graves","","","$0",""
"","House on Willow Street","","","$0",""
"","I Called Him Morgan","Documentary","","$0",""
"","The Levelling","Drama","","$0",""
"","Life","Thriller/Suspense","","$0","Play"
"","Phillauri","","","$0",""
"","Power Rangers","Action","$120,000,000","$0","Play"
"","Slamma Jamma","","","$0",""
"","Walk of Fame","Romantic Comedy","","$0",""
"","Wilson","Comedy","","$0","Play"
"March 28","Bodyslam: Revenge of the Banana!","Documentary","","$0",""
"March 31","All This Panic","Documentary","","$0",""
"","American Anarchist","Documentary","","$0",""
"","The Blackcoat’s Daughter","Horror","","$0",""
"","The Boss Baby","Comedy","","$0","Play"
"","Carrie Pilby","Comedy","","$0",""
"","Fair Haven","Drama","","$0",""
"","Ghost in the Shell","Action","","$0","Play"
"","God Knows Where I Am","Documentary","","$0",""
"","Here Alone","","","$0",""
"","Live Cargo","","","$0",""
"","Pitching Tents","Comedy","","$0",""
"","The Zookeeper’s Wife","Drama","","$0","Play"
"April 4","Teen Titans: The Judas Contract","Action","","$0",""
"April 7","Aftermath","Thriller/Suspense","","$0",""
"","Alive and Kicking","Documentary","","$0",""
"","All These Sleepless Nights","Documentary","","$0",""
"","The Case for Christ","Drama","","$0",""
"","Colossal","Drama","","$0",""
"","Gifted","Drama","","$0","Play"
"","Going in Style","Comedy","","$0","Play"
"","A Kind of Loving","Drama","","$0",""
"","November Criminals","Drama","","$0",""
"","Salt And Fire","Thriller/Suspense","","$0",""
"","Shot! The Psycho-Spiritual Mantra of Rock","Documentary","","$0",""
"","Smurfs: The Lost Village","Adventure","","$0","Play"
"","Speech & Debate","","","$0",""
"","Their Finest","Drama","","$0","Play"
"","The Ticket","Drama","","$0",""
"","The Transfiguration","","","$0",""
"","The Void","Horror","","$0",""
"April 14","Asomatous","","","$0",""
"","The Fate of the Furious","Action","","$0","Play"
"","Jeremiah Tower: The Last Magnificent","Documentary","","$0",""
"","Little Boxes","","","$0",""
"","The Lost City of Z","Action","","$0",""
"","Mission Control: The Unsung Heroes of Apollo","Documentary","","$0",""
"","My Entire High School Sinking Into the Sea","Comedy","","$0",""
"","Norman: The Moderate Rise and Tragic Fall of a New York Fixer","Thriller/Suspense","","$0",""
"","Sandy Wexler","Comedy","","$0",""
"","Spark","Adventure","","$0",""
"","Tommy's Honour","Drama","","$0",""
"April 21","Citizen Jane: Battle for the City","Documentary","","$0",""
"","Free Fire","Action","","$0",""
"","Phoenix Forgotten","","","$0",""
"","The Promise","Drama","","$0",""
"","Unforgettable","Thriller/Suspense","","$0","Play"
"","Water & Power: A California Heist","Documentary","","$0",""
"April 26","Obit","Documentary","","$0",""
"April 28","Churchill","","","$0",""
"","The Circle","Thriller/Suspense","","$0","Play"
"","Grey Lady","","","$0",""
"","How to Be a Latin Lover","Comedy","","$0","Play"
"","Sleight","Action","","$0",""
"","Untitled Blumhouse Horror Project 2017","Horror","","$0",""
"","Voice From the Stone","Thriller/Suspense","","$0",""
"May 3","Mr. Chibbs","Documentary","","$0",""
"May 5","Chuck","Action","","$0",""
"","The Dinner","Drama","","$0",""
"","Guardians of the Galaxy Vol 2","Action","","$0","Play"
"","The Lovers","Comedy","","$0",""
"","Take Me","","","$0",""
"","Une Vie","","","$0",""
"May 9","DC Super Hero Girls: Intergalactic Games","","","$0",""
"May 12","Folk Hero & Funny Guy","Comedy","","$0",""
"","King Arthur: Legend of the Sword","Adventure","$102,000,000","$0","Play"
"","Lowriders","Drama","","$0",""
"","Paris Can Wait","","","$0",""
"","Snatched","Comedy","","$0","Play"
"","Tracktown","","","$0",""
"","The Wall","Thriller/Suspense","","$0","Play"
"May 17","Danger Close","Documentary","","$0",""
"May 19","Alien: Covenant","Horror","","$0","Play"
"","Ang Babaeng Humayo","","","$0",""
"","Champion","","","$0",""
"","Diary of a Wimpy Kid: The Long Haul","Comedy","","$0",""
"","Everything, Everything","Drama","","$0",""
"May 24","Restless Creature: Wendy Whelan","Documentary","","$0",""
"May 26","Baywatch","Comedy","","$0","Play"
"","Pirates of the Caribbean: Dead Men Tell No Tales","Adventure","","$0","Play"
"May 31","Julian Schnabel: A Private Portrait","Documentary","","$0",""
"June 2","3 Idiotas","Comedy","","$0",""
"","The B-Side","Documentary","","$0",""
"","Captain Underpants","Comedy","","$0",""
"","Dean","Comedy","","$0",""
"","Past Life","Thriller/Suspense","","$0",""
"","Wonder Woman","Adventure","","$0","Play"
"June 6","All Eyez on Me","Drama","","$0",""
"June 9","11:55","","","$0",""
"","As Good as You","","","$0",""
"","The Hero","","","$0",""
"","Megan Leavey","Drama","","$0",""
"","The Mummy","Adventure","","$0","Play"
"","My Cousin Rachel","Drama","","$0",""
"June 16","The Book Of Henry","","","$0",""
"","Cars 3","Adventure","","$0",""
"","Maudie","Drama","","$0",""
"","Rough Night","","","$0",""
"June 23","The Beguiled","Western","","$0",""
"","The Big Sick","","","$0",""
"","Transformers: The Last Knight","Action","","$0","Play"
"June 30","13 Minutes","","","$0",""
"","Amityville: The Awakening","Horror","","$0",""
"","David Lynch: The Art Life","Documentary","","$0",""
"","Dayveon","","","$0",""
"","Despicable Me 3","Comedy","","$0","Play"
"","The House","Comedy","","$0",""
"","Réparer les vivants","","","$0",""
"","The Vault","","","$0",""
"","The Veil","","","$0",""
"","Wish Upon","","","$0",""
"July 7","Spider-Man: Homecoming","Action","","$0",""
"","Step","Documentary","","$0",""
"July 14","Bad Dads","Comedy","","$0",""
"","City of Ghosts","Documentary","","$0",""
"","Lady Macbeth","Drama","","$0",""
"","War for the Planet of the Apes","Action","","$0","Play"
"July 21","Dunkirk","Action","","$0","Play"
"","Girls Trip","Comedy","","$0",""
"","Valerian and the City of a Thousand Planets","Adventure","$180,000,000","$0",""
"July 28","Atomic Blonde","Thriller/Suspense","","$0",""
"","The Dark Tower","Western","","$0",""
"","An Inconvenient Sequel","Documentary","","$0",""
"August 4","All I See is You","Thriller/Suspense","","$0",""
"","The Emoji Movie","Adventure","","$0",""
"August 11","Annabelle 2","Horror","","$0",""
"","Baby Driver","Thriller/Suspense","","$0",""
"August 18","The Hitman’s Bodyguard","Action","","$0",""
"","Logan Lucky","","","$0",""
"","The Nut Job 2: Nutty by Nature","Comedy","","$0","Play"
"August 25","Cadaver","","","$0",""
"","It Comes at Night","Horror","","$0",""
"","Polaroid","Horror","","$0",""
"","Tulip Fever","Drama","$25,000,000","$0",""
"","Villa Capri","","","$0",""
"September 1","Animal Crackers","Adventure","","$0",""
"","Pray for Rain","","","$0",""
"","Renegades","Action","","$0",""
"","Sky Sharks","Black Comedy","$2,500,000","$0",""
"September 8","It","Horror","","$0",""
"September 15","The Solutrean","Adventure","","$0",""
"","Untitled Sony Event Film","","","$0",""
"September 22","Granite Mountain","Drama","","$0",""
"","The Lego Ninjago Movie","Adventure","","$0",""
"","Untitled Sony Pictures Animation Film","","","$0",""
"","Victoria and Abdul","","","$0",""
"September 29","American Made","Thriller/Suspense","","$0",""
"","Flatliners","","","$0",""
"","Samson","Drama","","$0",""
"September 30","Brigsby Bear","","","$0",""
"","I Dream in Another Language","","","$0",""
"","Inxeba","","","$0",""
"","It’s Not Yet Dark","Documentary","","$0",""
"","She Makes Comics","Documentary","","$0",""
"October 6","Blade Runner 2049","Thriller/Suspense","","$0","Play"
"","Kingsman: The Golden Circle","Action","","$0",""
"","My Little Pony","Adventure","","$0",""
"October 13","Marshall","Drama","","$0",""
"","Mother","Drama","","$0",""
"","The Snowman","Drama","","$0",""
"October 20","Geostorm","Action","","$0",""
"","Insidious: Chapter 4","","","$0",""
"","The Mountain Between Us","Drama","","$0",""
"","Same Kind of Different as Me","Drama","","$0",""
"","War with Grandpa","","","$0",""
"October 27","2017 Cloverfield Movie","","","$0",""
"","Saw: Legacy","Horror","","$0",""
"October 31","1945","Drama","","$0",""
"November 3","A Bad Mom’s Christmas","Comedy","","$0",""
"","Thor: Ragnarok","Action","","$0",""
"November 10","Red Sparrow","Thriller/Suspense","","$0",""
"","The Star","Adventure","","$0",""
"November 17","Justice League","Action","","$0",""
"","Wonder","Adventure","","$0",""
"November 22","Coco","Adventure","","$0",""
"","Let It Snow","Drama","","$0",""
"","Murder on the Orient Express","Drama","","$0",""
"November 24","Call Me by Your Name","Drama","","$0",""
"","Darkest Hour","Drama","","$0",""
"December 1","He’s Out There","","","$0",""
"December 15","Ferdinand","","","$0",""
"","Star Wars Ep. VIII: The Last Jedi","Action","","$0",""
"December 22","Downsizing","Comedy","","$0",""
"","Jumanji","Adventure","","$0",""
"","Pitch Perfect 3","Comedy","","$0",""
"","The Six Billion Dollar Man","Action","","$0",""
"","Untitled PG-13 Comedy","Comedy","","$0",""
