"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"","Little Darlings","","","$34,326,249",""
"","Little Miss Marker","Comedy","","$6,321,392",""
"","Mad Max","Action","$200,000","$8,750,000",""
"March 28","Gilda Live","Concert/Performance","","$2,261,507",""
"","The Serial","","","$9,870,727",""
"","When Time Ran Out...","Adventure","","$3,763,988",""
"April 18","North Sea Hijack","Adventure","","$2,993,772",""
"April 25","Where the Buffalo Roam","Comedy","","$6,659,377",""
"May 9","Friday the 13th","Horror","$550,000","$39,754,601",""
"","The Nude Bomb","Comedy","","$14,662,035",""
"May 10","Penitentiary","Drama","$100,000","$287,000",""
"May 16","Fame","Musical","","$21,202,829",""
"","Home Movies","","$400,000","$89,134",""
"","The Long Riders","Action","$10,000,000","$15,198,912",""
"May 20","Star Wars Ep. V: The Empire Strikes Back","Adventure","$23,000,000","$290,271,960",""
"May 23","Carny","Drama","","$1,817,720",""
"","The Gong Show Movie","Comedy","","$6,621,520",""
"","The Shining","Horror","$19,000,000","$44,017,374",""
"May 30","Bon Voyage, Charlie Brown (and Don't Come Back!)","Comedy","","$2,013,193",""
"June 6","Galaxina","","$5,500,000","$4,865,000",""
"","Up the Academy","Comedy","","$10,000,000",""
"","Urban Cowboy","Drama","","$46,918,287",""
"June 11","Bronco Billy","Adventure","","$24,265,659",""
"June 13","The Island","Adventure","$22,000,000","$15,716,828",""
"","Roadie","Comedy","","$4,226,370",""
"","Wholly Moses!","Comedy","","$14,155,617",""
"June 19","Rough Cut","","","$16,656,125",""
"June 20","The Blue Lagoon","Drama","$4,500,000","$47,923,795",""
"","The Blues Brothers","Musical","$27,000,000","$57,229,890",""
"","Brubaker","Drama","","$37,121,708",""
"","Can't Stop the Music","Musical","$20,000,000","$2,000,000",""
"June 25","The Last Flight of Noah’s Ark","","","$11,000,000",""
"June 27","The Stunt Man","","","$7,063,886",""
"July 4","Airplane!","Comedy","$3,500,000","$83,453,539",""
"July 11","My Bodyguard","Comedy","","$22,482,952",""
"","Oh Heavenly Dog","Comedy","","$6,216,067",""
"July 18","The Big Red One","","","$7,206,220",""
"","Cheech & Chong's Next Movie","Comedy","","$41,675,194",""
"","Honeysuckle Rose","Drama","","$17,815,212",""
"","Used Cars","","","$11,715,321",""
"July 25","Caddyshack","Comedy","$6,000,000","$39,846,344",""
"August 1","Raise the Titanic","","$40,000,000","$7,000,000",""
"August 8","The Fiendish Plot of Dr. Fu Manchu","Comedy","","$10,697,276",""
"","Why Would I Lie?","Comedy","","$52,473",""
"","Xanadu","Musical","","$22,762,571",""
"August 15","Prom Night","","","$14,796,236",""
"","Smokey and the Bandit II","Comedy","","$66,132,626",""
"","Those Lips, Those Eyes","Romantic Comedy","","$63,766",""
"August 29","The Big Brawl","Action","","$8,527,743",""
"","He Knows You're Alone","Horror","","$4,875,436",""
"September 19","Ordinary People","Drama","$6,000,000","$52,302,978",""
"September 26","Divine Madness!","Comedy","","$5,318,098",""
"","In God We Tru$t","Comedy","","$5,215,015",""
"","Phobia","","","$0",""
"","Resurrection","Drama","","$3,910,019",""
"","Stardust Memories","Comedy","","$10,389,003",""
"October 1","Gloria","Thriller/Suspense","","$47,019",""
"October 3","Coast to Coast","","","$4,495,445",""
"","The Elephant Man","","$5,000,000","$26,010,864",""
"","Oh, God! Book II","Comedy","","$14,504,277",""
"","One Trick Pony","Drama","","$843,215",""
"","Somewhere in Time","Drama","$5,100,000","$9,709,597",""
"October 10","Kagemusha","Drama","","$4,000,000",""
"","Private Benjamin","Comedy","$15,000,000","$69,847,348",""
"October 12","Sauve qui peut (la vie)","Drama","","$47,262",""
"October 24","Loving Couples","Comedy","","$2,806,659",""
"","Melvin and Howard","","","$4,309,490",""
"","Motel Hell","Horror","","$6,342,668",""
"October 31","The Awakening","Horror","","$8,415,112",""
"November 14","The Idolmaker","Drama","","$2,625,716",""
"","Raging Bull","Drama","$18,000,000","$23,380,203",""
"November 19","Heaven's Gate","","$44,000,000","$3,484,331",""
"December 1","A Change of Seasons","Drama","","$16,400,000",""
"December 3","The Competition","Drama","","$13,000,000",""
"December 5","Flash Gordon","Action","$35,000,000","$27,107,960",""
"December 12","Popeye","","$20,000,000","$49,823,037",""
"","Stir Crazy","Comedy","","$101,300,000",""
"","Tess","","","$20,093,330",""
"December 17","Any Which Way You Can","Comedy","","$70,687,344",""
"","Mon oncle d'Amérique","Drama","","$0",""
"December 19","Nine to Five","Comedy","","$103,290,500",""
"","The Formula","Thriller/Suspense","","$8,894,289",""
"","Inside Moves","","","$0",""
"","Seems Like Old Times","Romantic Comedy","","$23,200,000",""
"","Tribute","","","$9,000,000",""
"December 25","Altered States","Horror","","$19,853,892",""
"","First Family","Comedy","","$15,198,912",""
"December 31","Forbidden Zone","Musical","","$0",""
