"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"March 4","Be Cool","Comedy","$75,000,000","$55,849,401",""
"","Dear Frankie","Drama","$4,600,000","$1,340,891",""
"","Gunner Palace","Documentary","","$607,502",""
"","The Jacket","Thriller/Suspense","$28,500,000","$6,301,131",""
"","Night of Henna","Comedy","","$17,064",""
"","The Pacifier","Comedy","$56,000,000","$113,006,880",""
"March 11","The Boys from County Clare","Comedy","","$140,872",""
"","Don't Move","Drama","","$103,280",""
"","Dot the I","Drama","","$306,224",""
"","Hostage","Action","$75,000,000","$34,636,443",""
"","In My Country","Drama","","$163,536",""
"","Magdalena, The Unholy Saint","Drama","","$6,470",""
"","Mail Order Wife","Comedy","","$62,387",""
"","Millions","Comedy","","$6,584,159",""
"","Nowhere Man","Drama","","$2,348",""
"","Off the Map","Drama","","$1,310,368",""
"","Robots","Adventure","$80,000,000","$128,200,012",""
"","The Upside of Anger","Drama","$12,000,000","$18,761,993",""
"March 18","Eating Out","Comedy","","$155,212",""
"","The Helix...  Loaded","Comedy","$1,000,000","$3,700",""
"","Ice Princess","Comedy","$25,000,000","$24,381,334",""
"","Melinda and Melinda","Comedy","","$3,826,280",""
"","Milk and Honey","Drama","","$9,231",""
"","The Rider Named Death","Drama","","$2,438",""
"","The Ring Two","Horror","$50,000,000","$75,941,727",""
"","Schizo","Drama","","$54,357",""
"","Sixteen Years of Alcohol","Drama","","$8,046",""
"","Steamboy","Action","$20,000,000","$468,867",""
"March 23","Mondovino","Documentary","","$209,618",""
"March 24","Miss Congeniality 2: Armed and Fabulous","Comedy","$60,000,000","$48,478,006",""
"March 25","The Ballad of Jack and Rose","Drama","$1,500,000","$712,294",""
"","D.E.B.S.","Action","$3,500,000","$96,793",""
"","Guess Who","Comedy","$35,000,000","$68,915,888",""
"","Lipstick & Dynamite","Documentary","","$26,073",""
"","Nina's Tragedies","Comedy","","$238,487",""
"","Oldboy","Thriller/Suspense","$3,000,000","$707,391",""
"March 29","Carnival of Souls","","","$0",""
"March 30","Beauty Shop","Comedy","$25,000,000","$36,351,350",""
"April 1","Comme une image","Drama","","$1,736,499",""
"","Dust to Glory","Documentary","","$639,990",""
"","Girl Play","Romantic Comedy","","$11,523",""
"","Kontroll","Thriller/Suspense","","$237,183",""
"","Mughal-e-Azam","Drama","","$161,434",""
"","Sin City","Action","$40,000,000","$74,103,820",""
"April 6","Primo Amore","Drama","","$9,392",""
"April 8","Chrystal","Drama","","$80,701",""
"","Eros","Drama","","$188,248",""
"","Ethan Mao","Drama","","$10,178",""
"","Fever Pitch","Comedy","$40,000,000","$42,071,069",""
"","A Hole in My Heart","Comedy","","$3,306",""
"","Ils se marièrent et eurent beaucoup d'enfants (Happily Ever After)","Drama","","$252,341",""
"","Kung Fu Hustle","Action","$20,000,000","$17,104,669",""
"","Living Life","Drama","","$9,064",""
"","Lucky","Musical","","$453,507",""
"","Sahara","Adventure","$145,000,000","$68,671,925",""
"","Smile","Drama","","$32,833",""
"","Wild Safari 3D","Documentary","","$16,621,230",""
"","Winter Solstice","Drama","","$319,355",""
"April 13","15","Drama","","$3,013",""
"","Palindromes","Drama","","$553,368",""
"","State Property 2","Action","","$1,691,706",""
"April 14","Winning Girls Through Psychic Mind Control","Comedy","","$11,089",""
"April 15","The Amityville Horror","Horror","$18,500,000","$65,233,369",""
"","Down and Derby","Comedy","","$231,609",""
"","House of D","Drama","$2,000,000","$388,532",""
"","It's All Gone Pete Tong","Drama","$2,000,000","$120,620",""
"","Never Been Thawed","Comedy","","$47,219",""
"","Perlasca","Drama","","$4,216",""
"","Torremolinos 73","Comedy","","$87,385",""
"","Voices in Wartime","Documentary","","$20,702",""
"","A Wake in Providence","Comedy","","$403,069",""
"","The Year of Yao","Documentary","","$34,699",""
"April 21","Frog-g-g!","","","$1,262",""
"April 22","Dallas 362","Drama","","$21,108",""
"","Enron: The Smartest Guys in the Room","Documentary","","$4,071,700",""
"","The Game of Their Lives","Drama","$20,000,000","$375,474",""
"","The Interpreter","Thriller/Suspense","$90,000,000","$72,708,161",""
"","Jigureul Jikyeora! (Save the Green Planet!)","","","$15,516",""
"","King's Ransom","Comedy","$25,000,000","$4,008,527",""
"","A Lot Like Love","Comedy","$25,000,000","$21,835,784",""
"","Madison","Drama","$15,500,000","$517,262",""
"","The Man Who Copied","Drama","","$23,989",""
"","Music from the Inside Out","Documentary","","$136,594",""
"","WAQT","Drama","","$815,064",""
"April 27","The Tunnel","Drama","","$46,296",""
"April 29","Bin-jip","Drama","","$238,507",""
"","Come Away Home","Drama","","$72,810",""
"","Death of a Dynasty","Black Comedy","","$41,382",""
"","Finding Home","Drama","","$63,301",""
"","Funny Ha Ha","Comedy","$30,000","$77,070",""
"","The Hitchhiker's Guide to the Galaxy","Comedy","$45,000,000","$51,019,112",""
"","Holy Girl","Drama","$1,400,000","$304,124",""
"","Kaal","Drama","","$340,091",""
"","Ladies in Lavender","Drama","","$6,759,422",""
"","National Lampoon's Going the Distance","","","$0",""
"","A Tout de Suite","Drama","","$248,565",""
"","XXX: State of the Union","Action","$60,000,000","$26,873,932",""
"May 3","The Sandlot 2","","","$0",""
"May 6","Brødre","Drama","","$384,982",""
"","Citizen Verdict","Black Comedy","","$0",""
"","Crash","Drama","$7,303,082","$55,334,418",""
"","Fighting Tommy Riley","Drama","$300,000","$10,514",""
"","Grand Role, Le","Comedy","","$36,407",""
"","House of Wax","Horror","$35,000,000","$32,064,800",""
"","Jiminy Glick in La La Wood","Comedy","","$36,039",""
"","Kingdom of Heaven","Adventure","$110,000,000","$47,398,413",""
"","Mysterious Skin","Drama","","$713,240",""
"","Twin Sisters","Drama","","$1,207",""
"","Up For Grabs","Documentary","","$13,931",""
"","Writer of O","Documentary","","$8,127",""
"May 13","Danny the Dog","Action","$43,000,000","$24,537,621",""
"","Kicking and Screaming","Comedy","$45,000,000","$52,842,724",""
"","Layer Cake","Thriller/Suspense","$6,500,000","$2,339,957",""
"","Ma mère","Drama","","$70,395",""
"","Mad Hot Ballroom","Documentary","$500,000","$8,117,961",""
"","Mindhunters","Thriller/Suspense","$27,000,000","$4,476,235",""
"","Modigliani","Drama","","$208,507",""
"","Monster-in-Law","Comedy","$45,000,000","$82,931,301",""
"","Rois & Reine (Kings and Queens)","Drama","","$289,592",""
"","Shake Hands with the Devil: The Journey of Romeo Dallaire","Documentary","","$68,249",""
"","Tell Them Who You Are","Documentary","","$39,075",""
"May 19","Star Wars Ep. III: Revenge of the Sith","Adventure","$115,000,000","$380,270,577",""
"May 20","Dominion: Prequel to the Exorcist","Horror","","$251,495",""
"","Sex, Politics & Cocktails","Comedy","","$22,770",""
"","Stolen Childhoods","Documentary","","$2,996",""
"May 24","Back in the Day","","","$0",""
"May 27","Bomb the System","Drama","","$14,865",""
"","Bunty Aur Babli","Adventure","","$932,509",""
"","Genesis","Documentary","","$16,413",""
"","A League of Ordinary Gentlemen","Documentary","","$18,326",""
"","The Longest Yard","Comedy","$82,000,000","$158,119,460",""
"","Madagascar","Adventure","$75,000,000","$193,595,521",""
"","The Ninth Day","Drama","","$72,888",""
"","Saving Face","Comedy","$2,500,000","$1,187,266",""
"","Sequins","Comedy","","$25,880",""
"June 1","The Sisterhood of the Traveling Pants","Drama","$25,000,000","$39,053,061",""
"June 3","Après vous...","Comedy","","$830,292",""
"","Bustin' Bonaparte","","","$0",""
"","Caterina va in città","Drama","","$295,466",""
"","Cinderella Man","Drama","$88,000,000","$61,649,911",""
"","Deep Blue","Documentary","","$132,261",""
"","The Lords of Dogtown","Action","$25,000,000","$11,273,517",""
"","Milwaukee, Minnesota","Drama","","$17,528",""
"","Or (My Treasure)","Drama","","$28,894",""
"","Rock School","Documentary","","$64,310",""
"June 10","5×2","Comedy","","$128,752",""
"","The Adventures of Sharkboy and Lavagirl in 3-D","Adventure","$50,000,000","$39,177,684",""
"","The Bridge of San Luis Rey","Drama","$24,000,000","$49,981",""
"","Hauru no ugoku shiro","Adventure","$24,000,000","$4,710,455",""
"","High Tension","Horror","$2,850,000","$3,681,066",""
"","The Honeymooners","Comedy","$27,000,000","$12,834,849",""
"","McLibel","Documentary","","$4,337",""
"","Mr. and Mrs. Smith","Action","$110,000,000","$186,336,279",""
"","Parineeta","Drama","","$802,758",""
"","Pure","Drama","","$102,471",""
"","Slutty Summer","Drama","","$21,515",""
"","Wild Side","Drama","","$15,355",""
"June 15","Batman Begins","Action","$150,000,000","$205,343,774",""
"","Batman Begins (IMAX)","Action","","$0",""
"June 17","The Deal","","","$0",""
"","Edvard Munch","Drama","","$43,539",""
"","The Great Water","Drama","","$17,257",""
"","Heights","Drama","","$1,158,405",""
"","The Keeper: The Legend of Omar Khayyam","Drama","","$225,863",""
"","Me and You and Everyone We Know","Drama","$2,000,000","$3,885,134",""
"","My Summer of Love","Drama","$1,700,000","$1,000,915",""
"","The Perfect Man","Romantic Comedy","$10,000,000","$16,535,005",""
"","The Talent Given Us","Comedy","","$66,014",""
"June 22","Herbie: Fully Loaded","Comedy","$50,000,000","$66,010,682",""
"June 24","Bewitched","Comedy","$80,000,000","$63,313,159",""
"","Drivers Wanted","Comedy","","$25,189",""
"","George A. Romero's Land of the Dead","Horror","$18,975,000","$20,700,082",""
"","The Last Mogul: Life and Times of Lew Wasserman","Documentary","","$15,655",""
"","Lila dit ça","Drama","","$121,166",""
"","La marche de l'empereur","Documentary","$3,400,000","$77,437,223",""
"","Paheli (Puzzle)","Drama","","$1,409,499",""
"","Rize","Documentary","$700,000","$3,278,611",""
"","Tony Takitani","Drama","","$129,783",""
"","Tropical Malady","Drama","","$46,750",""
"","Yes","Drama","$1,700,000","$396,035",""
"June 29","A Decent Factory","Documentary","","$6,395",""
"","War of the Worlds","Action","$132,000,000","$234,280,354",""
"July 1","De battre mon coeur s'est arrêté","Drama","$5,500,000","$1,023,424",""
"","Rebound","Comedy","$45,000,000","$16,809,014",""
"","Twist of Faith","Documentary","","$8,129",""
"","Undead","Horror","$750,000","$41,196",""
"","The World","Drama","","$63,663",""
"July 8","The Beautiful Country","Drama","","$442,646",""
"","Cronicas","Drama","","$299,261",""
"","Dark Water","Thriller/Suspense","$60,000,000","$25,473,093",""
"","Fantastic Four","Action","$87,500,000","$154,696,080",""
"","Murderball","Documentary","$350,000","$1,531,154",""
"","Saraband","Drama","","$645,634",""
"","Steve + Sky","","","$624",""
"July 13","Return to the Land of Wonders","Documentary","$5,000","$1,338",""
"","Searching for Wrong-Eyed Jesus","Documentary","","$79,916",""
"July 15","Charlie and the Chocolate Factory","Comedy","$150,000,000","$206,459,076",""
"","Charlie and the Chocolate Factory (IMAX)","Comedy","","$14,000,000",""
"","First Morning","Drama","$300,000","$87,264",""
"","Happy Endings","Drama","","$1,315,701",""
"","Memories of Murder","Thriller/Suspense","","$14,131",""
"","On the Outs","Drama","$250,000","$49,772",""
"","The Reception","Comedy","","$18,389",""
"","The Warrior","Adventure","","$48,160",""
"","The Wedding Crashers","Comedy","$40,000,000","$209,218,368",""
"July 22","9 Songs","Drama","","$49,835",""
"","The Bad News Bears","Comedy","$35,000,000","$32,868,349",""
"","The Devil's Rejects","Horror","$7,000,000","$17,044,981",""
"","The Edukators","Drama","","$175,493",""
"","Hustle & Flow","Drama","$2,800,000","$22,202,809",""
"","The Island","Action","$120,000,000","$35,818,913",""
"","Last Days","Drama","","$454,711",""
"","Making Grace","Documentary","","$1,496",""
"","Monumental: David Broners Fight for Wild America","Documentary","","$1,430",""
"","November","Drama","$250,000","$191,862",""
"","This Divided State","Documentary","","$3,724",""
"","Viruddh","Drama","","$322,753",""
"July 26","Biography: Frieda Kahlo","Documentary","","$0",""
"July 27","The 3 Rooms of Melancholia","Documentary","","$16,080",""
"July 29","The Aristocrats","Comedy","","$6,377,461",""
"","Balzac et la petite tailleuse chinoise","Drama","","$665,260",""
"","The Last Dispatch","Documentary","","$20,684",""
"","Must Love Dogs","Romantic Comedy","$35,000,000","$43,894,863",""
"","The Oyster Farmer","Drama","","$14,470",""
"","Sky High","Adventure","$35,000,000","$63,939,454",""
"","Stealth","Action","$138,000,000","$32,116,746",""
"","Tahara","Drama","","$51,246",""
"August 2","Elvis Has Left the Building","Comedy","","$0",""
"August 3","Junebug","Drama","$1,000,000","$2,678,010",""
"August 5","2046","Drama","$12,000,000","$1,442,338",""
"","Bailey's Billion$","Comedy","","$0",""
"","Broken Flowers","Romantic Comedy","","$13,744,960",""
"","Chaos","Horror","","$10,289",""
"","The Chumscrubber","Drama","$6,800,000","$49,526",""
"","Darwin's Nightmare","Documentary","","$203,746",""
"","The Dukes of Hazzard","Comedy","$53,000,000","$80,270,227",""
"","My Date With Drew","Documentary","$1,100","$181,041",""
"","Saint Ralph","Comedy","$5,200,000","$795,126",""
"","Secuestro Express","Action","","$302,256",""
"August 12","11:14","Drama","$6,000,000","$0",""
"","Asylum","Thriller/Suspense","","$375,403",""
"","Deuce Bigalow: European Gigolo","Comedy","$22,000,000","$22,400,154",""
"","Four Brothers","Drama","$30,000,000","$74,494,381",""
"","Das Goebbels-Experiment","Documentary","","$47,211",""
"","The Great Raid","Action","$60,000,000","$10,166,502",""
"","Grizzly Man","Documentary","","$3,178,403",""
"","Pretty Persuasion","Comedy","","$305,688",""
"","The Rising","Drama","","$939,363",""
"","The Skeleton Key","Horror","$40,000,000","$47,907,715",""
"","A State of Mind","Documentary","","$41,468",""
"August 17","Supercross","Action","$30,000,000","$3,102,550",""
"August 19","The 40 Year-old Virgin","Comedy","$26,000,000","$109,449,237",""
"","Boksuneun naui geot","Drama","","$45,243",""
"","Crimen Perfecto, El","Black Comedy","","$418,843",""
"","Now & Forever","Drama","","$0",""
"","Red Eye","Thriller/Suspense","$26,000,000","$57,891,803",""
"","Reel Paradise","Documentary","","$31,235",""
"","The Untold story of Emmett Till","Documentary","","$204,956",""
"","Valiant","Adventure","$35,000,000","$19,478,106",""
"August 26","The Baxter","Drama","","$181,872",""
"","The Brothers Grimm","Adventure","$80,000,000","$37,899,638",""
"","The Cave","Horror","$30,000,000","$15,007,991",""
"","Dirty Deeds","Comedy","","$152,665",""
"","Eternal","Drama","","$28,089",""
"","Formula 17","Comedy","","$15,427",""
"","Games of Love and Chance","Drama","","$8,085",""
"","Matando Cabos","Action","","$138,555",""
"","No Entry","Comedy","","$678,000",""
"","Shôjo","Drama","","$65,171",""
"","Undiscovered","Romantic Comedy","$9,000,000","$1,069,318",""
"","Wall","Documentary","","$13,913",""
"","De Zaak Alzheimer","Action","","$332,015",""
"August 31","The Constant Gardener","Drama","$25,500,000","$33,579,798",""
"","Six Month Lease","","","$0",""
"September 2","Le Clan","Drama","","$21,567",""
"","Margaret Cho: Assassin","Comedy","","$39,652",""
"","A Sound of Thunder","Action","$80,000,000","$1,900,451",""
"","The Transporter 2","Action","$32,000,000","$43,095,856",""
"","Underclassman","Thriller/Suspense","$25,000,000","$5,654,777",""
"","William Eggleston in the Real World","Documentary","","$44,435",""
"September 6","Spookley the Square Pumpkin","Musical","","$0",""
"September 9","Answering the Call: Ground Zero's Volunteers","Documentary","","$0",""
"","Cote d'Azur","Comedy","","$141,039",""
"","The Exorcism of Emily Rose","Horror","$18,000,000","$75,072,454",""
"","Green Street Hooligans","Drama","","$345,821",""
"","Kamikaze Girls","Action","","$29,500",""
"","Keane","Drama","","$30,303",""
"","The Man","Comedy","$20,000,000","$8,330,720",""
"","Medurat Hashevet","Drama","","$32,058",""
"","Mobsters and Mormons","Comedy","","$409,604",""
"","Salaam Namaste","Comedy","","$1,411,065",""
"","Side Effects","Romantic Comedy","$200,000","$44,701",""
"","Steal Me","Drama","","$1,600",""
"","Touch the Sound","Documentary","","$176,051",""
"","An Unfinished Life","Drama","$30,000,000","$8,535,575",""
"","Walking the Sky","","","$0",""
"September 12","River Queen","Drama","","$0",""
"September 13","Loophole","","","$0",""
"September 14","The Future of Food","Documentary","","$81,280",""
"September 16","Chocolate: Deep Dark Secrets","Thriller/Suspense","$1,000,000","$49,000",""
"","The Corpse Bride","Adventure","$30,000,000","$53,359,111",""
"","Cry Wolf","Thriller/Suspense","$1,000,000","$10,047,674",""
"","Everything is Illuminated","Drama","","$1,705,595",""
"","G","Drama","","$3,020,784",""
"","Garcon Stupide","Comedy","","$151,702",""
"","Hellbent","Horror","","$187,786",""
"","Just Like Heaven","Romantic Comedy","$58,000,000","$48,318,130",""
"","Lord of War","Action","$42,000,000","$24,149,632",""
"","One Bright Shining Moment","Documentary","","$15,504",""
"","Proof","Drama","$20,000,000","$7,535,331",""
"","Separate Lies","Drama","","$924,260",""
"","The Thing About My Folks","Comedy","","$815,101",""
"","Thumbsucker","Comedy","$4,000,000","$1,328,679",""
"","Trilogia I: To Livadi pou dakryzei","Drama","","$24,514",""
"","Venom","Horror","$25,000,000","$881,745",""
"September 23","Daltry Calhoun","Black Comedy","","$12,460",""
"","Dear Wendy","Drama","$8,000,000","$23,106",""
"","Dil Jo Bhi Kahey...","Drama","$1,600,000","$129,319",""
"","Dirty Love","Comedy","","$35,657",""
"","Dorian Blues","Comedy","","$71,469",""
"","Flightplan","Thriller/Suspense","$55,000,000","$89,706,988",""
"","Hate Crime","Thriller/Suspense","","$40,981",""
"","A History of Violence","Drama","$32,000,000","$31,493,782",""
"","Into the Fire","Drama","","$0",""
"","Magnificent Desolation","Documentary","","$34,126,126",""
"","Occupation: Dreamland","Documentary","","$8,018",""
"","Oliver Twist","Drama","$65,000,000","$2,070,920",""
"","Proud","Drama","$1,000,000","$0",""
"","Roll Bounce","Comedy","$10,000,000","$17,380,866",""
"September 27","Carlito's Way: Rise to Power","Drama","","$0",""
"September 28","Les âmes Grises","","","$0",""
"","Forty Shades of Blue","Drama","$1,500,000","$75,828",""
"September 30","3 Days of Rain","Drama","","$2,841",""
"","Capote","Drama","$7,000,000","$28,750,530",""
"","Duma","Adventure","$12,000,000","$870,067",""
"","Going Shopping","Drama","","$31,908",""
"","The Greatest Game Ever Played","Drama","$25,000,000","$15,331,289",""
"","Into the Blue","Adventure","$50,000,000","$18,782,227",""
"","Juarez: Stages of Fear","Drama","","$50,707",""
"","The Last Drop","","","$0",""
"","Little Manhattan","Romantic Comedy","","$385,373",""
"","MirrorMask","Drama","$4,000,000","$864,959",""
"","My Big Fat Independent Movie","Comedy","$3,000,000","$4,655",""
"","The Prize Winner of Defiance, Ohio","Drama","","$627,844",""
"","Screen Door Jesus","Comedy","","$43,124",""
"","Serenity","Action","$39,000,000","$25,514,517",""
"","Sueño","Drama","","$4,181",""
"","The War Within","Drama","","$73,789",""
"October 4","The Little Girl Who Lives Down the Lane","Thriller/Suspense","","$0",""
"","Psychomania","","","$0",""
"","Pulse","","","$0",""
"October 5","The Squid and the Whale","Drama","$1,500,000","$7,372,734",""
"","Wallace & Gromit: The Curse of the Were-Rabbit","Adventure","$30,000,000","$56,068,547",""
"October 7","2 For the Money","Drama","$20,000,000","$22,991,379",""
"","The Aggressives","Documentary","","$3,769",""
"","Before the Fall","Drama","","$144,254",""
"","CSA: The Confederate States of America","Comedy","","$672,156",""
"","Dubai","","","$0",""
"","Good Night, and Good Luck","Drama","$7,000,000","$31,501,218",""
"","The Gospel","Drama","","$15,778,152",""
"","In Her Shoes","Drama","","$32,880,591",""
"","Main Meri Patni Aur Who","","","$0",""
"","The Overture","Drama","","$2,254",""
"","Sacred Stage","Documentary","","$4,410",""
"","Waiting...","Comedy","$1,125,000","$16,124,543",""
"October 13","8 Dates a Week","Romantic Comedy","","$0",""
"","The Dark Hours","Horror","$400,000","$423",""
"October 14","Domino","Action","$50,000,000","$10,169,202",""
"","Elizabethtown","Drama","$54,000,000","$26,850,426",""
"","The Fog","Horror","$18,000,000","$29,511,112",""
"","Innocent Voices","Drama","","$837,878",""
"","Loggerheads","Drama","","$115,314",""
"","Nine Lives","Drama","","$478,830",""
"","The President's Last Bang","Black Comedy","","$9,724",""
"","Where the Truth Lies","Drama","$25,000,000","$872,142",""
"October 19","Kundalini Yoga for Beginners & Beyond","Instructional","","$0",""
"","Ushpizin","Drama","","$1,397,999",""
"October 21","After Innocence","Documentary","","$114,264",""
"","Brooklyn Lobster","Drama","","$138,267",""
"","The Californians","Drama","$500,000","$4,134",""
"","Congo: White King, Red Rubber, Black Death","Documentary","","$3,238",""
"","Doom","Horror","$70,000,000","$28,212,337",""
"","Dreamer: Inspired by a True Story","Drama","$32,000,000","$33,022,286",""
"","Emmanuel's Gift","Documentary","","$23,578",""
"","Kids in America","Drama","","$537,667",""
"","Kiss Kiss, Bang Bang","Comedy","$15,000,000","$4,235,837",""
"","National Lampoon's Barely Legal","Comedy","","$26,511",""
"","North Country","Drama","$30,000,000","$18,324,242",""
"","The Optimists","Documentary","","$2,377",""
"","Protocols of Zion","Documentary","","$178,875",""
"","The Roost","Horror","","$5,642",""
"","Shopgirl","Drama","$7,500,000","$10,284,523",""
"","Stay","Thriller/Suspense","","$3,626,883",""
"","Three of Hearts","Documentary","","$21,429",""
"","El Vacilón: The Movie","Comedy","","$1,693,256",""
"","The Work and the Glory: American Zion","Drama","$6,500,000","$2,025,032",""
"October 28","Ballets Russes","Documentary","","$815,848",""
"","The Legend of Zorro","Adventure","$80,000,000","$45,575,336",""
"","New York Doll","Documentary","","$219,672",""
"","Paradise Now","Drama","","$1,452,402",""
"","Prime","Romantic Comedy","","$22,827,153",""
"","Saw II","Horror","$5,000,000","$87,025,093",""
"","Three... Extremes","Horror","","$77,532",""
"","The Weather Man","Drama","$20,000,000","$12,482,775",""
"November 3","Shaadi No. 1","Comedy","","$336,772",""
"November 4","At Last","Drama","","$15,026",""
"","Chicken Little","Adventure","$60,000,000","$135,386,665",""
"","Christmas in the Clouds","Comedy","","$279,225",""
"","The Dying Gaul","Drama","","$342,297",""
"","Gay Sex in the 70's","Documentary","","$249,565",""
"","God's Army 2: States of Grace","Drama","","$0",""
"","I Love Your Work","Comedy","$1,600,000","$3,264",""
"","Jarhead","Drama","$72,000,000","$62,647,540",""
"","National Lampoon's Adam & Eve","Comedy","","$0",""
"","Pledge This!","Comedy","","$0",""
"","Show Me","Thriller/Suspense","$400,000","$0",""
"","Wal-Mart: The High Cost of Low Price","Documentary","$1,500,000","$0",""
"November 9","Get Rich or Die Tryin'","Drama","$40,000,000","$30,981,850",""
"","Kairo","Horror","","$49,046",""
"","Swenkas","Documentary","","$3,875",""
"November 11","Bee Season","Drama","","$1,180,560",""
"","Buongiorno, notte","Drama","","$10,093",""
"","Cape of Good Hope","Comedy","","$25,325",""
"","The Comedians of Comedy","Concert/Performance","","$354",""
"","Derailed","Action","$22,000,000","$36,020,063",""
"","Duane Hopwood","Comedy","","$13,510",""
"","Ellie Parker","Comedy","","$34,410",""
"","Pride & Prejudice","Drama","$28,000,000","$38,372,662",""
"","Sarah Silverman: Jesus is Magic","Concert/Performance","","$1,324,244",""
"","Zathura","Adventure","$65,000,000","$28,045,540",""
"November 15","War of the Planets","","","$0",""
"November 16","Breakfast on Pluto","Drama","","$828,699",""
"","The Syrian Bride","Comedy","","$380,505",""
"November 18","The Aryan Couple","Drama","","$290,211",""
"","Blackmail Boy","Black Comedy","","$21,024",""
"","Ek Khiladi Ek Haseena","Comedy","","$90,869",""
"","Femme de Gilles, La","Drama","","$32,799",""
"","Harry Potter and the Goblet of Fire","Adventure","$150,000,000","$290,013,036",""
"","Harry Potter and the Goblet of Fire (IMAX)","","","$0",""
"","Private","Drama","","$15,811",""
