"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"February 9","Black Friday","Drama","","$35,000",""
"","Burning Annie","Comedy","","$0",""
"","Hannibal Rising","Thriller/Suspense","$50,000,000","$27,669,725",""
"","The Last Sin Eater","Drama","$2,200,000","$388,390",""
"","Das Leben der Anderen","Drama","$2,000,000","$11,284,657",""
"","Norbit","Comedy","","$95,673,607",""
"","Notes on Marie Menken","","","$577",""
"","Operation Homecoming","Documentary","","$6,795",""
"February 13","Finesse Mitchell: Live","Concert/Performance","","$0",""
"","Ging chaat goo si juk jaap","Action","","$0",""
"","Ma Fille, Mon Ange","Thriller/Suspense","","$2,779,545",""
"","Man About Town","Drama","","$0",""
"","Mou gaan dou II","Action","","$0",""
"","Mou gaan dou III: Jung gik mou gaan","","","$0",""
"February 14","Bamako","Drama","","$112,351",""
"","Daddy's Little Girls","Romantic Comedy","","$31,366,978",""
"","Music and Lyrics","Romantic Comedy","$40,000,000","$50,572,589",""
"February 16","2006 Academy Award Nominated Short Films","Multiple Genres","","$335,090",""
"","Antikörper","Thriller/Suspense","","$0",""
"","Breach","Thriller/Suspense","","$33,000,880",""
"","Bridge to Terabithia","Drama","$25,000,000","$82,234,139",""
"","Café Setareh","","","$0",""
"","Eklavya - The Royal Guard","Action","","$1,290,212",""
"","Fauteils d'orchestre","Comedy","","$2,044,858",""
"","Ghost Rider","Action","$120,000,000","$115,802,596",""
"","Grbavica","Drama","","$43,460",""
"","Karov La Bayit","Drama","","$20,931",""
"February 20","C.R.A.Z.Y.","Comedy","","$0",""
"","Curious George - Zoo Night and Other Animal Stories","","","$0",""
"","River's End","Drama","","$0",""
"February 23","The Abandoned","Horror","","$1,255,524",""
"","Amazing Grace","Drama","","$21,214,987",""
"","The Astronaut Farmer","Drama","$13,000,000","$11,003,643",""
"","Cha no aji","Comedy","","$0",""
"","Glastonbury","Documentary","","$8,419",""
"","Gray Matters","Romantic Comedy","","$71,561",""
"","Nos Voisins Dhamtsu","","","$291,962",""
"","The Number 23","Thriller/Suspense","$32,000,000","$35,193,167",""
"","Premium","Romantic Comedy","","$0",""
"","Reno 911!: Miami","Comedy","$10,000,000","$20,342,161",""
"","Starter for Ten","Drama","","$216,839",""
"February 27","Bratz - Fashion Pixiez","Adventure","","$0",""
"","Carlos Santana & Wayne Shorter - Live at Montreux","Concert/Performance","","$0",""
"","Journey to the End of the Night","Drama","","$0",""
"","Land Before Time XII, The - The Great Day of the Flyers","Adventure","","$0",""
"","Nine Inch Nails Live: Beside You in Time","Concert/Performance","","$0",""
"","You Are Alone","Drama","","$0",""
"February 28","Die Große Stille","Documentary","","$790,452",""
"","Wild Tigers I Have Known","Drama","","$9,946",""
"March 2","Black Snake Moan","Drama","$15,000,000","$9,396,870",""
"","The Cats of Mirikitan","","","$38,925",""
"","Full of It","Comedy","","$14,273",""
"","Gangsta Rap","","","$0",""
"","Nishabh","Drama","","$73,819",""
"","Rock Bottom","","","$12,890",""
"","Two Weeks","Comedy","","$46,605",""
"","Wild Hogs","Comedy","$60,000,000","$168,213,584",""
"","Zodiac","Thriller/Suspense","$85,000,000","$33,080,084",""
"March 6","The Moment After 2: The Awakening","Drama","","$0",""
"March 7","Les anges exterminateurs","Drama","","$23,308",""
"March 9","300","Action","$60,000,000","$210,614,939",""
"","Believe in Me","Drama","","$209,654",""
"","Beyond the Gates","Drama","","$40,848",""
"","Gwoemul","Action","$12,000,000","$2,201,923",""
"","Islander","","","$59,676",""
"","Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders","Documentary","","$58,829",""
"","The Namesake","Drama","$8,500,000","$13,610,521",""
"","The Ultimate Gift","Drama","$9,000,000","$3,438,735",""
"March 13","Baby Einstein - My First Signs","","","$0",""
"","Barbie Fairytopia - Magic of the Rainbow","","","$0",""
"","Dukes of Hazzard: The Beginning, The","Adventure","","$0",""
"","A Little Trip to Heaven","Thriller/Suspense","","$0",""
"","Lovewrecked","Romantic Comedy","","$0",""
"","Sublime","Horror","$1,800,000","$0",""
"March 14","Blockade","Documentary","","$11,750",""
"March 16","Adam's Apples","Comedy","","$1,305",""
"","American Cannibal","Documentary","","$16,567",""
"","Behind the Mask: The Rise of Leslie Vernon","Horror","","$69,136",""
"","Caffeine","Comedy","","$0",""
"","Dead Silence","Horror","","$16,574,590",""
"","Hat Trick","Drama","","$24,502",""
"","I Think I Love My Wife","Romantic Comedy","$14,000,000","$12,559,771",""
"","My Brother","Drama","","$62,707",""
"","Nomad","Drama","$40,000,000","$79,123",""
"","Premonition","Thriller/Suspense","$20,000,000","$47,852,604",""
"","Tortilla Heaven","Comedy","","$105,401",""
"","The Wind That Shakes the Barley","Drama","$8,300,000","$1,829,142",""
"March 20","Go Diego Go! Underwater Mystery","","","$0",""
"","Mickey's Clubhouse - Mickey's Great Clubhouse Hunt","","","$0",""
"March 23","Air Guitar Nation","Documentary","","$71,471",""
"","Boy Culture","Drama","","$220,409",""
"","The Boys and Girls Guide to Getting Down","Comedy","","$0",""
"","Cobra Verde","","","$7,402",""
"","Colour Me Kubrick: A True...ish Story","Comedy","","$71,190",""
"","First Snow","Drama","","$214,864",""
"","The Hills Have Eyes II","Horror","$15,000,000","$20,804,166",""
"","Journey from the Fall","Drama","$1,300,000","$635,305",""
"","The Last Mimzy","Adventure","","$21,471,047",""
"","The Marsh","","","$336",""
"","Mem-o-re","Thriller/Suspense","","$1,500",""
"","Namastey London","Romantic Comedy","$8,400,000","$1,207,007",""
"","Offside","Comedy","","$179,948",""
"","The Piccadilly Cowboy","","","$8,000",""
"","Pride","Drama","","$7,057,600",""
"","The Prisoner or: How I Planned to Kill Tony Blair","Documentary","","$2,500",""
"","Reign Over Me","Drama","$20,000,000","$19,661,987",""
"","Sharkwater","Documentary","","$850,920",""
"","Shooter","Thriller/Suspense","$60,000,000","$47,003,582",""
"","TMNT","Action","$35,000,000","$54,149,098",""
"","La Tourneuse de Pages","Drama","","$208,691",""
"","What Love Is","","","$18,901",""
"March 28","U-Carmen e-Khayelitsha","Musical","","$494,152",""
"March 30","Blades of Glory","Comedy","$61,000,000","$118,594,548",""
"","Efter brylluppet","Drama","","$1,526,359",""
"","The Hawk is Dying","Drama","","$7,006",""
"","Killer of Sheep","Drama","","$404,508",""
"","Live Free or Die","Comedy","","$13,836",""
"","The Lookout","Drama","","$4,600,585",""
"","Meet the Robinsons","Adventure","","$97,822,171",""
"","Race You to the Bottom","Drama","","$5,468",""
"","Radiant City","","","$78,944",""
"","Summer in Berlin","Drama","","$8,340",""
"","Ten 'Til Noon","Thriller/Suspense","","$6,404",""
"April 3","Galapagos: The Islands That Changed the World","Documentary","","$0",""
"","Jump In!","Comedy","","$0",""
"","The Naked Brothers Band - The Movie","","","$0",""
"April 4","Are We Done Yet?","Comedy","","$49,662,533",""
"","Firehouse Dog","Comedy","","$13,932,383",""
"April 5","The Reaping","Horror","$40,000,000","$25,126,214",""
"April 6","Cop, the Criminal and the Clown, The","Comedy","","$3,934",""
"","The Dance","Comedy","","$0",""
"","Daratt","Drama","","$3,303",""
"","Fighting Words","Drama","","$35,688",""
"","Greg et Gentillon","","","$1,913",""
"","Grindhouse","Horror","$53,000,000","$25,031,037",""
"","The Hoax","Drama","$25,000,000","$7,164,995",""
"","Los Muertos","","","$3,027",""
"","The TV Set","Comedy","","$265,550",""
"","Whole New Thing","Comedy","","$11,445",""
"","Zwartboek","Thriller/Suspense","$22,000,000","$4,398,532",""
"April 10","My Father, The Genius","Documentary","","$0",""
"","Phantasm III: Lord of the Dead","Horror","","$0",""
"April 11","Jack Smith and the Destruction of Atlantis","Documentary","","$7,000",""
"","Rock the Bells","","","$1,948",""
"April 13","Aqua Teen Hunger Force Colon Movie Film for Theaters","Comedy","$750,000","$5,520,368",""
"","Coeurs","Drama","","$134,240",""
"","Disturbia","Thriller/Suspense","$20,000,000","$80,818,974",""
"","Dreaming Lhasa","","","$21,504",""
"","Everything's Gone Green","Comedy","","$19,373",""
"","Hatsujô kateikyôshi: sensei no aijiru","Comedy","","$5,383",""
"","Lonely Hearts","Drama","","$188,565",""
"","Pathfinder","Action","","$10,232,081",""
"","Perfect Stranger","Thriller/Suspense","","$23,760,822",""
"","Red Road","Drama","","$154,892",""
"","Redline","Action","","$6,881,021",""
"","Slow Burn","Thriller/Suspense","$15,500,000","$1,237,615",""
"","Year of the Dog","Drama","","$1,540,141",""
"April 18","Sang sattawat","Drama","","$16,340",""
"April 20","Adios Momo","Drama","","$8,453",""
"","Alice Neel","","","$48,969",""
"","Believe","Comedy","","$2,500",""
"","La doublure","Comedy","","$2,272,329",""
"","Fracture","Thriller/Suspense","","$39,004,700",""
"","Hot Fuzz","Comedy","$16,000,000","$23,618,786",""
"","In the Land of Women","Comedy","$10,500,000","$11,052,958",""
"","Stephanie Daley","Drama","","$25,751",""
"","That Beautiful Somewhere","Thriller/Suspense","","$0",""
"","The Tripper","Horror","","$23,200",""
"","Vacancy","Thriller/Suspense","","$19,063,007",""
"April 24","Fixed Bayonets!","Action","","$0",""
"April 25","Hak se wui yi wo wai kwai","Thriller/Suspense","","$55,758",""
"","Zoo","Documentary","","$69,770",""
"April 26","Americanizing Shelley","Romantic Comedy","","$128,024",""
"April 27","Les amitiés maléfiques","Drama","","$13,665",""
"","The Condemned","Action","","$7,371,706",""
"","Diggers","Comedy","","$66,517",""
"","Dog Problem, The","","","$1,344",""
"","Fakers","Comedy","","$49,880",""
"","The Invisible","Thriller/Suspense","","$20,568,319",""
"","Jindabyne","Drama","$10,800,000","$399,879",""
"","Kickin It Old Skool","Comedy","","$4,500,147",""
"","Next","Action","","$18,211,013",""
"","Sing Now or Forever Hold Your Peace","Comedy","","$21,908",""
"","Snow Cake","Drama","","$26,651",""
"","Something to Cheer About","Documentary","","$9,777",""
"","Ta Ra Rum Pum","Comedy","$7,400,000","$872,643",""
"","Wind Chill","Horror","","$31,388",""
"May 1","Sandlot 3: Heading Home, The","","","$0",""
"May 2","Waitress","Romantic Comedy","$1,500,000","$19,097,550",""
"May 4","Away From Her","Drama","","$4,548,331",""
"","Civic Duty","Thriller/Suspense","","$95,953",""
"","Disappearances","","","$7,506",""
"","The Flying Scotsman","Drama","","$171,817",""
"","Gringo Wedding","Romantic Comedy","","$26,946",""
"","L'Iceberg","Comedy","","$19,790",""
"","Lucky You","Drama","$55,000,000","$5,755,286",""
"","Spider-Man 3","Adventure","$258,000,000","$336,530,303",""
"","The Treatment","Romantic Comedy","","$82,701",""
"May 6","Eloise in Hollywood","","","$0",""
"May 9","Allegro","Drama","","$7,346",""
"","Brand Upon the Brain!","Drama","","$227,064",""
"","Day Night Day Night","Drama","","$31,777",""
"","Hei yan quan","Drama","","$19,136",""
"","Looking for an Icon","Documentary","","$2,393",""
"May 11","28 Weeks Later","Horror","$15,000,000","$28,638,916",""
"","Blind Dating","Romantic Comedy","","$87,416",""
"","Brooklyn Rules","Drama","$8,000,000","$458,232",""
"","Casting About","Documentary","","$6,922",""
"","Chalk","","","$302,845",""
"","Delta Farce","Comedy","","$8,130,530",""
"","Duck","Drama","","$0",""
"","The Ex","Romantic Comedy","","$3,091,922",""
"","Georgia Rule","Drama","$20,000,000","$18,882,880",""
"","The Hip Hop Project","Documentary","","$46,208",""
"","Life in a... Metro","Drama","","$150,212",""
"","Provoked: A True Story","Drama","","$918,931",""
"","The Salon","Comedy","$1,500,000","$139,084",""
"","Show Business","Documentary","","$151,792",""
"May 16","Once","Drama","$150,000","$9,445,857",""
"May 17","Shrek the Third","Adventure","$160,000,000","$322,719,944",""
"May 18","Even Money","Drama","","$64,458",""
"","Fay Grim","Thriller/Suspense","","$126,714",""
"","Flandres","Drama","","$21,056",""
"","Hollywood Dreams","Comedy","","$171,255",""
"","The Last Time","Comedy","","$0",""
"","Memories of Tomorrow","","","$140,200",""
"","Nue propriété","Drama","","$62,897",""
"","Severance","Comedy","$10,000,000","$137,221",""
"","The Wendell Baker Story","Comedy","$8,000,000","$127,188",""
"May 22","McQ","Action","","$0",""
"May 23","Direktøren for det hele","Comedy","","$51,300",""
"","I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal","Documentary","","$105,930",""
"","Malon 9 Kochavim","Documentary","","$2,900",""
"May 24","Pirates of the Caribbean: At World’s End","Adventure","$300,000,000","$309,420,425",""
"May 25","Amu","Drama","","$22,121",""
"","Angel-A","Romantic Comedy","","$202,200",""
"","Bug","Drama","$4,000,000","$7,006,708",""
"","Cheeni Kum","Romantic Comedy","","$678,792",""
"","Nuovomondo","Drama","","$1,063,647",""
"","Paprika","Thriller/Suspense","","$881,302",""
"","Shoot Out at Lokhandwala","Drama","","$289,232",""
"","Steel City","","","$10,227",""
"","Ten Canoes","Comedy","","$277,991",""
"June 1","And Then Came Love","Comedy","$989,000","$8,158",""
"","Crazy Love","Documentary","","$301,027",""
"","Dnevnoy dozor","Action","","$459,095",""
"","Fool and Final","Action","","$0",""
"","Four Lane Highway","","","$1,393",""
"","Gracie","Drama","$9,000,000","$2,956,339",""
"","I'm Reed Fish","Comedy","","$3,567",""
"","Knocked Up","Romantic Comedy","$27,500,000","$148,761,765",""
"","The Last Hangman","Drama","","$21,766",""
"","Mr. Brooks","Thriller/Suspense","","$28,476,219",""
"","Rise: Blood Hunter","Horror","","$114,306",""
"","Yuki Ni Negau Koto","Drama","","$4,256",""
"June 2","Holly Hobbie and Friends - Friends Forever","Adventure","","$0",""
"June 6","A fost sau n-a fost?","Comedy","","$89,550",""
"","Hwang Jin-yi","Drama","","$0",""
"June 7","Dinosaurs: Giants of Patagonia","Documentary","","$0",""
"June 8","Belle Toujours","Drama","","$10,643",""
"","Hostel: Part II","Horror","$7,500,000","$17,544,812",""
"","La Môme","Drama","$15,500,000","$10,299,782",""
"","My Bollywood Bride","Romantic Comedy","","$0",""
"","Ocean's Thirteen","Adventure","$85,000,000","$117,144,465",""
"","Steel Toes","Drama","","$0",""
"","Surf's Up","Adventure","$100,000,000","$58,867,694",""
"","You're Gonna Miss Me","Documentary","","$2,324",""
"June 13","Laitakaupungin valot","Drama","","$14,018",""
"June 14","Cthulhu","Horror","","$15,513",""
"","South by Southwest Live","","","$0",""
"June 15","Au-delà de la haine","Documentary","","$949",""
"","Blood and Tears","Documentary","","$4,364",""
"","Czech Dream","","","$19,662",""
"","DOA: Dead or Alive","Action","$30,000,000","$480,314",""
"","Eagle vs Shark","Comedy","","$221,846",""
"","Fantastic Four: Rise of the Silver Surfer","Action","$120,000,000","$131,921,738",""
"","Fido","Horror","$8,000,000","$298,110",""
"","Jhoom Barabar Jhoom","Comedy","","$695,156",""
"","Macbeth","Drama","","$9,613",""
"","Nancy Drew","Thriller/Suspense","$20,000,000","$25,584,685",""
"","Pierrot le fou","Drama","$300,000","$70,807",""
"","Strajk - Die Heldin von Danzig","Drama","","$8,872",""
"","The Trials of Darryl Hunt","Documentary","$200,000","$1,217",""
"","Unborn in the USA: Inside the War on Abortion","Documentary","","$1,476",""
"","When the Road Bends: Tales of a Gypsy Caravan","Documentary","","$442,936",""
"June 20","Fehér Tenyér","Drama","","$0",""
"","Manufactured Landscapes","Documentary","","$395,623",""
"June 21","Byôsoku 5 senchimêtoru","Drama","","$0",""
"June 22","1408","Horror","$22,500,000","$71,985,628",""
"","Black Sheep","Horror","","$82,987",""
"","Broken English","Romantic Comedy","","$956,919",""
"","Colma: The Musical","Musical","","$41,004",""
"","Evan Almighty","Comedy","$175,000,000","$100,289,690",""
"","Klimt","Drama","","$86,051",""
"","Lady Chatterley","Drama","","$687,414",""
"","A Mighty Heart","Drama","$15,000,000","$9,176,787",""
"","Sicko","Documentary","$9,000,000","$24,538,513",""
"","Yellow","Drama","","$0",""
"","You Kill Me","Black Comedy","$4,000,000","$2,426,851",""
"June 25","Kabluey","Comedy","","$83,506",""
"June 26","High School Musical, The Concert","Concert/Performance","","$0",""
"June 27","Ghosts of Cité Soleil","Documentary","","$48,752",""
"","In Between Days","Drama","","$23,465",""
"","Live Free or Die Hard","Action","$110,000,000","$134,529,403",""
"","Over the GW","Drama","","$0",""
"June 29","Apne","Drama","","$0",""
"","Chacun sa nuit","Thriller/Suspense","$1,900,000","$18,435",""
"","Doulos, Le","Thriller/Suspense","","$82,772",""
"","Dr. Bronner's Magic Soapbox","Documentary","","$20,577",""
"","Evening","Drama","","$12,406,646",""
"","Fallen","Drama","","$509",""
"","Ratatouille","Comedy","$150,000,000","$206,445,654",""
"","Vitus","Drama","","$187,480",""
"June 30","Nitro","Action","","$3,768,878",""
"July 2","Transformers","Action","$151,000,000","$319,246,193",""
"July 3","Cherry Crush","Thriller/Suspense","","$0",""
"","License to Wed","Romantic Comedy","$35,000,000","$43,799,818",""
"July 4","Flying: Confessions of a Free Woman","Documentary","","$16,856",""
"","Introducing the Dwights","Drama","","$378,921",""
"","Rescue Dawn","Action","$10,000,000","$5,490,423",""
"July 6","Joshua","Thriller/Suspense","","$482,355",""
"","Khon fai bin","Action","","$5,229",""
"","El Método","Drama","","$7,017",""
"July 7","Kidtoons Comics","","","$0",""
"","Rockaway","Drama","$2,000,000","$0",""
"July 10","The Contractor","Action","","$0",""
"July 11","Drama/Mex","Drama","","$7,699",""
"","Harry Potter and the Order of the Phoenix","Adventure","$150,000,000","$292,004,738",""
"July 13","Captivity","Horror","","$2,686,800",""
"","Hula gâru","Comedy","","$0",""
"","El Inmigrante","Documentary","","$15,100",""
"","Interview","Drama","","$416,417",""
"","Mon meilleur ami","Comedy","","$1,422,461",""
"","Shi gan","Drama","","$14,743",""
"","Shortcut to Happiness","Drama","","$0",""
"","Talk to Me","Drama","","$4,526,759",""
"","Tekkon Kinkreet","","","$6,000",""
"July 17","Perfect Creature","Thriller/Suspense","","$0",""
"July 18","Cama adentro","Drama","$800,000","$200,433",""
"","Summercamp!","Documentary","","$2,600",""
"July 20","Cashback","Comedy","","$25,343",""
"","David & Layla","Romantic Comedy","","$120,750",""
"","Falling for Grace","Romantic Comedy","","$30,276",""
"","Goya's Ghosts","Drama","","$1,000,626",""
"","Hairspray","Musical","$75,000,000","$118,871,849",""
"","I Now Pronounce You Chuck and Larry","Comedy","$85,000,000","$119,725,280",""
"","In Search of Mozart","Documentary","","$225,000",""
"","The Iron Man","Comedy","","$8,025",""
"","Ma Tante Aline","Comedy","","$1,027,636",""
"","Partner","Romantic Comedy","","$1,062,840",""
"","The People's Movie: Arnold's Park","","","$15,818",""
"","Sunshine","Thriller/Suspense","$40,000,000","$3,688,560",""
"","Your Mommy Kills Animals","Documentary","","$0",""
"July 24","The Contract","","","$0",""
"July 25","Arctic Tale","Documentary","","$833,532",""
"","The Devil Came on Horseback","Documentary","","$132,782",""
"","El telón de azúcar","Documentary","","$929",""
"","This is England","Drama","$2,380,000","$327,919",""
"July 27","The Camden 28","Documentary","","$6,983",""
"","I Know Who Killed Me","Thriller/Suspense","","$7,233,485",""
"","Laura Smiles","Drama","","$2,065",""
"","Molière","Comedy","$21,600,000","$635,733",""
"","No End In Sight","Documentary","$2,000,000","$1,433,319",""
"","No Reservations","Romantic Comedy","$28,000,000","$43,107,979",""
"","The Simpsons Movie","Comedy","$72,500,000","$183,135,014",""
"","Transformation: The Life & Legacy of Werner Erhard","Documentary","","$49,919",""
"","Who's Your Caddy?","Comedy","$7,000,000","$5,694,308",""
"July 31","Bratz Kidz - Sleep-Over Adventure","","","$0",""
"","The Darwin Awards","Romantic Comedy","","$0",""
"August 1","El Cantante","Drama","","$7,556,004",""
"","Sommer '04","Drama","","$20,475",""
"August 3","Becoming Jane","Romantic Comedy","$16,500,000","$18,663,911",""
"","Beed-e majnoon","Drama","","$25,525",""
"","The Bourne Ultimatum","Thriller/Suspense","$130,000,000","$227,471,070",""
"","Bratz","Comedy","","$10,010,209",""
"","Care Bears: Oopsy Does It!","Adventure","","$0",""
"","Cash","Action","","$0",""
"","La faute à Fidel","Drama","","$168,065",""
"","Gandhi, My Father","Drama","$5,000,000","$240,425",""
"","Hot Rod","Comedy","$25,000,000","$13,938,332",""
"","If I Didn't Care","Thriller/Suspense","","$8,527",""
"","Ils","Thriller/Suspense","","$26,062",""
"","The Ten","Comedy","$5,250,000","$769,726",""
"","Underdog","Adventure","","$43,760,605",""
"August 5","For the Bible Tells Me So","Documentary","","$312,751",""
"August 8","Daddy Day Camp","Comedy","$6,000,000","$13,235,267",""
"","Dans Paris","Drama","","$63,049",""
"August 10","Chak De India","Drama","","$1,113,541",""
"","Crossing the Line","Documentary","","$9,258",""
"","Cut Sleeve Boys","Comedy","","$13,875",""
"","Descent","Thriller/Suspense","","$15,233",""
"","Deux jours à Paris","Comedy","","$4,433,994",""
"","The List","","","$98,438",""
"","Rocket Science","Comedy","","$712,391",""
"","Rush Hour 3","Action","$180,000,000","$140,125,968",""
"","Skinwalkers","Horror","","$1,018,965",""
"","Stardust","Adventure","$70,000,000","$38,634,938",""
"","A Stone's Throw","Drama","","$0",""
"August 14","Doctor Strange","","","$0",""
"August 15","O Céu de Suely","Drama","","$12,007",""
"","Delirious","Comedy","","$86,460",""
"August 17","11th Hour","Documentary","","$703,464",""
"","7 días","Comedy","","$16,791",""
"","American Fusion","Romantic Comedy","","$16,000",""
"","Buddha Mar Gaya","Comedy","","$13,871",""
"","Death at a Funeral","Comedy","$20,000,000","$8,580,428",""
"","The Invasion","Thriller/Suspense","$80,000,000","$15,074,191",""
"","The King of Kong","Documentary","","$674,925",""
"","The Last Legion","Action","$67,000,000","$5,932,060",""
"","Manda Bala","Documentary","","$122,905",""
"","Marigold","Comedy","","$0",""
"","Splinter","Thriller/Suspense","","$10,497",""
"","La Strada di Levi","Documentary","","$22,026",""
"","Superbad","Comedy","$17,500,000","$121,463,226",""
"","Xiang ri kui","Drama","","$23,307",""
"August 22","Hannah Takes the Stairs","Drama","","$22,509",""
"August 24","10 Questions for the Dalai Lama","Documentary","","$224,546",""
"","Den brysomme mannen","Comedy","","$0",""
"","Closing Escrow","Comedy","","$8,719",""
"","Dedication","Romantic Comedy","","$91,164",""
"","Deep Water","Documentary","","$271,143",""
"","Eye of the Dolphin","Drama","$2,500,000","$72,210",""
"","Hey Baby","Comedy","","$1,411,065",""
"","The Hottest State","Drama","","$31,216",""
"","Illegal Tender","Thriller/Suspense","","$3,054,430",""
"","Mr. Bean's Holiday","Comedy","$25,000,000","$33,302,167",""
"","The Nanny Diaries","Comedy","","$25,926,673",""
"","Resurrecting the Champ","Drama","$13,000,000","$3,172,382",""
"","Right at Your Door","Thriller/Suspense","","$64,802",""
"","Saving Sarah","","","$0",""
"","September Dawn","Drama","$10,100,000","$1,066,555",""
"","Skid Row","Documentary","","$7,052",""
"","War","Action","$25,000,000","$22,486,409",""
"August 28","Mickey's Clubhouse - Mickey's Treat","","","$0",""
"August 29","Balls of Fury","Comedy","","$32,886,940",""
"","Quiet City","Drama","","$15,425",""
"August 31","Death Sentence","Action","$20,000,000","$9,534,258",""
"","Fong juk","Action","$4,500,000","$51,957",""
"","Freshman Orientation","Comedy","","$10,718",""
"","Halloween","Horror","$15,000,000","$58,269,151",""
"","Ladron que roba a ladron","Action","","$4,011,254",""
"","A Man Named Pearl","Documentary","","$201,603",""
"","The Nines","Drama","","$63,165",""
"","Self Medicated","Drama","","$100,610",""
"","Vanaja","Drama","","$161,590",""
"September 1","Strawberry Shortcake: Let's Dance","Adventure","","$0",""
"September 2","3:10 to Yuma","Western","$48,000,000","$53,606,916",""
"September 4","Chill Out Scooby-Doo!","","","$0",""
"","The Death and Life of Bobby Z","Action","$8,000,000","$0",""
"","Disney Princess Enchanted Tales - Follow Your Dreams","","","$0",""
"","The Murder Game","Thriller/Suspense","","$0",""
"September 5","I Want Someone To Eat Cheese With","Comedy","$1,500,000","$194,568",""
"September 7","The Brothers Solomon","Comedy","$10,000,000","$900,926",""
"","Darling","Horror","","$0",""
"","Dhamaal","Comedy","","$166,339",""
"","Fierce People","Drama","","$85,410",""
"","Ha-Buah","Drama","","$157,121",""
"","Hatchet","Horror","$1,500,000","$175,281",""
"","The Hunting Party","Adventure","$40,000,000","$876,671",""
"","In the Shadow of the Moon","Documentary","$2,000,000","$1,134,358",""
"","The Inner Life of Martin Frost","Comedy","","$5,114",""
"","Milarepa","Drama","","$204,784",""
"","Romance and Cigarettes","Comedy","$11,000,000","$551,002",""
"","Shoot 'Em Up","Action","","$12,796,824",""
"","Der Unbekannte Soldat","Documentary","","$9,602",""
"September 9","The Girl in the Park","Drama","","$0",""
"September 11","Dirty Sanchez","Comedy","","$0",""
"September 12","Forever","Documentary","","$25,222",""
