"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"February 5","Baby Geniuses And The Mystery Of The Crown Jewels","","","$0",""
"","The Bouquet","Drama","","$0",""
"","The Coalition","Romantic Comedy","","$0",""
"","Laura","Drama","","$0",""
"","Narayama bushiko","","","$0",""
"","A Perfect Ending","Drama","","$0",""
"","Tyler Perry's Madea Gets a Job: The Play","Comedy","","$0",""
"February 6","A Good Day to Die Hard","Action","$92,000,000","$67,349,198","Play"
"","Kokowaah","Comedy","","$0",""
"February 7","Identity Thief","Comedy","$35,000,000","$134,506,920","Play"
"","Kokowaah 2","Comedy","","$0",""
"","Special Chabbis","Drama","","$1,065,938",""
"","Xi you xiang mo pian","Adventure","","$18,058",""
"February 8","ABCD (Any Body Can Dance)","Musical","$1,900,000","$222,098",""
"","L’écume des jours","Drama","","$303,187",""
"","Fourplay","Drama","","$0",""
"","A Glimpse Inside the Mind of Charles Swan III","Comedy","","$35,586",""
"","I Give It a Year","Romantic Comedy","","$34,657",""
"","Midget Zombie Takeover","Comedy","","$10,604",""
"","The Playroom","Drama","","$5,964",""
"","Ren zai jiong tu zhi tai jiong","Comedy","","$0",""
"","Side Effects","Thriller/Suspense","$30,000,000","$32,172,757","Play"
"","Small Apartments","Comedy","$2,000,000","$0",""
"","Spiders 3D","Thriller/Suspense","","$0",""
"","Would you Rather","Thriller/Suspense","","$0",""
"February 12","Babar The Movie","Adventure","","$0",""
"","David Attenborough: Life Stories","Documentary","","$0",""
"","Ghost Trap","","","$0",""
"","Jedi Junkies","Documentary","","$0",""
"","Kill For Me","","","$0",""
"","Mimesis","Horror","","$0",""
"","Say Yes","Romantic Comedy","","$0",""
"February 13","Les chevaux de Dieu","Drama","","$14,817",""
"","The Origins of Oz","Documentary","","$0",""
"","The Ren Hen and More Cooking Stories","Adventure","","$0",""
"","Safe Haven","Drama","$28,000,000","$71,399,120","Play"
"February 14","Beautiful Creatures","Thriller/Suspense","$50,000,000","$19,452,138","Play"
"","Murder 3","Thriller/Suspense","","$0",""
"","Viva La Liberta","","","$49,071",""
"February 15","Bereurlin","Action","","$0",""
"","The Bitter Buddha","Documentary","","$0",""
"","Escape From Planet Earth","Adventure","$40,000,000","$57,012,977","Play"
"","The Jeffrey Dahmer Files","Documentary","","$0",""
"","No","Drama","","$2,341,226",""
"","The Package","Action","","$1,470",""
"","The Power of Few","Drama","","$30,444",""
"","Saving Lincoln","Drama","","$0",""
"","Shanghai Calling","Romantic Comedy","","$10,443",""
"February 16","The Met: Live in HD - Rigoletto","Concert/Performance","","$0",""
"","La tumba de los muertos vivientes","Horror","","$0",""
"February 19","Battlestar Galactica: Blood and Chrome","Action","","$0",""
"","The Factory","Thriller/Suspense","","$0",""
"","Junior High Spy","Adventure","","$0",""
"","Lake Placid: The Final Chapter","Horror","","$0",""
"","Puppy Love","","","$0",""
"","The Thief of Bagdad","","","$0",""
"February 21","Dark Skies","Thriller/Suspense","$3,500,000","$17,418,667","Play"
"","Snitch","Thriller/Suspense","$15,000,000","$42,930,462","Play"
"February 22","Bless Me, Ultima","Drama","","$1,559,556",""
"","Camp","Drama","","$324,976",""
"","Kai Po Che","Drama","","$1,122,527",""
"","Red Flag","Romantic Comedy","","$4,150",""
"","Rubberneck","Thriller/Suspense","","$4,150",""
"","Stand Off","Drama","","$0",""
"","To the Wonder","Drama","","$584,563",""
"February 25","Adventure Coral Reef 3D: Under the Sea of Egypt","Documentary","","$0",""
"February 26","Africa","Documentary","","$0",""
"","Barbie in the Pink Shoes","Adventure","","$0",""
"","Company of Heroes","Action","","$0",""
"","Le lac des morts vivants","Horror","","$0",""
"","Scooby-Doo! Mask of the Blue Falcon","Adventure","","$0",""
"","Tao Jie","Drama","$5,400,000","$0",""
"","WWE Royal Rumble 2013","Concert/Performance","","$0",""
"February 27","Boule et Bill","Comedy","","$56,224",""
"","Jack the Giant Slayer","Adventure","$195,000,000","$65,187,603","Play"
"","Mobius","Thriller/Suspense","","$0",""
"","Zaytoun","Adventure","","$30,743",""
"February 28","Educazione siberiana","Drama","","$0",""
"","Stoker","Drama","$12,000,000","$1,703,125","Play"
"","Vehicle 19","Thriller/Suspense","","$0",""
"March 1","21 and Over","Comedy","$13,000,000","$25,682,380","Play"
"","The Attacks of 26/11","Drama","","$248,346",""
"","The Battle of Pussy Willow Creek","Comedy","","$0",""
"","Los Condenados","Thriller/Suspense","","$3,489",""
"","Day of the Falcon","Drama","","$0",""
"","The End of Love","Drama","","$9,342",""
"","A Fierce Green Fire","Documentary","","$29,817",""
"","The Frankenstein Theory","Horror","","$0",""
"","Future Weather","Drama","","$0",""
"","Genius on Hold","Documentary","","$0",""
"","Hava Nagila: The Movie","Documentary","","$368,724",""
"","The Last Exorcism Part II","Horror","$4,000,000","$15,179,303","Play"
"","Leviathan","Documentary","","$76,202",""
"","The Lost Medallion: The Adventures of Billy Stone","Adventure","$2,500,000","$549,632",""
"","Molly's Theory of Relativity","Documentary","","$0",""
"","Phantom","Thriller/Suspense","$18,000,000","$1,034,589",""
"","A Place at the Table","Documentary","","$231,378",""
"","The Playback Singer","Comedy","","$0",""
"","Po Lamaditi L'ehove","Documentary","","$0",""
"","Les saveurs du Palais","Comedy","","$510,587",""
"","Victoria","Thriller/Suspense","","$6,971",""
"","Welcome to Pine Hill","Drama","","$6,115",""
"March 2","The Met: Live in HD - Parsifal","Concert/Performance","","$0",""
"March 5","College","Comedy","","$0",""
"","The Marine 3 Homefront","Action","","$0",""
"","Power Rangers: Clash of the Red Ranger Movie","Action","","$0",""
"","Samurai Ayothaya","Action","","$0",""
"","The Seven Year Hitch","Romantic Comedy","","$0",""
"","Sofia the First: Once Upon a Princess","Adventure","","$0",""
"","Strawberry Shortcake: Berry Friends Forever","Adventure","","$0",""
"March 6","Gut Renovation","Documentary","","$0",""
"","Spring Breakers","Thriller/Suspense","$5,000,000","$14,124,286","Play"
"March 7","Along the Roadside","Comedy","$250,000","$0",""
"","Dead Man Down","Thriller/Suspense","$30,000,000","$10,895,295","Play"
"","Girl Rising","Documentary","","$849,484",""
"","Titans of the Ice Age","Documentary","","$0",""
"March 8","The ABCs of Death","Horror","","$21,832",""
"","Don't Stop Believin': Everyman's Journey","Documentary","","$61,018",""
"","Emperor","Drama","","$3,346,264","Play"
"","The Girl","Drama","","$35,048",""
"","Greedy Lying Bastards","Documentary","","$45,000",""
"","The Other Side of the Ice","Documentary","","$0",""
"","Oz the Great and Powerful","Adventure","$200,000,000","$234,770,996","Play"
"","Somebody Up There Likes Me","Comedy","","$89,435",""
"","Superstar","Comedy","","$3,111",""
"March 11","Dong-chang-saeng","Action","","$0",""
"March 12","Amazing Racer","","","$0",""
"","The Devils in the Details","Thriller/Suspense","","$0",""
"March 13","The Happy Poet","Comedy","","$3,400",""
"","J'ai tué me mère","Drama","","$0",""
"","Philip Roth: Unmasked","Documentary","","$0",""
"March 14","The Angels’ Share","Comedy","","$312,339",""
"","The Call","Thriller/Suspense","$12,800,000","$51,872,378","Play"
"","Cottage Country","Thriller/Suspense","","$0",""
"","Hunt to Kill","","","$0",""
"","The Incredible Burt Wonderstone","Comedy","$32,000,000","$22,537,881","Play"
"","Jolly LLB","Comedy","","$0",""
"","The Kitchen","Comedy","","$4,054",""
"March 15","If I Were You","Comedy","","$9,432",""
"","K-11","Drama","","$0",""
"","Kokuriko-zaka Kara","Drama","","$1,000,878",""
"","Language of a Broken Heart","Comedy","","$19,186",""
"","Leonie","Drama","","$53,692",""
"","M","Drama","","$35,566",""
"","Mindless Behavior: All Around The World","Concert/Performance","","$344,500",""
"","My Amityville Horror","Documentary","","$0",""
"","Paradies: Hoffnung","Drama","","$0",""
"","Reincarnated","Documentary","","$0",""
"","Welcome to the Punch","Thriller/Suspense","","$7,034",""
"March 16","The Met: Live in HD - Francesca Da Rimini","Concert/Performance","","$0",""
"","Platinum Data","","","$0",""
"March 19","Cyber Stalker","Thriller/Suspense","","$0",""
"","Daai mo seut si","Adventure","","$0",""
"","Return To Nim's Island","Adventure","","$0",""
"","Shadow People","Thriller/Suspense","","$0",""
"","Straight A's","Comedy","$2,000,000","$0",""
"","Strange Frame","Musical","","$0",""
"","Tierra de los Padres","","","$0",""
"March 20","Eden","Drama","","$0",""
"","Olympus Has Fallen","Thriller/Suspense","$70,000,000","$98,927,592","Play"
"","The Place Beyond the Pines","Drama","$15,000,000","$21,403,519","Play"
"March 21","Běijīng yù shàng xi yǎ tú","Romantic Comedy","","$0",""
"","Love and Honor","Drama","","$16,769",""
"","The Numbers Station","Thriller/Suspense","","$0",""
"March 22","Admission","Romantic Comedy","$13,000,000","$18,007,317","Play"
"","Come Out and Play","Horror","","$2,638",""
"","Dorfman in Love","Romantic Comedy","","$13,737",""
"","Gimme the Loot","Drama","","$99,070",""
"","The Host","Thriller/Suspense","$50,000,000","$26,623,701","Play"
"","InAPPropriate Comedy","Comedy","","$228,004",""
"","MURPH: The Protector","Documentary","","$0",""
"","The Pardon","Drama","","$17,518",""
"","Le Pont du Nord","Comedy","","$17,110",""
"","Rangrezz","Drama","","$6,108",""
"","A Resurrection","Horror","","$0",""
"","Silver Circle","Thriller/Suspense","","$4,080",""
"","Sinsegye","Thriller/Suspense","","$450,222",""
"","Todos tenemos un plan","Drama","","$0",""
"","You Don't Need Feet to Dance","Documentary","","$1,719",""
"March 26","Bangkok Revenge","Drama","","$0",""
"","Un condamné à mort s'est échappé ou Le vent souffle où il veut","Drama","","$0",""
"","Futureworld","","","$0",""
"","GLOW: The Story of the Gorgeous Ladies of Wresting","Documentary","","$0",""
"","LEGO Star Wars: The Empire Strikes Out","Adventure","","$0",""
"","Panic in the Streets","Thriller/Suspense","","$0",""
"","Roman Polanski: Odd Man Out","Documentary","","$0",""
"March 27","G.I. Joe: Retaliation","Action","$140,000,000","$122,523,060","Play"
"","Trance","Thriller/Suspense","$16,000,000","$2,322,593",""
"March 28","A Deeper Shade of Blue","Documentary","","$0",""
"","Nosotros Los Nobles","Comedy","","$19,700","Play"
"March 29","Chi zi Xi zi Pi zi","Comedy","","$0",""
"","Detour","Thriller/Suspense","","$0",""
"","Family Weekend","Comedy","","$0",""
"","Himmatwala","Action","","$270,880",""
"","The Revolutionary Optimists","Documentary","","$0",""
"","Tyler Perry's Temptation","Drama","","$51,975,354","Play"
"","Violeta se fue a los cielos","Drama","","$21,496",""
"March 30","Doragon Bōru Zetto Kami to Kami","Action","","$0",""
"March 31","Ain't in It for My Health: A Film About Levon Helm","Documentary","","$111,794",""
"April 2","13 Eerie","Horror","","$0",""
"","Charlie: A Toy Story","","","$0",""
"","Chasing Beauty","Documentary","","$0",""
"","Erased","Thriller/Suspense","","$0",""
"","Hemingway & Gellhorn","Drama","","$0",""
"","How to Make a Book with Steidl","Documentary","","$0",""
"","Jackie Robinson: My Story","Drama","","$0",""
"","Knuckelabb","Documentary","","$0",""
"","Pokemon the Movie 15: Kyurem vs. The Sword of Justice","","","$0",""
"","Rabitto hora 3D","Horror","","$0",""
"April 3","Amour & turbulences","Romantic Comedy","","$8,425",""
"","Andre Gregory: Before and After Dinner","Documentary","","$0",""
"","Evil Dead","Horror","$17,000,000","$54,239,856","Play"
"","Lunarcy!","Documentary","","$0",""
"April 4","App","Thriller/Suspense","","$0",""
"","Bianca come il latte, rossa come il sangue","Drama","","$0",""
"","The Brass Teapot","Black Comedy","$900,000","$6,997",""
"","Duong Gia Tuong","Action","","$0",""
"","Reonningmaen","Action","","$0",""
"April 5","6 Souls","Horror","","$0",""
"","Bert Stern: Original Mad Man","Documentary","","$34,005",""
"","Chashme Baddoor","Comedy","","$235,401",""
"","Down the Shore","Drama","","$6,558",""
"","Eddie: The Sleepwalking Cannibal","Comedy","$1,400,000","$1,632",""
"","Free Angela & All Political Prisoners","Documentary","","$129,102",""
"","Himizu","Drama","","$0",""
"","Lotus Eaters","Drama","","$0",""
"","Love, Marilyn","Documentary","","$16,164",""
"","No Place on Earth","Documentary","","$200,238",""
"","Settai","Comedy","","$87,838",""
"","Simon Killer","Thriller/Suspense","","$24,082",""
"","The Story of Luke","Comedy","","$0",""
"","Thale","Horror","","$0",""
"","Tomorrow You're Gone","Thriller/Suspense","","$0",""
"","Upstream Color","Drama","","$444,098",""
"April 9","Craig Shoemaker: Daditude","Concert/Performance","","$0",""
"","Crush","Thriller/Suspense","","$0",""
"","Deddoboru","Black Comedy","","$0",""
"","Goodnight for Justice: Queen of Hearts","Western","","$0",""
"","Into the Cold: A Journey of the Soul","Documentary","","$0",""
"","Jigokumon","Documentary","","$0",""
"","The Last Flight of Petr Ginz","Documentary","","$0",""
"","Love Free or Die","Documentary","","$0",""
"","Paranormal Movie","Comedy","","$0",""
"","Planet Ocean","Documentary","","$0",""
"","Ring the Bell","Drama","","$0",""
"","Sexy Evil Genius","Comedy","","$0",""
"April 10","The Act of Killing","Documentary","$1,000,000","$486,919",""
"","Le temps de l'aventure","Drama","","$75,531",""
"April 11","Absentia","Horror","$70,000","$0",""
"","Asu Mare","Comedy","","$0",""
"","Conspirators","Action","","$0",""
"","Manet: Portraying Life","Documentary","","$0",""
"","Scary Movie V","Comedy","$20,000,000","$32,015,787",""
"April 12","42","Drama","$40,000,000","$95,020,213","Play"
"","Commando","Action","","$0",""
"","Disconnect","Drama","","$1,436,862",""
"","Into the White","Drama","","$704",""
"","It's a Disaster","Comedy","","$60,818",""
"","Jeonseolui Joomeok","Action","","$134,213",""
"","Nautanki Saala!","Comedy","","$0",""
"","Not Today","Drama","","$318,121",""
"","Open Road","Thriller/Suspense","$3,000,000","$0",""
"","This Ain't California","Documentary","","$0",""
"","Vous n'avez encore rien vu","Drama","","$19,373",""
"","A Wedding Invitation","Romantic Comedy","","$14,350",""
"April 13","Fune Wo Amu","","","$0",""
"","Papua 3D: The Secret Island of the Cannibals","Documentary","","$0",""
"April 16","Iron Man: Rise of Technovore","","","$0",""
"","Jacob","Horror","","$0",""
"","Makers: Women Who Make America","Documentary","","$0",""
"","Un monstre à Paris","Adventure","$40,000,000","$0",""
"","Spies of Warsaw","Drama","","$0",""
"","State of Emergency","Thriller/Suspense","","$0",""
"","This is Our Time","Drama","","$0",""
"","Wings of Life","Documentary","","$0",""
"April 17","Deceptive Practice: The Mysteries and Mentors of Ricky Jay","Documentary","$500,000","$152,449",""
"","Les Gamins","Comedy","","$0",""
"","Les Profs","Comedy","","$0",""
"April 18","Du zhan","Thriller/Suspense","","$128,195",""
"","Legenda No. 17","Drama","","$0",""
"","No One Lives","Horror","","$75,121",""
"April 19","Ek Thi Daayan","Horror","","$0",""
"","Errors of the Human Body","Thriller/Suspense","","$0",""
"","Filly Brown","Drama","$1,250,000","$2,850,357","Play"
"","Un flic","Action","","$48,040",""
"","Herman's House","Documentary","","$4,956",""
"","Holla II","Horror","","$41,537",""
"","Home Run","Drama","$1,200,000","$2,859,955",""
"","The Lords of Salem","Horror","$1,500,000","$1,165,881",""
"","Oblivion","Thriller/Suspense","$120,000,000","$89,107,235","Play"
"","Oconomowoc","Comedy","","$0",""
"","Pawn","Thriller/Suspense","","$2,793",""
"","Unmade in China","Documentary","","$0",""
"April 20","Kureyon Shinchan: bakauma！ B-kyū gurume sabaibaru!!","Comedy","","$0",""
"","Meitantei Konan Zekkai no Puraibēto Ai","Action","","$0",""
"April 23","Cheech and Chong's Animated Movie","Comedy","","$0",""
"","G-Dog","Documentary","","$0",""
"","Marvel Knights: InHumans","Action","","$0",""
"April 24","At Any Price","Drama","","$379,791",""
"","La Cage Doree","Comedy","","$0",""
"","Iron Man 3","Action","$200,000,000","$408,992,272","Play"
"","Pain & Gain","Action","$26,000,000","$49,875,291","Play"
"","Viaggio sola","Drama","","$306,917",""
"April 25","The Big Wedding","Romantic Comedy","$32,500,000","$21,819,348","Play"
"","Boven is het stil","Drama","","$724",""
"","Gladiatori di Roma","Adventure","","$0",""
"","Star Trek: The Next Generation - The Best of Both Worlds","Drama","","$0",""
"","Vampire","Thriller/Suspense","","$0",""
"April 26","Aashiqui 2","Musical","","$0",""
"","Arthur Newman","Drama","","$207,853",""
"","Combustion","Action","","$0",""
"","Graceland","Thriller/Suspense","","$24,529",""
"","Das Lied in mir","Drama","","$3,191",""
"","The Look of Love","Drama","","$16,119",""
"","Mortem","Drama","","$0",""
"","Mud","Drama","$10,000,000","$21,590,086",""
"","An Oversimplification of Her Beauty","Drama","","$71,906",""
"","The Reluctant Fundamentalist","Drama","$15,000,000","$528,731",""
"","See Girl Run","Drama","","$0",""
"","Storm Surfers 3D","Documentary","","$117,090",""
"","Sun Don't Shine","Drama","","$0",""
"","Tai Chi Hero","Action","","$30,830",""
"","Wara No Tate","Thriller/Suspense","","$0",""
"","Zhi wo men zhong jiang shi qu de qing chun","Drama","","$0",""
"April 27","The Met: Live in HD - Giulio Cesare","Concert/Performance","","$0",""
"","Toshokan Senso","Action","","$0",""
"April 30","The Outback","Adventure","","$0",""
"","The Scarlet Pimpernel","","","$0",""
"","The Wicked","Horror","","$0",""
"May 1","The Source Family","Documentary","","$0",""
"May 2","Jeonguk Norae Jarang","Drama","","$0",""
"","The Lesser Blessed","Drama","","$0",""
"","Wait Wait... Dont Tell Me - Live","Concert/Performance","","$0",""
"May 3","1st Night","Documentary","","$0",""
"","Après Mai","Drama","","$79,568",""
"","Aroused","Documentary","$150,000","$0",""
"","Caroline and Jackie","Drama","","$0",""
"","Cinco de Mayo, La Batalla","Action","$10,000,000","$173,472",""
"","Dead Man's Burden","Western","","$29,634",""
"","Den skaldede frisør","Romantic Comedy","","$1,631,306",""
"","Desperate Acts of Magic","Comedy","","$8,053",""
"","Free the Mind","Documentary","","$157,077",""
"","Generation Um","Drama","","$0",""
"","Greetings from Tim Buckley","Drama","","$11,157",""
"","The Happy House","Black Comedy","","$2,311",""
"","The Iceman","Drama","$10,000,000","$1,930,282",""
"","Kiss of the Damned","Drama","","$14,752",""
"","Once Upon a Time in Brooklyn","Drama","","$0",""
"","Scatter My Ashes at Bergdorf's","Documentary","","$516,719",""
"","Shootout at Wadala","Action","","$369,310",""
"","Somos Tao Jovens","","","$0",""
"","Still Mine","Drama","","$1,154,466",""
"","What Maisie Knew","Drama","","$1,065,000",""
"May 7","Assault on Wall Street","Thriller/Suspense","","$0",""
"","Great Gatsby: Midnight in Manhattan","Documentary","","$0",""
"","Missed Connections","Romantic Comedy","","$0",""
"","Revenge for Jolly!","Comedy","","$0",""
"","Steel Magnolias","Drama","","$0",""
"","Strawberry Summer","Drama","","$0",""
"","Superman: Unbound","Action","","$0",""
"","Texas","Western","","$0",""
"","Viva Zapata!","Drama","","$0",""
"May 8","One Track Heart: The Story of Krishna Das","Documentary","","$100,401",""
"May 9","Goryeonghwa Gajok","","","$0",""
"","Hanni Und Nanni 3","Adventure","","$0",""
"May 10","Aftershock","Horror","","$40,179",""
"","And Now a Word from Our Sponsor","Comedy","","$0",""
"","FIRST: The Story of the London 2012 Olympic Games","Documentary","","$0",""
"","Go Goa Gone","Horror","","$295,414",""
"","The Great Gatsby","Drama","$190,000,000","$144,840,419","Play"
"","He's Way More Famous Than You","Comedy","","$0",""
"","Java Heat","Action","","$0",""
"","Peeples","Romantic Comedy","$15,000,000","$9,177,065","Play"
"","Venus and Serena","Documentary","","$51,271",""
"May 11","Daai deoi bou","Documentary","","$0",""
"","Kencho Omotenashi Ka","Drama","","$0",""
"","Tantei Wa Bar Ni Iru 2","Thriller/Suspense","","$0",""
"May 14","Bill Moyers: Beyond Hate","Documentary","","$0",""
"","Black Rock","Thriller/Suspense","$1,000,000","$0",""
"","Face 2 Face","Documentary","","$0",""
"","Liz and Dick","Drama","","$0",""
"May 15","Star Trek Into Darkness","Adventure","$190,000,000","$228,778,661","Play"
"","Traviata et nous","Documentary","","$62,652",""
"May 16","Montajoo","Thriller/Suspense","","$0",""
"May 17","33 Postcards","Drama","","$0",""
"","Augustine","Drama","","$107,352",""
"","Aurangzeb","Drama","","$0",""
"","Bidder 70","Documentary","","$5,074",""
"","The English Teacher","Comedy","","$60,166",""
"","Frances Ha","Comedy","$3,000,000","$4,067,398",""
"","Hangul","Drama","","$22,080",""
"","State 194","Documentary","","$0",""
"May 19","World's Nature 3D: Europe's Most Beautiful Places","Documentary","","$0",""
"May 21","Adventures of Bailey: A Night in Cowtown","Adventure","","$0",""
"","A Common Man","Thriller/Suspense","","$0",""
"","Dreamworks Monsters vs. Aliens Stories","Comedy","","$0",""
"","LEGO Batman: The Movie - DC Superheroes Unite","Action","","$0",""
"","Medium Cool","Drama","","$0",""
"","The Royal Collection","Documentary","","$0",""
"","The Town That Dreaded Sundown","Drama","","$0",""
"May 22","3 Geezers","Comedy","","$0",""
"","Before Midnight","Drama","$3,000,000","$8,110,621","Play"
"","Doin' It in the Park Pick-Up Basketball, NYC","Documentary","","$0",""
"","Sansho dayu","","","$0",""
"May 23","The Hangover 3","Comedy","$103,000,000","$112,200,072","Play"
"May 24","Epic","Adventure","$100,000,000","$107,518,682","Play"
"","Fast and Furious 6","Action","$160,000,000","$238,679,850","Play"
"","Penguins 3D","Documentary","","$0",""
"","Picture Day","Comedy","","$11,709",""
"","We Steal Secrets: The Story of Wikileaks","Documentary","","$166,243",""
"May 27","Free Samples","Comedy","","$0",""
"May 28","Cody the Robosapien","Adventure","","$0",""
"","Ron White: A Little Unprofessional","Concert/Performance","","$0",""
"","Western Union","Western","","$0",""
"May 30","Globe On Screen Henry V","Concert/Performance","","$0",""
"May 31","After Earth","Action","$130,000,000","$60,522,097","Play"
"","American Mary","Horror","","$0",""
"","Axe Giant: The Wrath of Paul Bunyan","Horror","","$2,498",""
