"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"February 17","Dead Like Me: Life After Death","Black Comedy","$5,000,000","$0","","2009"
"","Feast III: The Happy Finish","Horror","","$0","","2009"
"","Screamers: The Hunting","","","$0","","2009"
"","Still Waiting...","Comedy","","$0","","2009"
"February 18","Katyn","Drama","","$118,095","","2009"
"February 20","Fired Up","Comedy","$20,000,000","$17,231,291","","2009"
"","Madea Goes To Jail","Comedy","$17,500,000","$90,508,336","","2009"
"February 21","Stone of Destiny","","","$389,584","","2009"
"February 24","Epitaph","Horror","","$0","","2009"
"","Futurama - Into the Wild Green Yonder","Comedy","","$0","","2009"
"","The Librarian: Curse of the Judas Chalice","Adventure","","$0","","2009"
"","Lullaby","","","$0","","2009"
"","Pirates II: Stagnettis Revenge","","","$0","","2009"
"","Red Sands","Horror","","$0","","2009"
"February 25","Examined Life","Documentary","","$120,712","","2009"
"February 27","An American Affair","Drama","","$28,044","","2009"
"","Bob Funk","","","$4,085","","2009"
"","La Bonheur de Pierre","","","$267,856","","2009"
"","Crossing Over","Drama","","$4,462,332","","2009"
"","Echelon Conspiracy","","","$796,716","","2009"
"","Jonas Brothers: The 3D Concert Experience","Concert/Performance","","$38,174,685","","2009"
"","Play the Game","Comedy","","$659,483","","2009"
"","Robert Blecker Wants Me Dead","","","$9,166","","2009"
"","Scott Walker: 30 Century Man","Documentary","$500,000","$6,840","","2009"
"","Street Fighter: The Legend of Chun-Li","Action","$50,000,000","$9,135,036","","2009"
"","The Trouble With Romance","","","$0","","2009"
"March 1","Mine","Documentary","","$11,283","","2009"
"March 3","Ace Ventura Jr.: Pet Detective","Comedy","","$0","","2009"
"","Adjust Your Color: The Truth of Petey Greene","Documentary","","$0","","2009"
"","In the Electric Mist","Thriller/Suspense","","$0","","2009"
"","Stiletto","Thriller/Suspense","","$0","","2009"
"","Watchmen: The Complete Motion Comic","Action","","$0","","2009"
"","Weapons","Action","","$0","","2009"
"","Wonder Woman 2009©","Adventure","","$0","","2009"
"March 4","12","Thriller/Suspense","","$125,120","","2009"
"March 6","13B","","","$12,449","","2009"
"","Dhoondte Reh Jaoge","","","$5,127","","2009"
"","Everlasting Moments","","","$610,825","","2009"
"","Explicit Ills","","","$28,564","","2009"
"","Fados","Drama","","$129,150","","2009"
"","The Horsemen","Thriller/Suspense","","$0","","2009"
"","Phoebe in Wonderland","Drama","","$73,361","","2009"
"","Reunion","","","$8,030","","2009"
"","Sherman's Way","","","$13,282","","2009"
"","Shuttle","Horror","","$1,925","","2009"
"","Tokyo!","Drama","","$351,059","","2009"
"","Watchmen","Action","$138,000,000","$107,509,799","","2009"
"","Yaavarum Nalam","","","$36,594","","2009"
"March 9","The Cake Eaters","","","$35,817","","2009"
"March 10","Crowley","Drama","","$0","","2009"
"March 13","Bronson","Drama","$230,000","$104,979","","2009"
"","Brothers at War","","","$153,148","","2009"
"","Carmen and Geoffrey","","","$14,130","","2009"
"","Dédé, à travers les brumes","Drama","","$1,548,858","","2009"
"","The Edge of Love","Drama","","$33,260","","2009"
"","Hope and Redemption: The Lena Baker Story","Drama","","$18,215","","2009"
"","The Last House on the Left","Horror","$15,000,000","$32,752,215","","2009"
"","Miss March","Comedy","$6,000,000","$4,543,320","","2009"
"","The Perfect Sleep","Thriller/Suspense","","$6,224","","2009"
"","Race to Witch Mountain","Adventure","$50,000,000","$67,172,594","","2009"
"","Severed Ways: The Norse Discovery of America","Adventure","","$18,728","","2009"
"","Sunshine Cleaning","Comedy","$5,000,000","$12,062,558","","2009"
"","Throw Down Your Heart","Documentary","","$115,778","","2009"
"","Tokyo Sonata","Drama","","$278,356","","2009"
"","Waiting for Dublin","Romantic Comedy","","$5,925","","2009"
"March 17","Barbie Presents Thumbelina","Adventure","","$0","","2009"
"","Chrysalis","Drama","","$0","","2009"
"","Return of the Outlaws","","","$0","","2009"
"","Revenge of the Boarding School Dropouts","","","$0","","2009"
"","Satan","","","$0","","2009"
"","Walled In","","","$0","","2009"
"March 18","Valentino: The Last Emperor","Documentary","","$1,755,134","","2009"
"March 20","Duplicity","Thriller/Suspense","$60,000,000","$40,572,825","","2009"
"","The Great Buck Howard","Drama","","$750,587","","2009"
"","I Love You, Man","Comedy","$40,000,000","$71,440,011","","2009"
"","Knowing","Thriller/Suspense","$50,000,000","$79,957,634","","2009"
"","Mancora","Drama","","$29,697","","2009"
"","The New Twenty","","","$17,625","","2009"
"","Perestroika","","","$26,064","","2009"
"","Sin Nombre","Thriller/Suspense","","$2,536,665","","2009"
"","Skills Like This","Comedy","","$62,408","","2009"
"","Super Capers","Comedy","$2,000,000","$30,955","","2009"
"March 24","Big Stan","Comedy","","$0","","2009"
"","Columbus Day","","","$0","","2009"
"","Happily N'Ever After 2: Snow White","Comedy","","$0","","2009"
"","Secrets of the Furious Five","Adventure","","$0","","2009"
"","Watchmen: Tales of the Black Freighter and Under the Hood","Action","","$0","","2009"
"March 27","12 Rounds","Action","$20,000,000","$12,234,694","","2009"
"","America Betrayed","Documentary","","$2,450","","2009"
"","American Swing","Documentary","","$30,156","","2009"
"","Un baiser s'il vous plaît","Romantic Comedy","","$535,499","","2009"
"","The Cross: The Arthur Blessitt Story","Documentary","","$741,557","","2009"
"","Goodbye Solo","Drama","","$871,445","","2009"
"","Grande ourse - La cle des possibles","","","$268,143","","2009"
"","Guest of Cindy Sherman","Documentary","","$27,052","","2009"
"","The Haunting in Connecticut","Horror","","$55,389,516","","2009"
"","The Merry Gentleman","","","$347,977","","2009"
"","Monsters vs. Aliens","Adventure","$175,000,000","$198,351,526","","2009"
"","Spinning into Butter","","","$8,064","","2009"
"","Three Monkeys","","","$41,343","","2009"
"","Venkovsky ucitel","Drama","","$50,072","","2009"
"March 31","Autopsy","Horror","","$0","","2009"
"","Butterfly Effect 3: Revelations, The","","","$0","","2009"
"","Dragonquest","","","$0","","2009"
"","The Fifth Commandment","Action","","$0","","2009"
"April 1","Tulpan","Comedy","","$158,741","","2009"
"April 3","Adventureland","Black Comedy","$9,800,000","$16,044,025","","2009"
"","Alien Trespass","Comedy","","$104,526","","2009"
"","Bart Got a Room","Comedy","","$53,760","","2009"
"","C Me Dance","Drama","","$0","","2009"
"","The Escapist","Thriller/Suspense","","$13,439","","2009"
"","Fast & Furious","Action","$85,000,000","$155,064,265","","2009"
"","Faubourg 36","","","$850,575","","2009"
"","Gigantic","Comedy","","$102,704","","2009"
"","Lifelines","","","$6,793","","2009"
"","Rolling","Drama","","$113,132","","2009"
"","The Song of Sparrows","Drama","","$116,372","","2009"
"","Sugar","Drama","","$1,081,922","","2009"
"April 7","1612","","$12,000,000","$0","","2009"
"","American High School","Comedy","","$0","","2009"
"","Bled","","$750,000","$0","","2009"
"","Caller, The","","","$0","","2009"
"","Faith Like Potatoes","","$1,100,000","$0","","2009"
"","House","","","$0","","2009"
"","Scooby-Doo and the Samurai Sword","","","$0","","2009"
"","Tigger and Pooh and a Musical Too","","","$0","","2009"
"April 10","Anvil!  The Story of Anvil","Documentary","","$667,911","","2009"
"","Dragonball Evolution","Adventure","$30,000,000","$9,362,785","","2009"
"","Hannah Montana the Movie","Drama","$30,000,000","$79,576,189","","2009"
"","In a Dream","Documentary","","$55,270","","2009"
"","Lymelife","Drama","","$421,307","","2009"
"","Monster Beach Party","Comedy","","$113,132","","2009"
"","The Mysteries of Pittsburgh","Drama","","$80,283","","2009"
"","Observe and Report","Comedy","$18,000,000","$24,007,324","","2009"
"","Royal Kill","","$350,000","$0","","2009"
"","Tera Mera Ki Rishta","Drama","","$271,942","","2009"
"","Winter of Frozen Dreams","Drama","","$8,321","","2009"
"April 14","Fight Night","","","$0","","2009"
"","The Telling","","","$0","","2009"
"April 17","17 Again","Comedy","$40,000,000","$64,167,069","","2009"
"","American Violet","","","$554,434","","2009"
"","Crank 2: High Voltage","Thriller/Suspense","$20,000,000","$13,684,249","","2009"
"","Lemon Tree","","","$569,672","","2009"
"","Every Little Step","Documentary","","$1,725,141","","2009"
"","The Golden Boys","","","$184,169","","2009"
"","Gooby","Drama","","$3,564","","2009"
"","Is Anybody There?","Drama","","$2,026,756","","2009"
"","Léon Morin, prêtre","","","$27,567","","2009"
"","Sleep Dealer","Thriller/Suspense","$2,500,000","$80,136","","2009"
"","State of Play","Thriller/Suspense","$60,000,000","$37,017,955","","2009"
"April 21","The Burrowers","","","$0","","2009"
"","Caprica","","","$0","","2009"
"","He Who Finds a Wife","","","$0","","2009"
"","Into the Blue 2: The Reef","","","$0","","2009"
"","Kicking the Dog","","","$0","","2009"
"","Laid to Rest","","","$0","","2009"
"","The Last Word","","","$0","","2009"
"","The Poker Club","","","$0","","2009"
"","Ron White: Behavioral Problems","Concert/Performance","","$0","","2009"
"","Sam's Lake","","","$0","","2009"
"","The Showdown","","","$0","","2009"
"","Street Warrior","","","$0","","2009"
"April 22","Earth","Documentary","$47,000,000","$32,011,576","","2009"
"","Oblivion","Documentary","","$9,939","","2009"
"","Treeless Mountain","","","$60,336","","2009"
"April 23","Home","Drama","$500,000","$15,433","","2009"
"April 24","The Bride & The Grooms","Romantic Comedy","","$5,995","","2009"
"","Il Divo","Drama","","$240,159","","2009"
"","Fighting","Action","","$23,091,010","","2009"
"","The Garden","Documentary","","$26,931","","2009"
"","The Informers","Thriller/Suspense","$18,000,000","$315,000","","2009"
"","Jazz in the Diamond District","","","$7,634","","2009"
"","The Mutant Chronicles","Action","","$6,820","","2009"
"","Nursery University","","","$26,042","","2009"
"","Obsessed","Thriller/Suspense","$20,000,000","$68,261,644","","2009"
"","The Soloist","Drama","$60,000,000","$31,720,158","","2009"
"","Tyson","Documentary","","$887,918","","2009"
"April 28","El Bufalo de la Noche","Drama","","$0","","2009"
"","Grace Hartigan: Shattering","Documentary","","$0","","2009"
"","The Gray Man","","","$0","","2009"
"","Legally Blondes","","","$0","","2009"
"","Martyrs","Horror","","$0","","2009"
"","Never Surrender","","","$0","","2009"
"","While She Was Out","Thriller/Suspense","","$29,784","","2009"
"April 30","Westminster Wife Show","","","$0","","2009"
"May 1","Battle for Terra","Adventure","","$1,647,083","","2009"
"","Break","Action","","$1,191","","2009"
"","Eldorado","","","$10,443","","2009"
"","Ghosts of Girlfriends Past","Romantic Comedy","","$55,250,026","","2009"
"","The Last Lullaby","","","$21,413","","2009"
"","The Limits of Control","Thriller/Suspense","","$426,688","","2009"
"","Revanche","Drama","","$308,040","","2009"
"","The Skeptic","Thriller/Suspense","","$6,671","","2009"
"","La Ventana","Drama","","$12,738","","2009"
"","A Wink and a Smile","Documentary","","$20,169","","2009"
"","X-Men Origins: Wolverine","Action","$150,000,000","$179,883,157","","2009"
"May 5","April Showers","","","$0","","2009"
"","Baja Beach Bums","","","$0","","2009"
"","Shooting Star","","","$0","","2009"
"May 8","Adoration","Drama","$4,000,000","$294,244","","2009"
"","Fire Creek","","","$0","","2009"
"","Julia","Thriller/Suspense","$6,000,000","$65,108","","2009"
"","Kabei","","","$14,416","","2009"
"","Little Ashes","Drama","","$481,586","","2009"
"","Love N' Dancing","Musical","","$47,812","","2009"
"","Next Day Air","Comedy","$3,000,000","$10,027,047","","2009"
"","Objectified","Documentary","","$8,668","","2009"
"","Outrage","","","$287,198","","2009"
"","Rudo y Cursi","Comedy","","$1,827,660","","2009"
"","Star Trek","Adventure","$140,000,000","$257,730,019","","2009"
"May 12","A Family Underground","","","$0","","2009"
"","The Grudge 3","","","$0","","2009"
"","High Hopes","Comedy","","$0","","2009"
"","In Tranzit","","","$0","","2009"
"","Kill Buljo","","","$0","","2009"
"","Personal Effects","","","$0","","2009"
"","Running on Empty Dreams","","","$0","","2009"
"","S. Darko","","","$0","","2009"
"","Seth MacFarlane's Cavalcade of Cartoon Comedy","Comedy","","$0","","2009"
"","Taking Chance","","","$0","","2009"
"","La Zona","","","$0","","2009"
"May 15","Angels & Demons","Thriller/Suspense","$150,000,000","$133,375,846","","2009"
"","Big Man Japan","","","$40,796","","2009"
"","The Brothers Bloom","Black Comedy","$20,000,000","$3,531,756","","2009"
"","Dai-Nipponjin","Comedy","","$23,446","","2009"
"","The Death Factory Bloodletting","Horror","","$4,638","","2009"
"","L'heure d'été","Drama","","$1,647,001","","2009"
"","Jerichow","Drama","","$60,105","","2009"
"","Management","Romantic Comedy","","$934,658","","2009"
"","Not Forgotten","Thriller/Suspense","","$53,723","","2009"
"May 19","The Devil's Ground","","","$0","","2009"
"","Doctor Dolittle: Million Dollar Mutts","","","$0","","2009"
"","Driven to Kill","Action","","$0","","2009"
"","Eden Log","Thriller/Suspense","","$0","","2009"
"","Infected","","","$0","","2009"
"May 20","Burma VJ","","","$51,672","","2009"
"May 21","Terminator Salvation","Action","$200,000,000","$125,322,469","","2009"
"May 22","The Boys: The Sherman Brothers' Story","Documentary","","$55,513","","2009"
"","Dance Flick","Comedy","$25,000,000","$25,662,155","","2009"
"","Easy Virtue","Romantic Comedy","$14,000,000","$2,656,784","","2009"
"","The Girlfriend Experience","","$1,300,000","$695,840","","2009"
"","Night at the Museum: Battle of the Smithsonian","Comedy","$150,000,000","$177,243,721","","2009"
"","O'Horten","Comedy","","$302,232","","2009"
"May 26","Carnivorous","","","$0","","2009"
"","The Devil's Tomb","","$10,000,000","$0","","2009"
"","Mega Shark vs. Giant Octopus","","","$0","","2009"
"","Powder Blue","Thriller/Suspense","","$0","","2009"
"","The Princess of Nebraska","Drama","","$0","","2009"
"","The Ramen Girl","Comedy","","$0","","2009"
"","The Secret of Loch Ness","","","$0","","2009"
"May 27","Pressure Cooker","Documentary","","$44,802","","2009"
"May 28","Up","Adventure","$175,000,000","$293,004,164","","2009"
"May 29","Brother's War","","","$0","","2009"
"","Drag Me To Hell","Horror","$30,000,000","$42,100,625","","2009"
"","Laila's Birthday","Black Comedy","","$13,689","","2009"
"","Män som hatar kvinnor","Thriller/Suspense","$13,000,000","$12,749,992","","2009"
"","Munyurangabo","","","$7,001","","2009"
"","Offshore","Drama","","$0","","2009"
"","Okuribito","Drama","","$1,543,346","","2009"
"","Pontypool","Thriller/Suspense","$1,500,000","$3,865","","2009"
"","What Goes Up","","","$5,290","","2009"
"June 2","Anaconda 4: Trail of Blood","Horror","","$0","","2009"
"","Baby on Board","Romantic Comedy","","$0","","2009"
"","Direct Contact","Action","","$0","","2009"
"","Elsewhere","","","$0","","2009"
"June 3","Unmistaken Child","","","$306,140","","2009"
"June 5","24 City","","","$30,799","","2009"
"","The Art of Being Straight","","","$10,382","","2009"
"","Away We Go","Comedy","$21,000,000","$9,451,946","","2009"
"","Daytime Drinking","","","$4,970","","2009"
"","Downloading Nancy","","","$22,282","","2009"
"","The Hangover","Comedy","$35,000,000","$277,322,503","","2009"
"","Herb & Dorothy","Documentary","","$194,721","","2009"
"","Home","Documentary","$12,000,000","$0","","2009"
"","Land of the Lost","Comedy","$100,000,000","$49,438,370","","2009"
"","My Life in Ruins","Romantic Comedy","$17,000,000","$8,665,206","","2009"
"","Pig Hunt","Horror","","$0","","2009"
"","Seraphine","Drama","","$884,613","","2009"
"","Tennessee","Drama","","$16,100","","2009"
"June 9","Life 101: Angel's Secret","","","$0","","2009"
"June 11","Blast","Documentary","","$0","","2009"
"","Tetro","Drama","","$518,522","","2009"
"June 12","Call of the Wild 3D","Drama","","$28,682","","2009"
"","Le combat dans l'île","Thriller/Suspense","","$50,039","","2009"
"","Death of a Ghost Hunter","","","$4,490","","2009"
"","Food, Inc.","Documentary","$1,000,000","$4,417,674","","2009"
"","Imagine That","Comedy","$55,000,000","$16,123,323","","2009"
"","Kal Kissne Dekha","","","$24,625","","2009"
"","The Last International Playboy","Comedy","","$25,646","","2009"
"","Moon","Thriller/Suspense","$5,000,000","$5,010,163","","2009"
"","Sex Positive","Documentary","","$12,069","","2009"
"","Street Dreams","","","$122,575","","2009"
"","The Taking of Pelham 123","Action","$110,000,000","$65,452,312","","2009"
"","Unbeatable Harold","Comedy","","$0","","2009"
"","War Eagle, Arkansas","Drama","","$123,670","","2009"
"","Youssou N'Dour: I Bring What I Love","Documentary","","$172,225","","2009"
"June 16","Body Armour","","","$0","","2009"
"","Born","Horror","","$0","","2009"
"","The Cell 2","","","$0","","2009"
"","Demon Warriors","","","$0","","2009"
"","Garfield's Pet Force","","","$0","","2009"
"","Hydra","","","$0","","2009"
"","Tom and Jerry's Greatest Chases, Volume 2","","","$0","","2009"
"","Tommy and the Cool Mule","","","$0","","2009"
"June 17","Under Our Skin","Documentary","","$98,548","","2009"
"","The Windmill Movie","","","$30,050","","2009"
"June 18","Still Walking","","","$167,047","","2009"
"June 19","Brighton Rock","","","$46,466","","2009"
"","Dod sno","Black Comedy","$800,000","$46,742","","2009"
"","Irene in Time","Drama","","$110,175","","2009"
"","The Proposal","Romantic Comedy","$40,000,000","$163,958,031","","2009"
"","Whatever Works","Romantic Comedy","$15,000,000","$5,306,706","","2009"
"","Year One","Comedy","$60,000,000","$43,337,279","","2009"
"June 23","Backwoods","","","$0","","2009"
"","Chasseurs de dragons","Adventure","$17,000,000","$0","","2009"
"","The Code","Thriller/Suspense","","$0","","2009"
"","Guns","","","$0","","2009"
"","Mr. Troop Mom","","","$0","","2009"
"","Simon Says","","","$0","","2009"
"","Table for Three","","","$0","","2009"
"","War Wolves","","","$0","","2009"
"June 24","The Human Contract","","","$0","","2009"
"","Transformers: Revenge of the Fallen","Action","$210,000,000","$402,111,870","Play","2009"
"June 26","Afghan Star","Documentary","","$102,115","","2009"
"","Caos Calmo","Drama","","$11,434","","2009"
"","Chéri","Drama","$23,000,000","$2,715,657","","2009"
"","The Hurt Locker","Drama","$15,000,000","$17,017,811","","2009"
"","Life is Hot in Cracktown","Drama","","$0","","2009"
"","My Sister's Keeper","Drama","$27,500,000","$49,200,230","","2009"
"","New York","","","$997,437","","2009"
"","The Stoning of Soraya M.","Drama","","$655,871","","2009"
"","Surveillance","Thriller/Suspense","$3,500,000","$27,349","","2009"
"June 30","The Betrayed","","$3,500,000","$0","","2009"
"","Princess Protection Program","Drama","","$0","","2009"
"","Transmorphers: Fall of Man","","","$0","","2009"
"","Vermeer: Master of Light","Documentary","","$0","","2009"
"July 1","The Beaches of Agnes","Documentary","","$239,711","","2009"
"","Ice Age: Dawn of the Dinosaurs","Adventure","$90,000,000","$196,573,705","Play","2009"
"","Public Enemies","Drama","$102,500,000","$97,104,620","","2009"
"July 2","Within","","","$0","","2009"
"July 3","Evangerion shin gekijôban: Jo","Adventure","","$107,797","","2009"
"","La fille de Monaco","Comedy","","$602,992","","2009"
"","I Hate Valentine's Day","Romantic Comedy","","$11,004","","2009"
"","Kambakkht Ishq","Romantic Comedy","","$1,455,739","","2009"
"","Lion's Den","","","$14,739","","2009"
"","Tony Manero","Drama","","$33,447","","2009"
"July 7","Border Town","","","$0","","2009"
"","A Day in the Life","","","$0","","2009"
"","Five Fingers","","","$0","","2009"
"","Flying By","","$5,000,000","$0","","2009"
"","Garrison","","","$0","","2009"
"","Night Train","","","$0","","2009"
"","Resolved","","","$0","","2009"
"July 8","De père en flic","Comedy","","$10,644,453","","2009"
"July 10","Blood: The Last Vampire","Action","","$256,682","","2009"
"","Brüno","Comedy","$42,000,000","$60,054,530","Play","2009"
"","Dillinger is Dead","","","$8,322","","2009"
"","Humpday","Comedy","","$407,377","","2009"
"","I Love You, Beth Cooper","Comedy","$18,000,000","$14,800,725","","2009"
"","Ischeznuvshaya Imperiya","Drama","","$10,289","","2009"
"","Lake Tahoe","","","$5,685","","2009"
"","Soul Power","Documentary","","$207,121","","2009"
"","Weather Girl","","","$20,915","","2009"
"","Yoo-Hoo, Mrs. Goldberg","Documentary","","$1,134,623","","2009"
"July 14","Amar","","","$0","","2009"
"","The Bracelet of Bordeaux","","","$0","","2009"
"","Dakota Skye","","","$0","","2009"
"","Love Ain't Suppose to Hurt II - The Wedding","","","$0","","2009"
"","[Rec]","Horror","$2,100,000","$0","","2009"
"","Van Wilder: Freshman Year","Comedy","","$0","","2009"
"July 15","Harry Potter and the Half-Blood Prince","Adventure","$250,000,000","$301,959,197","Play","2009"
"July 17","(500) Days of Summer","Romantic Comedy","","$32,391,374","","2009"
"","Anonyma - Eine Frau in Berlin","Drama","","$294,014","","2009"
"","Death in Love","Drama","","$23,412","","2009"
"","The Poker House","Drama","$1,000,000","$0","","2009"
"","Somers Town","Comedy","","$54,526","","2009"
"","The Way We Get By","Documentary","","$106,542","Play","2009"
"","The Wonder of it All","Documentary","","$781,016","","2009"
"July 21","Bundy: A Legacy of Evil","Drama","","$0","","2009"
"","Messengers 2: The Scarecrow","","","$0","","2009"
"","Visioneers","","","$0","","2009"
"July 24","The Answer Man","Romantic Comedy","","$26,676","","2009"
"","G-Force","Adventure","$150,000,000","$119,436,770","","2009"
"","How to be a Serial Killer","","","$899","","2009"
"","In the Loop","Black Comedy","","$2,388,804","","2009"
"","Loren Cass","Drama","","$8,125","","2009"
"","McDull, Kung Fu Kindergarten","Adventure","","$0","","2009"
"","Orphan","Drama","$20,000,000","$41,596,251","","2009"
"","Shadowland","Horror","","$8,221","","2009"
"","Shrink","Drama","","$189,621","","2009"
"","The Ugly Truth","Romantic Comedy","$38,000,000","$88,915,214","Play","2009"
"July 28","Angel of Death","","","$0","","2009"
"","Green Lantern: First Flight","","","$0","","2009"
"","Necessary Evil","Horror","","$0","","2009"
"","Streets of Blood","Thriller/Suspense","","$0","","2009"
"July 29","Adam","Drama","$3,200,000","$2,277,396","","2009"
"July 31","Act of God","","","$9,955","","2009"
"","Aliens in the Attic","Adventure","$45,000,000","$25,200,412","","2009"
"","The Collector","Horror","$3,000,000","$7,712,114","","2009"
"","The Cove","Documentary","","$869,730","","2009"
"","Les doigts croches","Comedy","","$1,662,485","","2009"
"","Flammen og Citronen","Thriller/Suspense","$9,000,000","$148,089","","2009"
"","Funny People","Comedy","$72,500,000","$51,855,045","","2009"
"","Ghosted","","","$1,780","","2009"
"","Gotta Dance","","","$25,107","","2009"
"","If I Die Tonight","","","$20,214","","2009"
"","Love Aaj Kal","Romantic Comedy","","$2,430,083","","2009"
"","Not Quite Hollywood","Documentary","","$21,152","","2009"
"","Le silence de Lorna","Drama","","$338,795","","2009"
"","Thirst","Horror","","$318,574","","2009"
"","You, The Living","","","$21,438","","2009"
"August 4","The Chaos Experiment","","","$0","","2009"
"","Cravings","","","$0","","2009"
