"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","Serena","Drama","","$176,391","","2015"
"","Zhong Kui fu mo: Xue yao mo ling","Action","","$165,428","","2015"
"February 27","’71","Thriller/Suspense","","$1,270,847","Play","2015"
"","A La Mala","Romantic Comedy","","$3,629,842","Play","2015"
"","After the Ball","Romantic Comedy","","$161,820","","2015"
"","Ana Maria in Novela Land","Comedy","","$0","","2015"
"","Autrui","","","$37,460","","2015"
"","Bluebird","Drama","","$0","","2015"
"","Butterfly Girl","Documentary","$180,000","$17,503","","2015"
"","Deli Man: The Movie","Documentary","","$502,294","","2015"
"","Ejecta","Drama","","$0","","2015"
"","The Hunting Ground","Documentary","","$405,917","","2015"
"","It Follows","Horror","$2,000,000","$14,674,077","","2015"
"","Maps to the Stars","Black Comedy","","$350,741","Play","2015"
"","My Life Directed by Nicolas Winding Refn","Documentary","","$0","","2015"
"","Out of the Dark","Horror","","$0","","2015"
"","Urok","Drama","","$9,045","","2015"
"February 28","Exhibition on Screen: Girl with the Pearl Earring","Documentary","","$0","","2015"
"","Mr. Kaplan","Comedy","","$0","","2015"
"March 1","That Sugar Film","Documentary","","$3,500","","2015"
"March 3","Ask Me Anything","Thriller/Suspense","$950,000","$0","","2015"
"","Barbie in Princess Power","Adventure","","$0","","2015"
"","The Bridge","Documentary","","$0","","2015"
"","Die drei ??? - Das verfluchte Schloss","Adventure","","$0","","2015"
"","Jillian Michaels: Killer Body","Instructional","","$0","","2015"
"","To Write Love On Her Arms","Drama","$3,400,000","$0","","2015"
"March 4","Chappie","Action","$49,000,000","$31,569,268","Play","2015"
"","Frackman","Documentary","","$0","","2015"
"","Pretend We're Kissing","Romantic Comedy","","$0","","2015"
"March 5","12 Golden Ducks","Comedy","","$0","","2015"
"","Unfinished Business","Comedy","$35,000,000","$10,219,501","Play","2015"
"March 6","Allure","Drama","","$3,130","","2015"
"","Bad Asses On The Bayou","Action","","$0","","2015"
"","Buzzard","Black Comedy","","$14,591","","2015"
"","Cinderella","Drama","$95,000,000","$201,151,353","Play","2015"
"","Faults","Thriller/Suspense","","$0","","2015"
"","Hayride 2","Horror","","$2,571","","2015"
"","An Honest Liar","Documentary","","$180,590","","2015"
"","Kidnapping Mr. Heineken","Drama","","$0","","2015"
"","The Life and Mind of Mark DeFriest","Documentary","","$10,021","","2015"
"","Like Sunday, Like Rain","Drama","","$28,208","","2015"
"","Merchants of Doubt","Documentary","","$192,362","Play","2015"
"","Road Hard","Comedy","$1,500,000","$113,169","","2015"
"","Straight Outta Tompkins","Drama","","$8,022","","2015"
"","A Year in Champagne","Documentary","","$0","","2015"
"March 7","Royal Shakespeare Company Live: Love's Labour's Lost","Concert/Performance","","$0","","2015"
"March 10","Bai Fa Mo Nu Zhuan Zhi Ming Yue Tian Guo","Action","","$0","","2015"
"","Beyond the Surface","Documentary","","$0","","2015"
"","The Cobbler","Comedy","","$0","","2015"
"","The Culling","Thriller/Suspense","","$0","","2015"
"","Despicable Me 2: 3 Mini-Movie Collection","Comedy","","$0","","2015"
"","The Flintstones and the WWE: Stone Age Smackdown","Action","","$0","","2015"
"","Jungle Shuffle","Adventure","$10,000,000","$0","","2015"
"","Katt Williams: Priceless Afterlife","Concert/Performance","","$0","","2015"
"","Monster High: Haunted","Adventure","","$0","","2015"
"","The Pet","Thriller/Suspense","$1,000,000","$0","","2015"
"","Russell Madness","Comedy","","$0","","2015"
"","Subconscious","Romantic Comedy","$500,000","$0","","2015"
"","Teeth and Blood","Horror","$300,000","$0","","2015"
"","This Ain't No Mouse Music","Documentary","","$0","","2015"
"","Treading Water","Comedy","$4,700,000","$0","","2015"
"March 11","Run All Night","Action","$50,000,000","$26,461,644","Play","2015"
"March 12","Boychoir","Drama","","$366,474","","2015"
"","Detective K: Secret of the Lost Island","Action","","$0","","2015"
"","A Little Chaos","Drama","","$558,173","Play","2015"
"","Loin des hommes","Drama","$7,700,000","$5,336","","2015"
"","Manny Lewis","Comedy","","$0","","2015"
"","Suite française","Drama","","$0","","2015"
"","Superfast!","Comedy","","$0","","2015"
"March 13","C'est dur d'être aimé par des cons","Documentary","","$1,279","","2015"
"","Champs","Documentary","","$0","","2015"
"","Cymbeline","Drama","","$0","","2015"
"","Earth's Golden Playground","Documentary","","$0","","2015"
"","Hross i oss","Comedy","$10,000,000","$11,894","","2015"
"","The Lovers","Adventure","$35,000,000","$0","","2015"
"","Medeas","Drama","","$9,313","","2015"
"","Muck","Horror","","$0","","2015"
"","Nh10","Thriller/Suspense","","$262,586","","2015"
"","Seymour: An Introduction","Documentary","","$729,744","","2015"
"","Tales of Hoffmann","Musical","","$91,930","","2015"
"","Walter","Comedy","$700,000","$0","","2015"
"","The Wrecking Crew","Documentary","","$801,606","","2015"
"","X+Y","Drama","","$139,511","","2015"
"March 14","Met Opera: The Merry Widow","Concert/Performance","","$0","","2015"
"March 15","Evromaidan. Chornovy montazh","Documentary","","$0","","2015"
"","Robot Overlords","Action","","$0","","2015"
"March 17","Accidental Love","Comedy","$26,000,000","$0","","2015"
"","Closure","Drama","$100,000","$0","","2015"
"","Crackerjack","Comedy","","$0","","2015"
"","A Cry From Within","Horror","","$0","","2015"
"","The Forecaster","Documentary","","$10,172","","2015"
"","Il-sa-gag-o","Documentary","","$0","","2015"
"","The Lady from Shanghai","Drama","$2,000,000","$0","","2015"
"","The Physician","Adventure","","$0","","2015"
"","Ride the Pink Horse","Drama","","$0","","2015"
"","Something Wicked","Thriller/Suspense","$3,000,000","$0","","2015"
"","Somewhere Else Tomorrow","Documentary","","$0","","2015"
"","Spring","Horror","","$49,970","","2015"
"","Sword of Vengeance","Action","","$0","","2015"
"","Le vice et la vertu","Drama","","$0","","2015"
"","Xianshi shi guoqu di weilai","Documentary","","$0","","2015"
"March 18","Amour fou","Drama","","$14,296","","2015"
"","The Divergent Series: Insurgent","Action","$110,000,000","$130,179,072","Play","2015"
"","Kumiko, The Treasure Hunter","Drama","","$623,383","","2015"
"March 19","Crazy Beautiful You","Drama","","$0","","2015"
"","Demonic","Horror","$3,000,000","$0","","2015"
"","Home","Adventure","$130,000,000","$177,397,510","Play","2015"
"","Une nouvelle amie","Thriller/Suspense","","$196,284","","2015"
"","Shi gu","Drama","","$188,306","","2015"
"March 20","Backcountry","Thriller/Suspense","","$71,191","","2015"
"","Can't Stand Losing You: Surviving the Police","Documentary","","$22,326","","2015"
"","En chance til","Drama","","$0","","2015"
"","Danny Collins","Comedy","$10,000,000","$5,637,066","","2015"
"","Do You Believe?","Drama","$2,300,000","$12,985,600","Play","2015"
"","Ghoul","Horror","","$0","","2015"
"","Jalaibee","Action","","$0","","2015"
"","Jauja","Drama","","$58,403","","2015"
"","Mooirivier","Romantic Comedy","","$0","","2015"
"","National Theatre Live: A View From the Bridge","Concert/Performance","","$0","","2015"
"","Pasolini","Drama","","$0","","2015"
"","Royal Opera: Der Fliegende Hollander","Concert/Performance","","$0","","2015"
"","La Sapienza","Drama","","$135,392","","2015"
"","She's Lost Control","Drama","","$5,319","Play","2015"
"","The Walking Deceased","Black Comedy","$2,000,000","$0","","2015"
"","Zombeavers","Black Comedy","","$14,947","","2015"
"March 23","A MusiCares Tribute To Paul McCartney","Concert/Performance","","$0","","2015"
"March 24","Clean Spirit","Documentary","","$0","","2015"
"","Confessions of a Prodigal Son","Drama","","$0","","2015"
"","Dreaming the Quiet Man","Documentary","","$0","","2015"
"","Kansas: Miracles Out of Nowhere","Documentary","","$0","","2015"
"","Lonesome Dove Church","Western","","$0","","2015"
"","Magic Boys","Comedy","","$0","","2015"
"","Marvel Knights: Wolverine Versus Sabertooth - Reborn","Action","","$0","","2015"
"","Sukkah City","Documentary","","$0","","2015"
"","The Thin Blue Line","Documentary","","$0","","2015"
"March 25","Azazil 2: Büyü","Horror","","$0","","2015"
"","L'enlèvement de Michel Houellebecq","Comedy","","$11,546","","2015"
"","Loaded","Comedy","","$0","","2015"
"","Open Secret","Documentary","$100,000","$0","","2015"
"March 26","Clown","Horror","","$55,007","","2015"
"","Dior and I","Documentary","","$1,028,953","","2015"
"","Get Hard","Comedy","$40,000,000","$90,411,453","Play","2015"
"","Globe on Screen: The Duchess of Malfi","Concert/Performance","","$0","","2015"
"","Gui lai","Drama","","$377,607","Play","2015"
"","Infinitely Polar Bear","Comedy","","$1,430,655","Play","2015"
"","Kill Me Three Times","Thriller/Suspense","","$24,296","","2015"
"","Rocky Mountain Express","Documentary","","$0","","2015"
"March 27","1001 Grams","Drama","","$10,983","","2015"
"","52 Tuesdays","Drama","","$4,484","","2015"
"","The Barber","Thriller/Suspense","","$0","","2015"
"","Cupcakes","Drama","","$9,129","","2015"
"","A Girl Like Her","Drama","","$0","","2015"
"","O Lobo atrás da Porta","Thriller/Suspense","","$0","","2015"
"","Man from Reno","Thriller/Suspense","","$92,918","","2015"
"","Marfa Girl","Drama","","$0","","2015"
"","De Mayerling à Sarajevo","Drama","","$5,247","","2015"
"","Nightlight","Horror","","$0","","2015"
"","The Riot Club","Drama","","$6,041","","2015"
"","While We're Young","Comedy","$10,000,000","$7,582,065","","2015"
"March 28","Bolshoi Ballet: Swan Lake","Concert/Performance","","$0","","2015"
"March 31","The Dickumentary","Documentary","","$0","","2015"
"","Ferahfeza","Adventure","","$0","","2015"
"","Housekeeping","Thriller/Suspense","","$0","","2015"
"","An Irish Exorcism","Horror","","$0","","2015"
"","Der Kreis","Drama","","$0","","2015"
"","Last Hours in Suburbia","Thriller/Suspense","","$0","","2015"
"","Playing It Cool","Romantic Comedy","","$0","","2015"
"","Viskningar och rop","Drama","$400,000","$0","","2015"
"","A Wife's Nightmare","Thriller/Suspense","","$0","","2015"
"","WWJD: The Journey Continues","Documentary","","$0","","2015"
"April 1","Any Day","Drama","","$0","","2015"
"","Furious 7","Action","$190,000,000","$351,032,910","Play","2015"
"","Nanny Cam","Thriller/Suspense","","$0","","2015"
"","Woman in Gold","Drama","$11,000,000","$33,307,793","","2015"
"April 2","Every Thing Will Be Fine","Drama","","$0","","2015"
"","Gus, petit oiseau grand voyage","Adventure","","$0","","2015"
"","Humpback Whales 3D","Documentary","","$0","","2015"
"","Last Knights","Action","","$0","","2015"
"","The Look of Silence","Documentary","","$109,089","","2015"
"","Nannbenda","Romantic Comedy","","$0","","2015"
"April 3","5 to 7","Romantic Comedy","","$137,112","","2015"
"","Cheatin'","Drama","","$15,077","","2015"
"","Cut Bank","Thriller/Suspense","","$0","","2015"
"","David and Goliath","Drama","","$316,117","","2015"
"","Detective Byomkesh Bakshy","Drama","","$338,637","","2015"
"","Effie Gray","Drama","","$0","","2015"
"","Electric Slide","Drama","","$0","","2015"
"","Far Too Far","Drama","","$15,000","","2015"
"","The Girl is in Trouble","Thriller/Suspense","","$0","","2015"
"","Gun & Goal","Drama","","$0","","2015"
"","Lambert & Stamp","Documentary","","$183,320","Play","2015"
"","The Living","Thriller/Suspense","","$5,514","","2015"
"","SBK The-Movie","Comedy","","$4,950","","2015"
"","Zan men jie hun ba","Romantic Comedy","","$461,996","","2015"
"April 4","Royal Shakespeare Company Live: Love's Labour's Won","Concert/Performance","","$0","","2015"
"April 6","Beyond the Mask","Action","","$1,236,094","","2015"
"April 7","Batman vs. Robin","Action","","$0","","2015"
"","The Book of Negroes","Drama","","$0","","2015"
"","Doppelgänger","Adventure","","$0","","2015"
"","Lost River","Thriller/Suspense","$2,000,000","$45,431","","2015"
"","Mysterious Ways","Drama","","$0","","2015"
"","Silent Running","Drama","$1,100,000","$0","","2015"
"","Wingman Inc.","Romantic Comedy","","$0","","2015"
"April 8","Freetown","Thriller/Suspense","","$397,122","","2015"
"April 9","Komban","Action","","$0","","2015"
"","The Longest Ride","Drama","$34,000,000","$37,446,117","Play","2015"
"","Ooops! Noah is Gone","Adventure","","$0","","2015"
"April 10","Below Dreams","Drama","","$0","","2015"
"","Broken Horses","Action","$15,000,000","$0","","2015"
"","Dharam Sankat Mein","Comedy","","$0","","2015"
"","Dial a Prayer","Drama","","$0","","2015"
"","In Country","Documentary","","$0","","2015"
"","Leather Life","Drama","","$0","","2015"
"","Living in the Age of Airplanes","Documentary","","$0","","2015"
"","Noir","","","$0","","2015"
"","Paris Opera Ballet: Celebration Dance","Concert/Performance","","$0","","2015"
"","Qing shao nian nuo zha","Drama","","$28,791","","2015"
"","The Reconstruction of William Zero","Thriller/Suspense","","$0","","2015"
"","The Sisterhood of Night","Drama","$1,000,000","$6,870","","2015"
"","Wa-shoku: Beyond Sushi","Documentary","","$8,570","","2015"
"April 11","Look At Us Now, Mother!","","","$28,463","","2015"
"","Met Opera: Les Contes d’Hoffmann","Concert/Performance","","$0","","2015"
"April 14","Bedlam","Horror","","$0","","2015"
"","Cas & Dylan","Comedy","","$0","","2015"
"","Echoes","Horror","","$0","","2015"
"","From the Dark","Horror","","$0","","2015"
"","Hyena","Thriller/Suspense","","$3,401","","2015"
"","I Really Hate Me Ex","Romantic Comedy","","$0","","2015"
"","Long Weekend","Horror","","$0","","2015"
"","Love Thy Nature","Documentary","","$41,336","","2015"
"","The Man with the Iron Fists 2","Action","","$0","","2015"
"","Misery Loves Comedy","Documentary","","$19,634","","2015"
"","Mom's Day Away","Drama","","$0","","2015"
"","Odd Man Out","Drama","","$0","","2015"
"","Vengeance of an Assassin","Action","","$0","","2015"
"","Roadside","Thriller/Suspense","$500,000","$0","","2015"
"","Such Good People","Comedy","","$0","","2015"
"","Sullivan's Travels","Adventure","","$0","","2015"
"","Toonstone","Western","","$0","","2015"
"","Woman of Straw","Thriller/Suspense","","$0","","2015"
"April 15","The Toxic Avenger Part II","Black Comedy","$2,300,000","$0","","2015"
"April 16","The Age of Adaline","Drama","$30,000,000","$42,629,776","Play","2015"
"","Paul Blart: Mall Cop 2","Comedy","$38,000,000","$71,038,190","Play","2015"
"","You're My Boss","Romantic Comedy","","$0","","2015"
"April 17","1915","Drama","","$96,682","","2015"
"","Alex of Venice","Drama","","$0","","2015"
"","Antarctic Edge: 70º South","Documentary","$150,000","$7,193","","2015"
"","Beyond The Reach","Thriller/Suspense","","$45,895","Play","2015"
"","Child 44","Thriller/Suspense","$50,000,000","$1,224,330","Play","2015"
"","Closer to the Moon","Comedy","$1,500,000","$0","","2015"
"","Corbo","Drama","","$0","","2015"
"","Dark Horse","Documentary","","$940,715","","2015"
"","Drake's Homecoming: The Lost Footage","Concert/Performance","","$0","","2015"
"","Felix et Meira","Drama","","$447,353","","2015"
"","The Human Experiment","Documentary","","$0","","2015"
"","Mandariinid","Drama","","$114,501","","2015"
"","Monkey Kingdom","Documentary","","$16,432,322","Play","2015"
"","Monsters: Dark Continent","Thriller/Suspense","","$0","","2015"
"","Mr. X","Thriller/Suspense","","$44,995","","2015"
"","Nanak Shah Fakir","Drama","","$0","","2015"
"","El Nino","Thriller/Suspense","","$245","","2015"
"","Les nuits de la pleine lune","Drama","","$16,275","","2015"
"","O Kadhal Kanmani","Romantic Comedy","","$0","","2015"
"","The Road Within","Comedy","","$0","","2015"
"","The Squeeze","Thriller/Suspense","","$0","","2015"
"","True Story","Drama","","$4,719,695","Play","2015"
"","Unfriended","Horror","$1,000,000","$32,482,090","Play","2015"
"April 18","ENO: Benvenuto Cellini","Concert/Performance","","$0","","2015"
"","Exhibition on Screen: Van Gogh","Documentary","","$0","","2015"
"April 21","America the Beautiful 3: The Sexualization of Our Youth","Documentary","","$0","","2015"
"","Chasing Ghosts","Drama","","$0","","2015"
"","The Coven","Horror","","$0","","2015"
"","First Period","Comedy","","$0","","2015"
"","The Front Man","Documentary","$20,000","$0","","2015"
"","Life Inside Out","Drama","","$0","","2015"
