"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","Possession","Thriller/Suspense","","$0","","2010"
"","Rampage: Killing Without Reason","Documentary","","$0","","2010"
"March 12","Children of Invention","","","$11,183","","2010"
"","The Exploding Girl","Drama","$40,000","$25,572","","2010"
"","Green Zone","Drama","$100,000,000","$35,497,337","Play","2010"
"","Harimaya Bridge, The","Drama","","$54,473","","2010"
"","Le hérisson","Drama","","$828,801","","2010"
"","Madeo","Drama","","$551,509","","2010"
"","My Year Without Sex","Comedy","","$3,119","","2010"
"","Our Family Wedding","Comedy","$14,000,000","$20,255,281","Play","2010"
"","Remember Me","Drama","$16,000,000","$19,068,240","","2010"
"","She's Out of My League","Romantic Comedy","$20,000,000","$32,010,860","Play","2010"
"","Stolen","","","$7,943","","2010"
"","Suicide Girls Must Die","","","$0","","2010"
"","Tales From the Script","","","$7,535","","2010"
"March 16","At Jesus' Side","","","$0","","2010"
"","Broken Embraces","Drama","","$0","","2010"
"","Unrivaled","Action","","$0","","2010"
"March 17","Pranzo di ferragosto","Comedy","","$675,299","","2010"
"March 19","The Bounty Hunter","Romantic Comedy","$45,000,000","$67,061,228","Play","2010"
"","City Island","Comedy","$6,000,000","$6,671,283","","2010"
"","Diary of a Wimpy Kid","Comedy","$15,000,000","$64,003,625","Play","2010"
"","Greenberg","Romantic Comedy","","$4,234,170","Play","2010"
"","Hubble 3D","Documentary","","$51,758,571","Play","2010"
"","Kimjongilia","","","$3,987","","2010"
"","The Lightkeepers","Romantic Comedy","","$0","","2010"
"","Neil Young: Trunk Show","Concert/Performance","","$0","","2010"
"","The Red Baron","Drama","","$40,789","","2010"
"","Repo Men","Action","$32,000,000","$13,942,007","Play","2010"
"","The Runaways","Drama","$9,500,000","$3,573,673","Play","2010"
"","Vincere","Drama","","$619,162","","2010"
"March 20","Twilight in Forks: Saga of the Real Town","Documentary","","$0","","2010"
"March 23","Damage","Action","","$0","","2010"
"","Dread","Horror","","$0","","2010"
"","Fame: Dance Workout","Instructional","","$0","","2010"
"","The Final","Horror","","$0","","2010"
"","Free Willy: Escape From Pirate's Cove","","","$0","","2010"
"","The Graves","Horror","","$0","","2010"
"","Kill Theory","Horror","","$0","","2010"
"","Lake Mungo","Horror","$1,100,000","$0","","2010"
"","The Prisoner","Thriller/Suspense","","$0","","2010"
"","Rainbow Valley Heroes: Gusher's Big Break","Instructional","","$0","","2010"
"","Rainbow Valley Heroes: The Big Race","Instructional","","$0","","2010"
"","The Reeds","Horror","","$0","","2010"
"","Spring 1941","","","$0","","2010"
"March 24","Because You're Mine","Musical","","$0","","2010"
"March 26","Barbe Bleue","Drama","","$33,490","","2010"
"","Ca$h","Thriller/Suspense","$7,000,000","$46,488","","2010"
"","Chloe","Thriller/Suspense","$13,000,000","$3,075,255","Play","2010"
"","Dancing Across Borders","Documentary","","$66,166","","2010"
"","Dream Boy","","","$6,534","","2010"
"","The Eclipse","","$3,000,000","$133,411","","2010"
"","Hot Tub Time Machine","Comedy","$36,000,000","$50,269,859","Play","2010"
"","How to Train Your Dragon","Adventure","$165,000,000","$217,581,231","Play","2010"
"","Just Say Love","","","$3,944","","2010"
"","Lbs.","Comedy","","$29,866","","2010"
"","Manuela y Manuel","","","$6,291","","2010"
"","Prince","","","$144,826","","2010"
"","Terkel i knibe","Adventure","","$147,669","","2010"
"","Waking Sleeping Beauty","Documentary","","$80,741","Play","2010"
"March 30","6 Guns","","","$0","","2010"
"","Alvin and the Chipmunks: Alvin and the Chipettes in Cinderella Cinderella","Multiple Genres","","$0","","2010"
"","Weapons of Self Destruction","Concert/Performance","","$0","","2010"
"March 31","The Last Song","Drama","$20,000,000","$62,950,384","Play","2010"
"April 1","Clash of the Titans","Action","$125,000,000","$163,214,888","Play","2010"
"April 2","Breaking Upwards","","$15,000","$115,592","","2010"
"","Breath Made Visible","Documentary","","$267,281","","2010"
"","Don McKay","","$6,000,000","$13,722","","2010"
"","The Greatest","Drama","$6,000,000","$115,862","","2010"
"","Leaves of Grass","Black Comedy","$9,000,000","$70,066","","2010"
"","Soul Kitchen","","$4,900,000","$276,901","","2010"
"","The Thorn in the Heart","Documentary","","$7,376","","2010"
"","The Warlords","","$40,000,000","$129,078","","2010"
"","Why Did I Get Married Too?","Drama","$20,000,000","$60,095,852","Play","2010"
"April 6","Easier with Practice","","","$0","","2010"
"","I'm No Dummy","","","$0","","2010"
"","Jade Warrior","Multiple Genres","","$0","","2010"
"","My Friends Tigger and Pooh: Super Duper Super Sleuths","Adventure","","$0","","2010"
"","Sharpe's Challenge","Adventure","","$0","","2010"
"","Sharpe's Peril","Drama","","$0","","2010"
"","Sticky and Sweet Tour","","","$0","","2010"
"April 9","2012: Time for Change","Documentary","","$68,339","","2010"
"","After.Life","Horror","$4,500,000","$108,596","","2010"
"","Alle Anderen","Drama","","$102,042","","2010"
"","The Cremaster Cycle","Drama","","$151,239","","2010"
"","Date Night","Comedy","$55,000,000","$98,711,404","Play","2010"
"","The Human Experience","Documentary","","$27,170","","2010"
"","It Came From Kuchar","","","$0","","2010"
"","Letters to God","Drama","$3,000,000","$2,848,587","Play","2010"
"","La Mission","Drama","","$1,062,941","","2010"
"","The Square","Thriller/Suspense","$1,900,000","$406,216","Play","2010"
"","Valley of the Hearts Delight","Drama","$2,500,000","$118,666","","2010"
"","When You're Strange: A Film About The Doors","Documentary","","$246,078","","2010"
"","Women Without Men","","","$200,899","","2010"
"April 13","2010 Winter Olympics","","","$0","","2010"
"","The Making of a Legend: Gone with the Wind","Documentary","","$0","","2010"
"","Three Kingdoms: Resurrection of the Dragon","Action","$20,000,000","$0","","2010"
"April 15","Love the Beast","Documentary","","$0","","2010"
"April 16","The Cartel","Documentary","","$6,569","","2010"
"","The City of Your Final Destination","Drama","$8,300,000","$493,296","","2010"
"","Death at a Funeral","Comedy","$21,000,000","$42,739,347","Play","2010"
"","Disney's The American Presidents: Postwar United States and Contemporary United States","Educational","","$0","","2010"
"","Exit Through the Gift Shop","Documentary","","$3,291,250","","2010"
"","Handsome Harry","Drama","","$22,878","","2010"
"","The Joneses","","$10,000,000","$1,475,746","","2010"
"","Kasi az Gorbehaye Irani Khabar Nadareh","Drama","","$81,768","","2010"
"","Kick-Ass","Black Comedy","$28,000,000","$48,071,303","Play","2010"
"","Nobody's Perfect","Documentary","","$2,122","","2010"
"","The Perfect Game","Drama","$12,500,000","$1,089,445","Play","2010"
"","Phish 3D","Concert/Performance","","$485,913","","2010"
"","El secreto de sus ojos","Thriller/Suspense","$3,500,000","$6,391,436","","2010"
"April 20","Cheech & Chong's Hey Watch This","Concert/Performance","","$0","","2010"
"","Deadly Impact","Action","","$0","","2010"
"","The Drawn Together Movie: The Movie","","","$0","","2010"
"","Hey, Hey, It's Esther Blueburger","Comedy","","$15,222","","2010"
"","Homecoming","Thriller/Suspense","","$0","","2010"
"","Neowolf","Horror","","$0","","2010"
"","Peacock","Thriller/Suspense","","$0","","2010"
"","Wake","","","$0","","2010"
"April 21","Captain Salvation","Drama","","$0","","2010"
"","Deadly Tower","Drama","","$0","","2010"
"","The Flying Fleet","Drama","","$0","","2010"
"","Tide Of Empire","Drama","","$0","","2010"
"","White Shadows In The South Seas","Adventure","","$0","","2010"
"","Wild Oranges","Drama","","$0","","2010"
"April 22","Cry, Havoc","Drama","","$0","","2010"
"","Lady Of The Night","Drama","","$0","","2010"
"","Oceans","Documentary","$80,000,000","$19,422,319","Play","2010"
"","The Pagan","Drama","","$0","","2010"
"April 23","The Back-up Plan","Romantic Comedy","$35,000,000","$37,490,007","Play","2010"
"","Behind the Burly Q","Documentary","","$23,889","","2010"
"","Best Worst Movie","","","$109,895","","2010"
"","Boogie Woogie","Black Comedy","","$2,618","","2010"
"","Feed the Fish","Romantic Comedy","","$101,170","","2010"
"","In My Sleep","Thriller/Suspense","","$31,858","","2010"
"","Joheunnom nabbeunnom isanghannom","Action","$10,000,000","$128,486","","2010"
"","The Losers","Action","$25,000,000","$23,591,432","Play","2010"
"","Paper Man","Comedy","","$15,389","","2010"
"April 27","The Descent: Part 2","","","$0","","2010"
"","Life Blood","Horror","","$0","","2010"
"","Megapiranha","","","$0","","2010"
"April 30","Furry Vengeance","Comedy","$35,000,000","$17,630,465","Play","2010"
"","The Good Heart","Drama","$3,800,000","$20,930","","2010"
"","Gunless","Western","$9,900,000","$458,054","","2010"
"","Harry Brown","Thriller/Suspense","$7,300,000","$1,818,681","","2010"
"","Housefull","Romantic Comedy","$10,100,000","$1,183,658","","2010"
"","The Human Centipede","Horror","","$181,467","","2010"
"","It's a Bash!","Documentary","","$7,839","","2010"
"","Luftslottet som sprängdes","Thriller/Suspense","","$5,427,684","","2010"
"","Mercy","Drama","","$6,780","","2010"
"","A Nightmare on Elm Street","Horror","$35,000,000","$63,075,011","Play","2010"
"","Please Give","Black Comedy","$3,000,000","$4,033,574","","2010"
"","Touching Home","Drama","","$110,594","","2010"
"","The Wildest Dream","Documentary","","$5,100,135","","2010"
"May 1","My Girlfriend's Boyfriend","","","$0","","2010"
"May 4","Care Bears: Share-a-Lot in Care-a-Lot","Adventure","","$0","","2010"
"","Cold Storage","Thriller/Suspense","","$0","","2010"
"","Hamlet","Drama","","$0","","2010"
"","Hellbinders","","","$0","","2010"
"","Meadowoods","","","$0","","2010"
"","Perfect Combination","","","$0","","2010"
"","Virtuality","Thriller/Suspense","","$0","","2010"
"May 7","Babies","Documentary","","$7,320,323","Play","2010"
"","Carbon Nation","Documentary","","$1,470","","2010"
"","Casino Jack and the United States of Money","Documentary","","$176,865","","2010"
"","Happiness Runs","Drama","","$7,199","","2010"
"","Iron Man 2","Adventure","$170,000,000","$312,433,331","Play","2010"
"","Mother and Child","Drama","$7,000,000","$1,110,509","","2010"
"","Multiple Sarcasms","","","$29,731","","2010"
"","The Oath","Documentary","","$42,273","","2010"
"","Trash Humpers","Comedy","","$21,826","","2010"
"","Welcome","Drama","","$13,461","","2010"
"May 11","Enemies Among Us","","","$0","","2010"
"","Haeundae","","$16,000,000","$0","","2010"
"","Malice in Wonderland","","","$0","","2010"
"","Prince of Thieves","Drama","","$0","","2010"
"","Puen yai jom salad","","","$0","","2010"
"","Rogues of Sherwood Forest","Drama","","$0","","2010"
"","Sword of Sherwood Forest","Drama","","$0","","2010"
"","Westbrick Murders","","","$0","","2010"
"May 12","Beetle Queen Conquers Tokyo","Documentary","","$15,930","","2010"
"May 14","Deadfall Trail","Horror","","$35,855","","2010"
"","Just Wright","Romantic Comedy","$12,000,000","$21,540,363","Play","2010"
"","Letters to Juliet","Drama","$30,000,000","$53,032,453","Play","2010"
"","The Living Wake","","$500,000","$12,232","","2010"
"","Looking for Eric","","","$55,804","","2010"
"","Princess Kaiulani","Drama","$9,000,000","$883,887","","2010"
"","Robin Hood","Action","$210,000,000","$105,269,730","Play","2010"
"","Tamo i ovde","Comedy","","$24,460","","2010"
"","The Trotsky","","","$440,008","","2010"
"May 18","American Bandits","Western","","$0","","2010"
"","Best of Europe: Beautiful Germany","Documentary","","$0","","2010"
"","Best Of Europe Beautiful Greece","","","$0","","2010"
"","Best Of Europe: Beautiful Italy","Documentary","","$0","","2010"
"","Gunfight at La Mesa","Western","","$0","","2010"
"","Jeremiah","Drama","","$0","","2010"
"","The New Daughter","Thriller/Suspense","","$0","","2010"
"","Solomon","Drama","","$0","","2010"
"","Sometimes in Life","","","$0","","2010"
"May 19","Deux de la vague","Documentary","","$28,808","","2010"
"May 21","180 South","","","$31,745","","2010"
"","After the Cup: Sons of Sakhnin United","Documentary","","$12,085","","2010"
"","Holy Rollers","Drama","","$303,064","","2010"
"","John Rabe","","","$67,519","","2010"
"","Kites","Thriller/Suspense","$9,200,000","$1,685,269","","2010"
"","MacGruber","Comedy","$10,000,000","$8,525,600","Play","2010"
"","Le père de mes enfants","Drama","","$144,022","","2010"
"","Perrier's Bounty","","$6,600,000","$828","","2010"
"","Racing Dreams","Documentary","","$615,028","","2010"
"","Shrek Forever After","Adventure","$165,000,000","$238,736,787","Play","2010"
"","Solitary Man","Drama","$12,500,000","$4,360,548","","2010"
"May 25","Costa Rican Summer","","","$0","","2010"
"","Django","Western","","$19,391","","2010"
"","In the Footsteps of Alexander the Great","Documentary","","$0","","2010"
"","Rain Fall","Action","","$0","","2010"
"","The Shadow Within","","","$0","","2010"
"May 27","Sex and the City 2","Comedy","$95,000,000","$95,347,692","Play","2010"
"May 28","Agora","Drama","$70,000,000","$619,423","","2010"
"","The Bride Goes Wild","Romantic Comedy","","$0","","2010"
"","Chasing Rainbows","Musical","","$0","","2010"
"","L'enfant prodige","Drama","","$773,615","","2010"
"","George A. Romero's Survival of the Dead","Horror","$4,200,000","$101,740","","2010"
"","Love in the Rough","Multiple Genres","","$0","","2010"
"","Mademoiselle Chambon","","","$530,491","","2010"
"","Micmacs","Comedy","$42,000,000","$1,259,693","Play","2010"
"","Prince of Persia: Sands of Time","Action","$200,000,000","$90,759,676","Play","2010"
"","Rabbit, Run","Drama","","$0","","2010"
"","Raw Faith","Documentary","","$23,667","","2010"
"","Sea Rex 3D: Journey to a Prehistoric World","Documentary","$5,000,000","$6,096,582","","2010"
"","So This is College","Musical","","$0","","2010"
"June 1","Bare Knuckles","","","$0","","2010"
"","Darkman 2 - The Return of Durant","Thriller/Suspense","","$0","","2010"
"","Disney Parks: The Secrets, Stories and Magic Behind the Scenes","Documentary","","$0","","2010"
"","The Eastwood Factor","Documentary","","$0","","2010"
"","The Hitcher II I ve Been Waiting","Horror","","$0","","2010"
"","Madigan","Drama","","$0","","2010"
"","Small Town Saturday Night","Drama","","$0","","2010"
"","Time Cop 2","Action","","$0","","2010"
"","Two Minute Warning","Thriller/Suspense","","$0","","2010"
"","Undisputed III: Redemption","","","$0","","2010"
"","Wild Things 4","Thriller/Suspense","","$0","","2010"
"","Yanks","Drama","","$0","","2010"
"","You Got Served / Take It to Streets","Instructional","","$0","","2010"
"June 2","Double Take","Documentary","","$20,218","","2010"
"June 4","BoyBand","Comedy","","$28,336","","2010"
"","Chun Feng Chen Zui De Ye Wan","Drama","","$10,478","","2010"
"","Convention","","","$1,220","","2010"
"","Cropsey","Documentary","","$42,392","","2010"
"","Finding Bliss","","","$6,783","","2010"
"","Get Him to the Greek","Comedy","$40,000,000","$61,153,526","Play","2010"
"","Killers","Action","$75,000,000","$47,059,963","Play","2010"
"","Living in Emergency","Documentary","","$69,047","","2010"
"","Marmaduke","Comedy","$50,000,000","$33,644,788","Play","2010"
"","Ondine","Drama","$12,000,000","$550,472","","2010"
"","Rajneeti","","","$1,514,557","","2010"
"","Rosencrantz and Guildenstein are Undead","Comedy","","$71,007","","2010"
"","Rush: Beyond the Lighted Stage","Documentary","","$63,696","","2010"
"","Speed-Dating","Romantic Comedy","","$3,394","Play","2010"
"","Splice","Horror","$30,000,000","$17,010,170","Play","2010"
"","Whiz Kids","Documentary","","$5,427","","2010"
"June 8","The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It","","","$0","","2010"
"","Coach","Romantic Comedy","","$0","","2010"
"","Jim Henson's Dog City: The Movie","Adventure","","$0","","2010"
"","Nic and Tristan Go Mega Dega","","","$0","","2010"
"","Not the Messiah: He's a Very Naughty Boy","Comedy","","$0","","2010"
"","Power Kids","","","$0","","2010"
"","San suk si gin","Drama","","$0","","2010"
"","Starstruck","Musical","","$0","","2010"
"June 11","The A-Team","Action","$110,000,000","$77,222,099","Play","2010"
"","Les amours imaginaires","Drama","","$578,493","","2010"
"","Coco Chanel and Igor Stravinsky","Drama","","$1,725,982","","2010"
"","Jerusalema","","$2,000,000","$7,294","","2010"
"","Joan Rivers: A Piece of Work","Documentary","","$2,930,687","","2010"
"","The Karate Kid","Adventure","$40,000,000","$176,591,618","Play","2010"
"","The Lottery","","","$54,543","","2010"
"","Winter's Bone","Drama","$2,000,000","$6,531,503","","2010"
"June 15","Circle of Pain","Action","","$0","","2010"
"","David Hockney: A Bigger Picture","Documentary","","$0","","2010"
"","The Horseman","","","$0","","2010"
"","Unthinkable","Thriller/Suspense","","$0","","2010"
"June 16","Stonewall Uprising","Documentary","","$128,203","","2010"
"June 18","8: The Mormon Proposition","Documentary","$2,500,000","$100,280","","2010"
"","American Grindhouse","Documentary","","$5,529","","2010"
"","Le Amiche","Drama","","$67,050","","2010"
"","Cyrus","Comedy","$7,000,000","$7,468,936","Play","2010"
"","Io sono l’amore","Drama","$10,000,000","$5,005,465","","2010"
