"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"January 29","Amazing Ocean","Documentary","","$0","","2013"
"","Amy Schumer: Mostly Sex Stuff","Concert/Performance","","$0","","2013"
"","Bangkok Assassins","","","$0","","2013"
"","Batman: The Dark Knight Returns, Part 2","Action","$3,500,000","$0","","2013"
"","Cet obscur objet du desir","Documentary","","$0","","2013"
"","Les Contes de la nuit","Multiple Genres","","$0","","2013"
"","The Duellists","Drama","","$0","","2013"
"","Fascination Coral Reef: Mysterious Worlds Underwater","Documentary","","$0","","2013"
"","Heaven's Door","","","$0","","2013"
"","Historia Shel Hakolnoah Israeli","Documentary","","$0","","2013"
"","The Liability","Thriller/Suspense","","$0","","2013"
"","The Love Section","Romantic Comedy","","$0","","2013"
"","Madly Madagascar","Adventure","","$0","","2013"
"","Sound City","Documentary","","$422,853","","2013"
"","White Zombie","Horror","","$0","","2013"
"January 30","After","Drama","","$24,545","","2013"
"","Arrugas","Drama","","$0","","2013"
"","One Night Stand: Creating a Play in a Day","","","$0","","2013"
"January 31","Bullet to the Head","Action","$55,000,000","$9,489,829","Play","2013"
"","Plan 9 from Outer Space","Horror","","$0","","2013"
"","Warm Bodies","Romantic Comedy","$30,000,000","$66,380,662","Play","2013"
"February 1","2013 Oscar Shorts","Multiple Genres","","$2,142,342","","2013"
"","Antiviral","Thriller/Suspense","$3,100,000","$0","","2013"
"","The Gatekeepers","Documentary","$1,500,000","$2,408,553","","2013"
"","Girls Against Boys","Thriller/Suspense","","$7,529","","2013"
"","A Haunting in Connecticut 2: The Ghosts of Georgia","Horror","$9,000,000","$0","","2013"
"","Koch","Documentary","","$342,941","","2013"
"","Mumia: Long Distance Revolutionary","Documentary","","$37,731","","2013"
"","Porfirio","Drama","","$0","","2013"
"February 4","JOSH GROBAN LIVE: All That Echoes","Concert/Performance","","$0","","2013"
"February 5","Baby Geniuses And The Mystery Of The Crown Jewels","","","$0","","2013"
"","The Bouquet","Drama","","$0","","2013"
"","The Coalition","Romantic Comedy","","$0","","2013"
"","Laura","Drama","","$0","","2013"
"","Narayama bushiko","","","$0","","2013"
"","A Perfect Ending","Drama","","$0","","2013"
"","Tyler Perry's Madea Gets a Job: The Play","Comedy","","$0","","2013"
"February 6","A Good Day to Die Hard","Action","$92,000,000","$67,349,198","Play","2013"
"","Kokowaah","Comedy","","$0","","2013"
"February 7","Identity Thief","Comedy","$35,000,000","$134,506,920","Play","2013"
"","Kokowaah 2","Comedy","","$0","","2013"
"","Special Chabbis","Drama","","$1,065,938","","2013"
"","Xi you xiang mo pian","Adventure","","$18,058","","2013"
"February 8","ABCD (Any Body Can Dance)","Musical","$1,900,000","$222,098","","2013"
"","L’écume des jours","Drama","","$303,187","","2013"
"","Fourplay","Drama","","$0","","2013"
"","A Glimpse Inside the Mind of Charles Swan III","Comedy","","$35,586","","2013"
"","I Give It a Year","Romantic Comedy","","$34,657","","2013"
"","Midget Zombie Takeover","Comedy","","$10,604","","2013"
"","The Playroom","Drama","","$5,964","","2013"
"","Ren zai jiong tu zhi tai jiong","Comedy","","$0","","2013"
"","Side Effects","Thriller/Suspense","$30,000,000","$32,172,757","Play","2013"
"","Small Apartments","Comedy","$2,000,000","$0","","2013"
"","Spiders 3D","Thriller/Suspense","","$0","","2013"
"","Would you Rather","Thriller/Suspense","","$0","","2013"
"February 12","Babar The Movie","Adventure","","$0","","2013"
"","David Attenborough: Life Stories","Documentary","","$0","","2013"
"","Ghost Trap","","","$0","","2013"
"","Jedi Junkies","Documentary","","$0","","2013"
"","Kill For Me","","","$0","","2013"
"","Mimesis","Horror","","$0","","2013"
"","Say Yes","Romantic Comedy","","$0","","2013"
"February 13","Les chevaux de Dieu","Drama","","$14,817","","2013"
"","The Origins of Oz","Documentary","","$0","","2013"
"","The Ren Hen and More Cooking Stories","Adventure","","$0","","2013"
"","Safe Haven","Drama","$28,000,000","$71,399,120","Play","2013"
"February 14","Beautiful Creatures","Thriller/Suspense","$50,000,000","$19,452,138","Play","2013"
"","Murder 3","Thriller/Suspense","","$0","","2013"
"","Viva La Liberta","","","$49,071","","2013"
"February 15","Bereurlin","Action","","$0","","2013"
"","The Bitter Buddha","Documentary","","$0","","2013"
"","Escape From Planet Earth","Adventure","$40,000,000","$57,012,977","Play","2013"
"","The Jeffrey Dahmer Files","Documentary","","$0","","2013"
"","No","Drama","","$2,341,226","","2013"
"","The Package","Action","","$1,470","","2013"
"","The Power of Few","Drama","","$30,444","","2013"
"","Saving Lincoln","Drama","","$0","","2013"
"","Shanghai Calling","Romantic Comedy","","$10,443","","2013"
"February 16","The Met: Live in HD - Rigoletto","Concert/Performance","","$0","","2013"
"","La tumba de los muertos vivientes","Horror","","$0","","2013"
"February 19","Battlestar Galactica: Blood and Chrome","Action","","$0","","2013"
"","The Factory","Thriller/Suspense","","$0","","2013"
"","Junior High Spy","Adventure","","$0","","2013"
"","Lake Placid: The Final Chapter","Horror","","$0","","2013"
"","Puppy Love","","","$0","","2013"
"","A Talking Cat","","","$0","","2013"
"","The Thief of Bagdad","","","$0","","2013"
"February 21","Dark Skies","Thriller/Suspense","$3,500,000","$17,418,667","Play","2013"
"","Snitch","Thriller/Suspense","$15,000,000","$42,930,462","Play","2013"
"February 22","Bless Me, Ultima","Drama","","$1,559,556","","2013"
"","Camp","Drama","","$324,976","","2013"
"","Kai Po Che","Drama","","$1,122,527","","2013"
"","Red Flag","Romantic Comedy","","$4,150","","2013"
"","Rubberneck","Thriller/Suspense","","$4,150","","2013"
"","Stand Off","Drama","","$0","","2013"
"","To the Wonder","Drama","","$584,563","","2013"
"February 25","Adventure Coral Reef 3D: Under the Sea of Egypt","Documentary","","$0","","2013"
"February 26","Africa","Documentary","","$0","","2013"
"","Barbie in the Pink Shoes","Adventure","","$0","","2013"
"","Company of Heroes","Action","","$0","","2013"
"","Le lac des morts vivants","Horror","","$0","","2013"
"","Scooby-Doo! Mask of the Blue Falcon","Adventure","","$0","","2013"
"","Tao Jie","Drama","$5,400,000","$0","","2013"
"","WWE Royal Rumble 2013","Concert/Performance","","$0","","2013"
"February 27","Boule et Bill","Comedy","","$56,224","","2013"
"","Jack the Giant Slayer","Adventure","$195,000,000","$65,187,603","Play","2013"
"","Mobius","Thriller/Suspense","","$0","","2013"
"","Zaytoun","Adventure","","$30,743","","2013"
"February 28","Educazione siberiana","Drama","","$0","","2013"
"","Stoker","Drama","$12,000,000","$1,703,125","Play","2013"
"","Vehicle 19","Thriller/Suspense","","$0","","2013"
"March 1","21 and Over","Comedy","$13,000,000","$25,682,380","Play","2013"
"","The Attacks of 26/11","Drama","","$248,346","","2013"
"","The Battle of Pussy Willow Creek","Comedy","","$0","","2013"
"","Los Condenados","Thriller/Suspense","","$3,489","","2013"
"","Day of the Falcon","Drama","","$0","","2013"
"","The End of Love","Drama","","$9,342","","2013"
"","A Fierce Green Fire","Documentary","","$29,817","","2013"
"","The Frankenstein Theory","Horror","","$0","","2013"
"","Future Weather","Drama","","$0","","2013"
"","Genius on Hold","Documentary","","$0","","2013"
"","Hava Nagila: The Movie","Documentary","","$368,724","","2013"
"","The Last Exorcism Part II","Horror","$4,000,000","$15,179,303","Play","2013"
"","Leviathan","Documentary","","$76,202","","2013"
"","The Lost Medallion: The Adventures of Billy Stone","Adventure","$2,500,000","$549,632","","2013"
"","Molly's Theory of Relativity","Documentary","","$0","","2013"
"","Phantom","Thriller/Suspense","$18,000,000","$1,034,589","","2013"
"","A Place at the Table","Documentary","","$231,378","","2013"
"","The Playback Singer","Comedy","","$0","","2013"
"","Po Lamaditi L'ehove","Documentary","","$0","","2013"
"","Les saveurs du Palais","Comedy","","$510,587","","2013"
"","Victoria","Thriller/Suspense","","$6,971","","2013"
"","Welcome to Pine Hill","Drama","","$6,115","","2013"
"March 2","The Met: Live in HD - Parsifal","Concert/Performance","","$0","","2013"
"March 5","College","Comedy","","$0","","2013"
"","The Marine 3 Homefront","Action","","$0","","2013"
"","Power Rangers: Clash of the Red Ranger Movie","Action","","$0","","2013"
"","Samurai Ayothaya","Action","","$0","","2013"
"","The Seven Year Hitch","Romantic Comedy","","$0","","2013"
"","Sofia the First: Once Upon a Princess","Adventure","","$0","","2013"
"","Strawberry Shortcake: Berry Friends Forever","Adventure","","$0","","2013"
"March 6","Gut Renovation","Documentary","","$0","","2013"
"","Spring Breakers","Thriller/Suspense","$5,000,000","$14,124,286","Play","2013"
"March 7","Along the Roadside","Comedy","$250,000","$0","","2013"
"","Dead Man Down","Thriller/Suspense","$30,000,000","$10,895,295","Play","2013"
"","Girl Rising","Documentary","","$849,484","","2013"
"","Titans of the Ice Age","Documentary","","$0","","2013"
"March 8","The ABCs of Death","Horror","","$21,832","","2013"
"","Don't Stop Believin': Everyman's Journey","Documentary","","$61,018","","2013"
"","Emperor","Drama","","$3,346,264","Play","2013"
"","The Girl","Drama","","$35,048","","2013"
"","Greedy Lying Bastards","Documentary","","$45,000","","2013"
"","The Other Side of the Ice","Documentary","","$0","","2013"
"","Oz the Great and Powerful","Adventure","$200,000,000","$234,770,996","Play","2013"
"","Somebody Up There Likes Me","Comedy","","$89,435","","2013"
"","Superstar","Comedy","","$3,111","","2013"
"March 11","Dong-chang-saeng","Action","","$0","","2013"
"March 12","Amazing Racer","","","$0","","2013"
"","The Devils in the Details","Thriller/Suspense","","$0","","2013"
"March 13","The Happy Poet","Comedy","","$3,400","","2013"
"","J'ai tué me mère","Drama","","$0","","2013"
"","Philip Roth: Unmasked","Documentary","","$0","","2013"
"March 14","The Angels’ Share","Comedy","","$312,339","","2013"
"","The Call","Thriller/Suspense","$12,800,000","$51,872,378","Play","2013"
"","Cottage Country","Thriller/Suspense","","$0","","2013"
"","Hunt to Kill","","","$0","","2013"
"","The Incredible Burt Wonderstone","Comedy","$32,000,000","$22,537,881","Play","2013"
"","Jolly LLB","Comedy","","$0","","2013"
"","The Kitchen","Comedy","","$4,054","","2013"
"March 15","If I Were You","Comedy","","$9,432","","2013"
"","K-11","Drama","","$0","","2013"
"","Kokuriko-zaka Kara","Drama","","$1,000,878","","2013"
"","Language of a Broken Heart","Comedy","","$19,186","","2013"
"","Leonie","Drama","","$53,692","","2013"
"","M","Drama","","$35,566","","2013"
"","Mindless Behavior: All Around The World","Concert/Performance","","$344,500","","2013"
"","My Amityville Horror","Documentary","","$0","","2013"
"","Paradies: Hoffnung","Drama","","$0","","2013"
"","Reincarnated","Documentary","","$0","","2013"
"","Welcome to the Punch","Thriller/Suspense","","$7,034","","2013"
"March 16","The Met: Live in HD - Francesca Da Rimini","Concert/Performance","","$0","","2013"
"","Platinum Data","","","$0","","2013"
"March 19","Cyber Stalker","Thriller/Suspense","","$0","","2013"
"","Daai mo seut si","Adventure","","$0","","2013"
"","Return To Nim's Island","Adventure","","$0","","2013"
"","Shadow People","Thriller/Suspense","","$0","","2013"
"","Straight A's","Comedy","$2,000,000","$0","","2013"
"","Strange Frame","Musical","","$0","","2013"
"","Tierra de los Padres","","","$0","","2013"
"March 20","Eden","Drama","","$0","","2013"
"","Olympus Has Fallen","Thriller/Suspense","$70,000,000","$98,927,592","Play","2013"
"","The Place Beyond the Pines","Drama","$15,000,000","$21,403,519","Play","2013"
"March 21","Běijīng yù shàng xi yǎ tú","Romantic Comedy","","$0","","2013"
"","Love and Honor","Drama","","$16,769","","2013"
"","The Numbers Station","Thriller/Suspense","","$0","","2013"
"March 22","Admission","Romantic Comedy","$13,000,000","$18,007,317","Play","2013"
"","Come Out and Play","Horror","","$2,638","","2013"
"","Dorfman in Love","Romantic Comedy","","$13,737","","2013"
"","Gimme the Loot","Drama","","$99,070","","2013"
"","The Host","Thriller/Suspense","$50,000,000","$26,623,701","Play","2013"
"","InAPPropriate Comedy","Comedy","","$228,004","","2013"
"","MURPH: The Protector","Documentary","","$0","","2013"
"","The Pardon","Drama","","$17,518","","2013"
"","Le Pont du Nord","Comedy","","$17,110","","2013"
"","Rangrezz","Drama","","$6,108","","2013"
"","A Resurrection","Horror","","$0","","2013"
"","Silver Circle","Thriller/Suspense","","$4,080","","2013"
"","Sinsegye","Thriller/Suspense","","$450,222","","2013"
"","Todos tenemos un plan","Drama","","$0","","2013"
"","You Don't Need Feet to Dance","Documentary","","$1,719","","2013"
"March 26","Bangkok Revenge","Drama","","$0","","2013"
"","Un condamné à mort s'est échappé ou Le vent souffle où il veut","Drama","","$0","","2013"
"","Futureworld","","","$0","","2013"
"","GLOW: The Story of the Gorgeous Ladies of Wresting","Documentary","","$0","","2013"
"","LEGO Star Wars: The Empire Strikes Out","Adventure","","$0","","2013"
"","Panic in the Streets","Thriller/Suspense","","$0","","2013"
"","Roman Polanski: Odd Man Out","Documentary","","$0","","2013"
"March 27","G.I. Joe: Retaliation","Action","$140,000,000","$122,523,060","Play","2013"
"","Trance","Thriller/Suspense","$16,000,000","$2,322,593","","2013"
"March 28","A Deeper Shade of Blue","Documentary","","$0","","2013"
"","Nosotros Los Nobles","Comedy","","$19,700","Play","2013"
"March 29","Chi zi Xi zi Pi zi","Comedy","","$0","","2013"
"","Detour","Thriller/Suspense","","$0","","2013"
"","Family Weekend","Comedy","","$0","","2013"
"","Himmatwala","Action","","$270,880","","2013"
"","The Revolutionary Optimists","Documentary","","$0","","2013"
"","Tyler Perry's Temptation","Drama","","$51,975,354","Play","2013"
"","Violeta se fue a los cielos","Drama","","$21,496","","2013"
"March 30","Doragon Bōru Zetto Kami to Kami","Action","","$0","","2013"
"March 31","Ain't in It for My Health: A Film About Levon Helm","Documentary","","$111,794","","2013"
"April 2","13 Eerie","Horror","","$0","","2013"
"","Charlie: A Toy Story","","","$0","","2013"
"","Chasing Beauty","Documentary","","$0","","2013"
"","Erased","Thriller/Suspense","","$0","","2013"
"","Hemingway & Gellhorn","Drama","","$0","","2013"
"","How to Make a Book with Steidl","Documentary","","$0","","2013"
"","Jackie Robinson: My Story","Drama","","$0","","2013"
"","Knuckelabb","Documentary","","$0","","2013"
"","Pokemon the Movie 15: Kyurem vs. The Sword of Justice","","","$0","","2013"
"","Rabitto hora 3D","Horror","","$0","","2013"
"April 3","Amour & turbulences","Romantic Comedy","","$8,425","","2013"
"","Andre Gregory: Before and After Dinner","Documentary","","$0","","2013"
"","Evil Dead","Horror","$17,000,000","$54,239,856","Play","2013"
"","Lunarcy!","Documentary","","$0","","2013"
"April 4","App","Thriller/Suspense","","$0","","2013"
"","Bianca come il latte, rossa come il sangue","Drama","","$0","","2013"
"","The Brass Teapot","Black Comedy","$900,000","$6,997","","2013"
"","Duong Gia Tuong","Action","","$0","","2013"
"","Reonningmaen","Action","","$0","","2013"
"April 5","6 Souls","Horror","","$0","","2013"
"","Bert Stern: Original Mad Man","Documentary","","$34,005","","2013"
"","Chashme Baddoor","Comedy","","$235,401","","2013"
"","Down the Shore","Drama","","$6,558","","2013"
"","Eddie: The Sleepwalking Cannibal","Comedy","$1,400,000","$1,632","","2013"
"","Free Angela & All Political Prisoners","Documentary","","$129,102","","2013"
"","Himizu","Drama","","$0","","2013"
"","Lotus Eaters","Drama","","$0","","2013"
"","Love, Marilyn","Documentary","","$16,164","","2013"
"","No Place on Earth","Documentary","","$200,238","","2013"
"","Settai","Comedy","","$87,838","","2013"
"","Simon Killer","Thriller/Suspense","","$24,082","","2013"
"","The Story of Luke","Comedy","","$0","","2013"
"","Thale","Horror","","$0","","2013"
"","Tomorrow You're Gone","Thriller/Suspense","","$0","","2013"
"","Upstream Color","Drama","","$444,098","","2013"
"April 9","Craig Shoemaker: Daditude","Concert/Performance","","$0","","2013"
"","Crush","Thriller/Suspense","","$0","","2013"
"","Deddoboru","Black Comedy","","$0","","2013"
"","Goodnight for Justice: Queen of Hearts","Western","","$0","","2013"
"","Into the Cold: A Journey of the Soul","Documentary","","$0","","2013"
"","Jigokumon","Documentary","","$0","","2013"
"","The Last Flight of Petr Ginz","Documentary","","$0","","2013"
"","Love Free or Die","Documentary","","$0","","2013"
"","Paranormal Movie","Comedy","","$0","","2013"
"","Planet Ocean","Documentary","","$0","","2013"
"","Ring the Bell","Drama","","$0","","2013"
"","Sexy Evil Genius","Comedy","","$0","","2013"
"April 10","The Act of Killing","Documentary","$1,000,000","$486,919","","2013"
"","Le temps de l'aventure","Drama","","$75,531","","2013"
"April 11","Absentia","Horror","$70,000","$0","","2013"
"","Asu Mare","Comedy","","$0","","2013"
"","Conspirators","Action","","$0","","2013"
"","Manet: Portraying Life","Documentary","","$0","","2013"
"","Scary Movie V","Comedy","$20,000,000","$32,015,787","","2013"
"April 12","42","Drama","$40,000,000","$95,020,213","Play","2013"
"","Commando","Action","","$0","","2013"
"","Disconnect","Drama","","$1,436,862","","2013"
"","Into the White","Drama","","$704","","2013"
"","It's a Disaster","Comedy","","$60,818","","2013"
"","Jeonseolui Joomeok","Action","","$134,213","","2013"
"","Nautanki Saala!","Comedy","","$0","","2013"
"","Not Today","Drama","","$318,121","","2013"
"","Open Road","Thriller/Suspense","$3,000,000","$0","","2013"
"","This Ain't California","Documentary","","$0","","2013"
"","Vous n'avez encore rien vu","Drama","","$19,373","","2013"
"","A Wedding Invitation","Romantic Comedy","","$14,350","","2013"
"April 13","Fune Wo Amu","","","$0","","2013"
"","Papua 3D: The Secret Island of the Cannibals","Documentary","","$0","","2013"
"April 16","Iron Man: Rise of Technovore","","","$0","","2013"
"","Jacob","Horror","","$0","","2013"
"","Makers: Women Who Make America","Documentary","","$0","","2013"
"","Un monstre à Paris","Adventure","$40,000,000","$0","","2013"
"","Spies of Warsaw","Drama","","$0","","2013"
"","State of Emergency","Thriller/Suspense","","$0","","2013"
"","This is Our Time","Drama","","$0","","2013"
"","Wings of Life","Documentary","","$0","","2013"
"April 17","Deceptive Practice: The Mysteries and Mentors of Ricky Jay","Documentary","$500,000","$152,449","","2013"
"","Les Gamins","Comedy","","$0","","2013"
"","Les Profs","Comedy","","$0","","2013"
"April 18","Du zhan","Thriller/Suspense","","$128,195","","2013"
"","Legenda No. 17","Drama","","$0","","2013"
"","No One Lives","Horror","","$75,121","","2013"
"April 19","Ek Thi Daayan","Horror","","$0","","2013"
"","Errors of the Human Body","Thriller/Suspense","","$0","","2013"
"","Filly Brown","Drama","$1,250,000","$2,850,357","Play","2013"
"","Un flic","Action","","$48,040","","2013"
"","Herman's House","Documentary","","$4,956","","2013"
"","Holla II","Horror","","$41,537","","2013"
"","Home Run","Drama","$1,200,000","$2,859,955","","2013"
"","The Lords of Salem","Horror","$1,500,000","$1,165,881","","2013"
"","Oblivion","Thriller/Suspense","$120,000,000","$89,107,235","Play","2013"
"","Oconomowoc","Comedy","","$0","","2013"
"","Pawn","Thriller/Suspense","","$2,793","","2013"
"","Unmade in China","Documentary","","$0","","2013"
"April 20","Kureyon Shinchan: bakauma！ B-kyū gurume sabaibaru!!","Comedy","","$0","","2013"
"","Meitantei Konan Zekkai no Puraibēto Ai","Action","","$0","","2013"
"April 23","Cheech and Chong's Animated Movie","Comedy","","$0","","2013"
"","G-Dog","Documentary","","$0","","2013"
"","Marvel Knights: InHumans","Action","","$0","","2013"
"April 24","At Any Price","Drama","","$379,791","","2013"
"","La Cage Doree","Comedy","","$0","","2013"
"","Iron Man 3","Action","$200,000,000","$408,992,272","Play","2013"
"","Pain & Gain","Action","$26,000,000","$49,875,291","Play","2013"
"","Viaggio sola","Drama","","$306,917","","2013"
"April 25","The Big Wedding","Romantic Comedy","$32,500,000","$21,819,348","Play","2013"
"","Boven is het stil","Drama","","$724","","2013"
"","Gladiatori di Roma","Adventure","","$0","","2013"
"","Star Trek: The Next Generation - The Best of Both Worlds","Drama","","$0","","2013"
"","Vampire","Thriller/Suspense","","$0","","2013"
"April 26","Aashiqui 2","Musical","","$0","","2013"
"","Arthur Newman","Drama","","$207,853","","2013"
"","Combustion","Action","","$0","","2013"
"","Graceland","Thriller/Suspense","","$24,529","","2013"
"","Das Lied in mir","Drama","","$3,191","","2013"
"","The Look of Love","Drama","","$16,119","","2013"
"","Mortem","Drama","","$0","","2013"
"","Mud","Drama","$10,000,000","$21,590,086","","2013"
"","An Oversimplification of Her Beauty","Drama","","$71,906","","2013"
"","The Reluctant Fundamentalist","Drama","$15,000,000","$528,731","","2013"
"","See Girl Run","Drama","","$0","","2013"
"","Storm Surfers 3D","Documentary","","$117,090","","2013"
"","Sun Don't Shine","Drama","","$0","","2013"
"","Tai Chi Hero","Action","","$30,830","","2013"
"","Wara No Tate","Thriller/Suspense","","$0","","2013"
"","Zhi wo men zhong jiang shi qu de qing chun","Drama","","$0","","2013"
"April 27","The Met: Live in HD - Giulio Cesare","Concert/Performance","","$0","","2013"
"","Toshokan Senso","Action","","$0","","2013"
"April 30","The Outback","Adventure","","$0","","2013"
"","The Scarlet Pimpernel","","","$0","","2013"
"","The Wicked","Horror","","$0","","2013"
"May 1","The Source Family","Documentary","","$0","","2013"
"May 2","Jeonguk Norae Jarang","Drama","","$0","","2013"
"","The Lesser Blessed","Drama","","$0","","2013"
"","Wait Wait... Dont Tell Me - Live","Concert/Performance","","$0","","2013"
"May 3","1st Night","Documentary","","$0","","2013"
"","Après Mai","Drama","","$79,568","","2013"
"","Aroused","Documentary","$150,000","$0","","2013"
"","Caroline and Jackie","Drama","","$0","","2013"
"","Cinco de Mayo, La Batalla","Action","$10,000,000","$173,472","","2013"
"","Dead Man's Burden","Western","","$29,634","","2013"
"","Den skaldede frisør","Romantic Comedy","","$1,631,306","","2013"
"","Desperate Acts of Magic","Comedy","","$8,053","","2013"
"","Free the Mind","Documentary","","$157,077","","2013"
"","Generation Um","Drama","","$0","","2013"
"","Greetings from Tim Buckley","Drama","","$11,157","","2013"
"","The Happy House","Black Comedy","","$2,311","","2013"
"","The Iceman","Drama","$10,000,000","$1,930,282","","2013"
"","Kiss of the Damned","Drama","","$14,752","","2013"
"","Once Upon a Time in Brooklyn","Drama","","$0","","2013"
"","Scatter My Ashes at Bergdorf's","Documentary","","$516,719","","2013"
"","Shootout at Wadala","Action","","$369,310","","2013"
"","Somos Tao Jovens","","","$0","","2013"
"","Still Mine","Drama","","$1,154,466","","2013"
"","What Maisie Knew","Drama","","$1,065,000","","2013"
"May 7","Assault on Wall Street","Thriller/Suspense","","$0","","2013"
"","Great Gatsby: Midnight in Manhattan","Documentary","","$0","","2013"
"","Missed Connections","Romantic Comedy","","$0","","2013"
"","Revenge for Jolly!","Comedy","","$0","","2013"
"","Steel Magnolias","Drama","","$0","","2013"
"","Strawberry Summer","Drama","","$0","","2013"
"","Superman: Unbound","Action","","$0","","2013"
"","Texas","Western","","$0","","2013"
"","Viva Zapata!","Drama","","$0","","2013"
"May 8","One Track Heart: The Story of Krishna Das","Documentary","","$100,401","","2013"
"May 9","Goryeonghwa Gajok","","","$0","","2013"
