"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"January 1","Defence of the Realm","","","$750,000",NA,"1985"
"","Hot Moves","","","$2,732,684",NA,"1985"
"","Tomboy","","","$14,100,000",NA,"1985"
"January 11","Avenging Angel","Action","","$5,622,787",NA,"1985"
"","Tuff Turf","Action","","$9,369,329",NA,"1985"
"January 18","Blood Simple","Thriller/Suspense","$1,500,000","$1,690,913",NA,"1985"
"","Escape From the Bronx","Thriller/Suspense","","$0",NA,"1985"
"","Here Come the Littles","","","$0",NA,"1985"
"","The New Kids","Horror","","$199,108",NA,"1985"
"","That's Dancing","Musical","","$4,210,938",NA,"1985"
"January 25","The Falcon and the Snowman","Thriller/Suspense","","$17,130,087",NA,"1985"
"","Fandango","Comedy","","$86,134",NA,"1985"
"February 1","Extramuros","Drama","","$0",NA,"1985"
"","Heavenly Bodies","Drama","","$1,567,386",NA,"1985"
"February 8","Heaven Help Us","Comedy","","$6,070,794",NA,"1985"
"","Lust in the Dust","Comedy","","$727,639",NA,"1985"
"","Mischief","Comedy","","$8,700,000",NA,"1985"
"","Witness","Thriller/Suspense","$12,000,000","$65,532,576",NA,"1985"
"February 15","The Bay Boy","Drama","","$3,665",NA,"1985"
"","The Breakfast Club","Comedy","","$45,875,171",NA,"1985"
"","Fast Forward","Musical","","$2,650,866",NA,"1985"
"","Lost in America","Comedy","","$10,079,206",NA,"1985"
"","The Mean Season","Thriller/Suspense","","$4,349,446",NA,"1985"
"","Turk 182!","Comedy","","$3,563,635",NA,"1985"
"","Vision Quest","Drama","","$13,000,000",NA,"1985"
"February 22","Into the Night","Action","","$6,720,160",NA,"1985"
"","Martin's Day","","","$0",NA,"1985"
"March 1","The Aviator","Adventure","","$287,195",NA,"1985"
"","Certain Fury","Action","","$1,381,091",NA,"1985"
"","Missing in Action 2: The Beginning","Action","","$10,755,447",NA,"1985"
"","A Private Function","Comedy","","$2,516,761",NA,"1985"
"","The Purple Rose of Cairo","Comedy","","$10,631,333",NA,"1985"
"","The Sure Thing","Comedy","","$18,136,000",NA,"1985"
"March 8","The Hit","Comedy","","$876,775",NA,"1985"
"","Mask","Drama","","$42,417,782",NA,"1985"
"","My New Partner","","","$0",NA,"1985"
"March 15","Camila","Drama","","$0",NA,"1985"
"","Def-Con 4","Action","$1,300,000","$210,904",NA,"1985"
"","Secret Places","Drama","","$0",NA,"1985"
"","Sylvester","Drama","","$385,687",NA,"1985"
"March 22","Baby: Secret of the Lost Legend","Adventure","","$14,276,095",NA,"1985"
"","Friday the 13th Part V: A New Beginning","Horror","$2,200,000","$21,930,418",NA,"1985"
"","The Last Dragon","Action","$10,000,000","$33,000,000",NA,"1985"
"","Porky's Revenge","Comedy","","$20,518,000",NA,"1985"
"","The Secret of the Sword","Adventure","","$0",NA,"1985"
"March 29","Almost You","Romantic Comedy","","$0",NA,"1985"
"","The Care Bears Movie","Adventure","","$22,934,000",NA,"1985"
"","Desperately Seeking Susan","Comedy","","$27,400,000",NA,"1985"
"","King David","Drama","","$4,800,000",NA,"1985"
"","Police Academy 2: Their First Assignment","Comedy","","$55,337,042",NA,"1985"
"","The Slugger's Wife","Comedy","","$1,878,000",NA,"1985"
"April 3","Alamo Bay","Drama","","$380,970",NA,"1985"
"April 12","Cat's Eye","Horror","","$9,000,000",NA,"1985"
"","Fraternity Vacation","Comedy","","$3,333,306",NA,"1985"
"","Girls Just Want to Have Fun","Comedy","","$6,326,051",NA,"1985"
"","Ladyhawke","Action","$20,000,000","$18,400,000",NA,"1985"
"April 19","The Company of Wolves","Horror","","$4,389,334",NA,"1985"
"","Lily in Love","Comedy","","$376,686",NA,"1985"
"","Moving Violations","Comedy","","$10,600,000",NA,"1985"
"","Petit Con","Comedy","","$0",NA,"1985"
"April 26","1918","Drama","","$0",NA,"1985"
"","Just One of the Guys","Comedy","","$11,377,655",NA,"1985"
"","Stick","Action","","$6,964,734",NA,"1985"
"May 3","Code of Silence","Action","","$20,345,361",NA,"1985"
"","Gotcha","Action","","$8,823,269",NA,"1985"
"","Gymkata","Action","","$3,249,442",NA,"1985"
"","Movers and Shakers","Comedy","","$311,321",NA,"1985"
"","Private Resort","Comedy","","$331,816",NA,"1985"
"","Pumping Iron 2: The Women","Documentary","","$0",NA,"1985"
"May 10","Rappin'","Drama","","$2,864,844",NA,"1985"
"","Rustlers' Rhapsody","Comedy","","$4,847,085",NA,"1985"
"May 22","Brewster's Millions","Comedy","","$40,800,000",NA,"1985"
"","Rambo: First Blood Part II","Action","$44,000,000","$150,415,432",NA,"1985"
"May 24","A View to a Kill","Action","$30,000,000","$50,327,960",NA,"1985"
"May 31","Fletch","Comedy","","$46,700,000",NA,"1985"
"","Sylvia","Drama","","$44,234",NA,"1985"
"June 7","The Goonies","Comedy","","$61,389,680",NA,"1985"
"","The Holy Innocents","Drama","","$0",NA,"1985"
"","Perfect","Romantic Comedy","","$12,918,858",NA,"1985"
"June 14","D.A.R.Y.L.","Drama","","$6,561,653",NA,"1985"
"","Prizzi's Honor","Drama","","$26,700,000",NA,"1985"
"","Secret Admirer","Romantic Comedy","","$8,622,757",NA,"1985"
"June 21","Cocoon","Adventure","","$76,257,348",NA,"1985"
"","Lifeforce","Horror","$25,000,000","$11,603,545",NA,"1985"
"","Return to Oz","Adventure","$27,000,000","$10,618,813",NA,"1985"
"June 28","Pale Rider","Western","$6,900,000","$41,410,568",NA,"1985"
"","Red Sonja","Action","$17,900,000","$6,905,861",NA,"1985"
"","St. Elmo's Fire","Drama","","$37,800,000",NA,"1985"
"July 3","Back to the Future","Adventure","$19,000,000","$212,259,762",NA,"1985"
"","Day of the Dead","Horror","$3,500,000","$5,804,262",NA,"1985"
"","The Emerald Forest","Drama","","$24,468,550",NA,"1985"
"July 10","Mad Max Beyond Thunderdome","Action","$10,000,000","$36,230,219",NA,"1985"
"","Silverado","Western","$26,000,000","$33,200,000",NA,"1985"
"July 12","Explorers","Adventure","","$9,873,000",NA,"1985"
"July 19","The Coca-Cola Kid","","","$0",NA,"1985"
"","The Legend of Billie Jean","Drama","","$3,100,000",NA,"1985"
"","The Man With One Red Shoe","Comedy","","$8,645,411",NA,"1985"
"","Wetherby","Drama","","$1,136,052",NA,"1985"
"July 24","The Black Cauldron","Adventure","","$21,288,692",NA,"1985"
"July 26","The Heavenly Kid","Romantic Comedy","","$3,852,271",NA,"1985"
"","Kiss of the Spider Woman","Drama","","$14,582,182",NA,"1985"
"","National Lampoon's European Vacation","Comedy","","$49,400,000",NA,"1985"
"","Pee Wee's Big Adventure","Comedy","","$40,940,662",NA,"1985"
"","A Thousand Little Kisses","Romantic Comedy","","$0",NA,"1985"
"August 2","Fright Night","Horror","","$24,922,237",NA,"1985"
"","Sesame Street Presents Follow That Bird","Comedy","","$13,961,370",NA,"1985"
"","Weird Science","Comedy","","$16,316,258",NA,"1985"
"August 7","Real Genius","Comedy","","$12,952,019",NA,"1985"
"August 9","Dance With a Stranger","Drama","","$842,221",NA,"1985"
"","My Science Project","Comedy","","$4,100,000",NA,"1985"
"","Summer Rental","Comedy","","$24,671,000",NA,"1985"
"August 14","Key Exchange","Romantic Comedy","","$425,000",NA,"1985"
"August 16","American Flyers","Drama","","$1,420,355",NA,"1985"
"","The Bride","Horror","","$3,600,000",NA,"1985"
"","The Return of the Living Dead","Horror","$4,000,000","$14,237,880",NA,"1985"
"","Volunteers","Comedy","","$19,875,740",NA,"1985"
"","Year of the Dragon","Drama","","$18,707,466",NA,"1985"
"August 23","Better Off Dead...","Comedy","","$10,297,601",NA,"1985"
"","Gojira","Action","","$2,443,200",NA,"1985"
"","The Protector","Action","","$829,239",NA,"1985"
"","Teen Wolf","Comedy","","$33,086,611",NA,"1985"
"","Warning Sign","Drama","","$1,918,117",NA,"1985"
"August 30","American Ninja","Action","","$10,499,000",NA,"1985"
"","Compromising Positions","Comedy","","$10,600,000",NA,"1985"
"","Flesh & Blood","Action","","$100,000",NA,"1985"
"September 3","City Limits","Drama","","$0",NA,"1985"
"September 6","Joshua Then and Now","Romantic Comedy","","$542,420",NA,"1985"
"September 12","James Joyce's Women","Drama","","$8,103",NA,"1985"
"September 13","After Hours","Comedy","","$10,609,321",NA,"1985"
"","Agnes of God","Drama","","$25,627,836",NA,"1985"
"","Mishima: A Life in Four Chapters","Drama","","$437,547",NA,"1985"
"September 19","Plenty","Drama","","$6,104,212",NA,"1985"
"September 20","Creator","Comedy","","$4,571,788",NA,"1985"
"September 27","Code Name: Emerald","Action","","$515,029",NA,"1985"
"","Invasion U.S.A.","Action","$10,000,000","$17,536,256",NA,"1985"
"","The Journey of Natty Gann","Drama","","$9,468,512",NA,"1985"
"","Marie","Drama","","$2,000,000",NA,"1985"
"","Maxie","Romantic Comedy","","$2,600,000",NA,"1985"
"October 2","Always","Drama","","$146,499",NA,"1985"
"","Sweet Dreams","Drama","","$9,100,000",NA,"1985"
"October 4","Came a Hot Friday","Drama","","$8,905",NA,"1985"
"","Commando","Action","$10,000,000","$35,073,978",NA,"1985"
"","The Doctor and the Devils","Drama","","$147,070",NA,"1985"
"","Dreamchild","Drama","","$38,493",NA,"1985"
"","Jagged Edge","Thriller/Suspense","","$40,491,165",NA,"1985"
"","Oberst Redl","Drama","","$2,357",NA,"1985"
"October 11","Otac na sluzbenom putu","Drama","","$11,614",NA,"1985"
"","Remo Williams: The Adventure Begins","Adventure","","$14,393,902",NA,"1985"
"","Silver Bullet","Horror","$7,000,000","$10,803,211",NA,"1985"
"October 18","The Holcroft Covenant","Thriller/Suspense","","$151,627",NA,"1985"
"","The Quiet Earth","Drama","","$153,764",NA,"1985"
"","Re-Animator","Horror","","$2,023,000",NA,"1985"
"","Wild Geese 2","","","$0",NA,"1985"
"October 23","Twice in a Lifetime","Drama","","$7,681,246",NA,"1985"
"October 25","The Dog Who Stopped the War","Comedy","","$0",NA,"1985"
"","Krush Groove","Drama","$3,000,000","$11,052,713",NA,"1985"
"","My Man Adam","Comedy","","$92,920",NA,"1985"
"","Stoogemania","Comedy","","$0",NA,"1985"
"November 1","Death Wish 3","Action","","$16,116,878",NA,"1985"
"","Eleni","Drama","","$305,102",NA,"1985"
"","Maccheroni","Drama","","$235,383",NA,"1985"
"","A Nightmare On Elm Street Part 2: Freddy's Revenge","Horror","$3,000,000","$21,163,999",NA,"1985"
"","Shoah","Documentary","","$20,175",NA,"1985"
"","To Live and Die in L.A.","Action","","$17,307,019",NA,"1985"
"November 6","Subway","Drama","$2,000,000","$390,659",NA,"1985"
"November 8","Bring on the Night","Documentary","","$1,675,689",NA,"1985"
"","La historia oficial","Drama","","$29,426",NA,"1985"
"","Target","Thriller/Suspense","","$9,023,199",NA,"1985"
"","That Was Then… This is Now","Drama","","$8,630,068",NA,"1985"
"","Transylvania 6-5000","Comedy","","$7,200,000",NA,"1985"
"November 15","Once Bitten","Comedy","","$9,917,242",NA,"1985"
"","Rainbow Brite and the Star Stealer","Adventure","","$4,889,971",NA,"1985"
"","Smooth Talk","Drama","","$16,785",NA,"1985"
"November 22","Bad Medicine","Comedy","","$2,549,195",NA,"1985"
"","Fever Pitch","Drama","","$610,333",NA,"1985"
"","King Solomon's Mines","Adventure","","$15,057,465",NA,"1985"
"","One Magic Christmas","Drama","","$13,229,514",NA,"1985"
"","Starchaser: The Legend of Orin","Adventure","","$3,360,800",NA,"1985"
"","White Nights","Thriller/Suspense","","$42,160,849",NA,"1985"
"November 23","Tanpopo","Comedy","","$224,097",NA,"1985"
"November 27","Rocky IV","Drama","","$127,873,716",NA,"1985"
"November 29","Santa Claus","Adventure","","$23,717,291",NA,"1985"
"December 4","Young Sherlock Holmes","Adventure","$18,000,000","$19,739,000",NA,"1985"
"December 6","Fool For Love","Drama","","$836,156",NA,"1985"
"","Runaway Train","Action","","$7,936,012",NA,"1985"
"","Spies Like Us","Comedy","","$59,526,202",NA,"1985"
"December 10","A Chorus Line","Musical","","$14,202,899",NA,"1985"
"December 11","The Jewel of the Nile","Adventure","","$68,275,764",NA,"1985"
"","Trouble in Mind","Drama","","$0",NA,"1985"
"December 13","Clue","Comedy","","$13,377,261",NA,"1985"
"December 18","Brazil","Black Comedy","$15,000,000","$9,929,135",NA,"1985"
"","The Color Purple","Drama","$15,000,000","$93,589,701",NA,"1985"
"","Out of Africa","Drama","$31,000,000","$79,096,868",NA,"1985"
"December 20","Enemy Mine","Drama","","$12,303,411",NA,"1985"
"","Ran","Drama","","$2,132,974",NA,"1985"
"","The Trip to Bountiful","Drama","","$7,466,662",NA,"1985"
"December 25","Murphy's Romance","Romantic Comedy","","$30,762,621",NA,"1985"
"","Revolution","Drama","","$346,761",NA,"1985"
"December 31","Bombs Away","Comedy","","$0",NA,"1985"
"","The Dream is Alive","Documentary","","$125,900,000",NA,"1985"
"","Streetwalkin'","Drama","","$0",NA,"1985"
