"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","The Other Side of the Street","Thriller/Suspense","","$55,459",NA,"2005"
"","Sex Sells: The Making of Touche","Comedy","","$2,386",NA,"2005"
"","Sunset Story","Documentary","","$8,802",NA,"2005"
"","Up & Down","Comedy","","$244,105",NA,"2005"
"","Walk on Water","Drama","","$2,712,736",NA,"2005"
"March 1","Celtic Woman","Concert/Performance","","$0",NA,"2005"
"March 2","La meglio gioventù","Drama","","$270,810",NA,"2005"
"March 4","Be Cool","Comedy","$75,000,000","$55,849,401",NA,"2005"
"","Dear Frankie","Drama","$4,600,000","$1,340,891",NA,"2005"
"","Gunner Palace","Documentary","","$607,502",NA,"2005"
"","The Jacket","Thriller/Suspense","$28,500,000","$6,301,131",NA,"2005"
"","Night of Henna","Comedy","","$17,064",NA,"2005"
"","The Pacifier","Comedy","$56,000,000","$113,006,880",NA,"2005"
"March 11","The Boys from County Clare","Comedy","","$140,872",NA,"2005"
"","Don't Move","Drama","","$103,280",NA,"2005"
"","Dot the I","Drama","","$306,224",NA,"2005"
"","Hostage","Action","$75,000,000","$34,636,443",NA,"2005"
"","In My Country","Drama","","$163,536",NA,"2005"
"","Magdalena, The Unholy Saint","Drama","","$6,470",NA,"2005"
"","Mail Order Wife","Comedy","","$62,387",NA,"2005"
"","Millions","Comedy","","$6,584,159",NA,"2005"
"","Nowhere Man","Drama","","$2,348",NA,"2005"
"","Off the Map","Drama","","$1,310,368",NA,"2005"
"","Robots","Adventure","$80,000,000","$128,200,012",NA,"2005"
"","The Upside of Anger","Drama","$12,000,000","$18,761,993",NA,"2005"
"March 18","Eating Out","Comedy","","$155,212",NA,"2005"
"","The Helix...  Loaded","Comedy","$1,000,000","$3,700",NA,"2005"
"","Ice Princess","Comedy","$25,000,000","$24,381,334",NA,"2005"
"","Melinda and Melinda","Comedy","","$3,826,280",NA,"2005"
"","Milk and Honey","Drama","","$9,231",NA,"2005"
"","The Rider Named Death","Drama","","$2,438",NA,"2005"
"","The Ring Two","Horror","$50,000,000","$75,941,727",NA,"2005"
"","Schizo","Drama","","$54,357",NA,"2005"
"","Sixteen Years of Alcohol","Drama","","$8,046",NA,"2005"
"","Steamboy","Action","$20,000,000","$468,867",NA,"2005"
"March 23","Mondovino","Documentary","","$209,618",NA,"2005"
"March 24","Miss Congeniality 2: Armed and Fabulous","Comedy","$60,000,000","$48,478,006",NA,"2005"
"March 25","The Ballad of Jack and Rose","Drama","$1,500,000","$712,294",NA,"2005"
"","D.E.B.S.","Action","$3,500,000","$96,793",NA,"2005"
"","Guess Who","Comedy","$35,000,000","$68,915,888",NA,"2005"
"","Lipstick & Dynamite","Documentary","","$26,073",NA,"2005"
"","Nina's Tragedies","Comedy","","$238,487",NA,"2005"
"","Oldboy","Thriller/Suspense","$3,000,000","$707,391",NA,"2005"
"March 29","Carnival of Souls","","","$0",NA,"2005"
"March 30","Beauty Shop","Comedy","$25,000,000","$36,351,350",NA,"2005"
"April 1","Comme une image","Drama","","$1,736,499",NA,"2005"
"","Dust to Glory","Documentary","","$639,990",NA,"2005"
"","Girl Play","Romantic Comedy","","$11,523",NA,"2005"
"","Kontroll","Thriller/Suspense","","$237,183",NA,"2005"
"","Mughal-e-Azam","Drama","","$161,434",NA,"2005"
"","Sin City","Action","$40,000,000","$74,103,820",NA,"2005"
"April 6","Primo Amore","Drama","","$9,392",NA,"2005"
"April 8","Chrystal","Drama","","$80,701",NA,"2005"
"","Eros","Drama","","$188,248",NA,"2005"
"","Ethan Mao","Drama","","$10,178",NA,"2005"
"","Fever Pitch","Comedy","$40,000,000","$42,071,069",NA,"2005"
"","A Hole in My Heart","Comedy","","$3,306",NA,"2005"
"","Ils se marièrent et eurent beaucoup d'enfants (Happily Ever After)","Drama","","$252,341",NA,"2005"
"","Kung Fu Hustle","Action","$20,000,000","$17,104,669",NA,"2005"
"","Living Life","Drama","","$9,064",NA,"2005"
"","Lucky","Musical","","$453,507",NA,"2005"
"","Sahara","Adventure","$145,000,000","$68,671,925",NA,"2005"
"","Smile","Drama","","$32,833",NA,"2005"
"","Wild Safari 3D","Documentary","","$16,621,230",NA,"2005"
"","Winter Solstice","Drama","","$319,355",NA,"2005"
"April 13","15","Drama","","$3,013",NA,"2005"
"","Palindromes","Drama","","$553,368",NA,"2005"
"","State Property 2","Action","","$1,691,706",NA,"2005"
"April 14","Winning Girls Through Psychic Mind Control","Comedy","","$11,089",NA,"2005"
"April 15","The Amityville Horror","Horror","$18,500,000","$65,233,369",NA,"2005"
"","Down and Derby","Comedy","","$231,609",NA,"2005"
"","House of D","Drama","$2,000,000","$388,532",NA,"2005"
"","It's All Gone Pete Tong","Drama","$2,000,000","$120,620",NA,"2005"
"","Never Been Thawed","Comedy","","$47,219",NA,"2005"
"","Perlasca","Drama","","$4,216",NA,"2005"
"","Torremolinos 73","Comedy","","$87,385",NA,"2005"
"","Voices in Wartime","Documentary","","$20,702",NA,"2005"
"","A Wake in Providence","Comedy","","$403,069",NA,"2005"
"","The Year of Yao","Documentary","","$34,699",NA,"2005"
"April 21","Frog-g-g!","","","$1,262",NA,"2005"
"April 22","Dallas 362","Drama","","$21,108",NA,"2005"
"","Enron: The Smartest Guys in the Room","Documentary","","$4,071,700",NA,"2005"
"","The Game of Their Lives","Drama","$20,000,000","$375,474",NA,"2005"
"","The Interpreter","Thriller/Suspense","$90,000,000","$72,708,161",NA,"2005"
"","Jigureul Jikyeora! (Save the Green Planet!)","","","$15,516",NA,"2005"
"","King's Ransom","Comedy","$25,000,000","$4,008,527",NA,"2005"
"","A Lot Like Love","Comedy","$25,000,000","$21,835,784",NA,"2005"
"","Madison","Drama","$15,500,000","$517,262",NA,"2005"
"","The Man Who Copied","Drama","","$23,989",NA,"2005"
"","Music from the Inside Out","Documentary","","$136,594",NA,"2005"
"","WAQT","Drama","","$815,064",NA,"2005"
"April 27","The Tunnel","Drama","","$46,296",NA,"2005"
"April 29","Bin-jip","Drama","","$238,507",NA,"2005"
"","Come Away Home","Drama","","$72,810",NA,"2005"
"","Death of a Dynasty","Black Comedy","","$41,382",NA,"2005"
"","Finding Home","Drama","","$63,301",NA,"2005"
"","Funny Ha Ha","Comedy","$30,000","$77,070",NA,"2005"
"","The Hitchhiker's Guide to the Galaxy","Comedy","$45,000,000","$51,019,112",NA,"2005"
"","Holy Girl","Drama","$1,400,000","$304,124",NA,"2005"
"","Kaal","Drama","","$340,091",NA,"2005"
"","Ladies in Lavender","Drama","","$6,759,422",NA,"2005"
"","National Lampoon's Going the Distance","","","$0",NA,"2005"
"","A Tout de Suite","Drama","","$248,565",NA,"2005"
"","XXX: State of the Union","Action","$60,000,000","$26,873,932",NA,"2005"
"May 3","The Sandlot 2","","","$0",NA,"2005"
"May 6","Brødre","Drama","","$384,982",NA,"2005"
"","Citizen Verdict","Black Comedy","","$0",NA,"2005"
"","Crash","Drama","$7,303,082","$55,334,418",NA,"2005"
"","Fighting Tommy Riley","Drama","$300,000","$10,514",NA,"2005"
"","Grand Role, Le","Comedy","","$36,407",NA,"2005"
"","House of Wax","Horror","$35,000,000","$32,064,800",NA,"2005"
"","Jiminy Glick in La La Wood","Comedy","","$36,039",NA,"2005"
"","Kingdom of Heaven","Adventure","$110,000,000","$47,398,413",NA,"2005"
"","Mysterious Skin","Drama","","$713,240",NA,"2005"
"","Twin Sisters","Drama","","$1,207",NA,"2005"
"","Up For Grabs","Documentary","","$13,931",NA,"2005"
"","Writer of O","Documentary","","$8,127",NA,"2005"
"May 13","Danny the Dog","Action","$43,000,000","$24,537,621",NA,"2005"
"","Kicking and Screaming","Comedy","$45,000,000","$52,842,724",NA,"2005"
"","Layer Cake","Thriller/Suspense","$6,500,000","$2,339,957",NA,"2005"
"","Ma mère","Drama","","$70,395",NA,"2005"
"","Mad Hot Ballroom","Documentary","$500,000","$8,117,961",NA,"2005"
"","Mindhunters","Thriller/Suspense","$27,000,000","$4,476,235",NA,"2005"
"","Modigliani","Drama","","$208,507",NA,"2005"
"","Monster-in-Law","Comedy","$45,000,000","$82,931,301",NA,"2005"
"","Rois & Reine (Kings and Queens)","Drama","","$289,592",NA,"2005"
"","Shake Hands with the Devil: The Journey of Romeo Dallaire","Documentary","","$68,249",NA,"2005"
"","Tell Them Who You Are","Documentary","","$39,075",NA,"2005"
"May 19","Star Wars Ep. III: Revenge of the Sith","Adventure","$115,000,000","$380,270,577",NA,"2005"
"May 20","Dominion: Prequel to the Exorcist","Horror","","$251,495",NA,"2005"
"","Sex, Politics & Cocktails","Comedy","","$22,770",NA,"2005"
"","Stolen Childhoods","Documentary","","$2,996",NA,"2005"
"May 24","Back in the Day","","","$0",NA,"2005"
"May 27","Bomb the System","Drama","","$14,865",NA,"2005"
"","Bunty Aur Babli","Adventure","","$932,509",NA,"2005"
"","Genesis","Documentary","","$16,413",NA,"2005"
"","A League of Ordinary Gentlemen","Documentary","","$18,326",NA,"2005"
"","The Longest Yard","Comedy","$82,000,000","$158,119,460",NA,"2005"
"","Madagascar","Adventure","$75,000,000","$193,595,521",NA,"2005"
"","The Ninth Day","Drama","","$72,888",NA,"2005"
"","Saving Face","Comedy","$2,500,000","$1,187,266",NA,"2005"
"","Sequins","Comedy","","$25,880",NA,"2005"
"June 1","The Sisterhood of the Traveling Pants","Drama","$25,000,000","$39,053,061",NA,"2005"
"June 3","Après vous...","Comedy","","$830,292",NA,"2005"
"","Bustin' Bonaparte","","","$0",NA,"2005"
"","Caterina va in città","Drama","","$295,466",NA,"2005"
"","Cinderella Man","Drama","$88,000,000","$61,649,911",NA,"2005"
"","Deep Blue","Documentary","","$132,261",NA,"2005"
"","The Lords of Dogtown","Action","$25,000,000","$11,273,517",NA,"2005"
"","Milwaukee, Minnesota","Drama","","$17,528",NA,"2005"
"","Or (My Treasure)","Drama","","$28,894",NA,"2005"
"","Rock School","Documentary","","$64,310",NA,"2005"
"June 10","5×2","Comedy","","$128,752",NA,"2005"
"","The Adventures of Sharkboy and Lavagirl in 3-D","Adventure","$50,000,000","$39,177,684",NA,"2005"
"","The Bridge of San Luis Rey","Drama","$24,000,000","$49,981",NA,"2005"
"","Hauru no ugoku shiro","Adventure","$24,000,000","$4,710,455",NA,"2005"
"","High Tension","Horror","$2,850,000","$3,681,066",NA,"2005"
"","The Honeymooners","Comedy","$27,000,000","$12,834,849",NA,"2005"
"","McLibel","Documentary","","$4,337",NA,"2005"
"","Mr. and Mrs. Smith","Action","$110,000,000","$186,336,279",NA,"2005"
"","Parineeta","Drama","","$802,758",NA,"2005"
"","Pure","Drama","","$102,471",NA,"2005"
"","Slutty Summer","Drama","","$21,515",NA,"2005"
"","Wild Side","Drama","","$15,355",NA,"2005"
"June 15","Batman Begins","Action","$150,000,000","$205,343,774",NA,"2005"
"","Batman Begins (IMAX)","Action","","$0",NA,"2005"
"June 17","The Deal","","","$0",NA,"2005"
"","Edvard Munch","Drama","","$43,539",NA,"2005"
"","The Great Water","Drama","","$17,257",NA,"2005"
"","Heights","Drama","","$1,158,405",NA,"2005"
"","The Keeper: The Legend of Omar Khayyam","Drama","","$225,863",NA,"2005"
"","Me and You and Everyone We Know","Drama","$2,000,000","$3,885,134",NA,"2005"
"","My Summer of Love","Drama","$1,700,000","$1,000,915",NA,"2005"
"","The Perfect Man","Romantic Comedy","$10,000,000","$16,535,005",NA,"2005"
"","The Talent Given Us","Comedy","","$66,014",NA,"2005"
"June 22","Herbie: Fully Loaded","Comedy","$50,000,000","$66,010,682",NA,"2005"
"June 24","Bewitched","Comedy","$80,000,000","$63,313,159",NA,"2005"
"","Drivers Wanted","Comedy","","$25,189",NA,"2005"
"","George A. Romero's Land of the Dead","Horror","$18,975,000","$20,700,082",NA,"2005"
"","The Last Mogul: Life and Times of Lew Wasserman","Documentary","","$15,655",NA,"2005"
"","Lila dit ça","Drama","","$121,166",NA,"2005"
"","La marche de l'empereur","Documentary","$3,400,000","$77,437,223",NA,"2005"
"","Paheli (Puzzle)","Drama","","$1,409,499",NA,"2005"
"","Rize","Documentary","$700,000","$3,278,611",NA,"2005"
"","Tony Takitani","Drama","","$129,783",NA,"2005"
"","Tropical Malady","Drama","","$46,750",NA,"2005"
"","Yes","Drama","$1,700,000","$396,035",NA,"2005"
"June 29","A Decent Factory","Documentary","","$6,395",NA,"2005"
"","War of the Worlds","Action","$132,000,000","$234,280,354",NA,"2005"
"July 1","De battre mon coeur s'est arrêté","Drama","$5,500,000","$1,023,424",NA,"2005"
"","Rebound","Comedy","$45,000,000","$16,809,014",NA,"2005"
"","Twist of Faith","Documentary","","$8,129",NA,"2005"
"","Undead","Horror","$750,000","$41,196",NA,"2005"
"","The World","Drama","","$63,663",NA,"2005"
"July 8","The Beautiful Country","Drama","","$442,646",NA,"2005"
"","Cronicas","Drama","","$299,261",NA,"2005"
"","Dark Water","Thriller/Suspense","$60,000,000","$25,473,093",NA,"2005"
"","Fantastic Four","Action","$87,500,000","$154,696,080",NA,"2005"
"","Murderball","Documentary","$350,000","$1,531,154",NA,"2005"
"","Saraband","Drama","","$645,634",NA,"2005"
"","Steve + Sky","","","$624",NA,"2005"
"July 13","Return to the Land of Wonders","Documentary","$5,000","$1,338",NA,"2005"
"","Searching for Wrong-Eyed Jesus","Documentary","","$79,916",NA,"2005"
"July 15","Charlie and the Chocolate Factory","Comedy","$150,000,000","$206,459,076",NA,"2005"
"","Charlie and the Chocolate Factory (IMAX)","Comedy","","$14,000,000",NA,"2005"
"","First Morning","Drama","$300,000","$87,264",NA,"2005"
"","Happy Endings","Drama","","$1,315,701",NA,"2005"
"","Memories of Murder","Thriller/Suspense","","$14,131",NA,"2005"
"","On the Outs","Drama","$250,000","$49,772",NA,"2005"
"","The Reception","Comedy","","$18,389",NA,"2005"
"","The Warrior","Adventure","","$48,160",NA,"2005"
"","The Wedding Crashers","Comedy","$40,000,000","$209,218,368",NA,"2005"
"July 22","9 Songs","Drama","","$49,835",NA,"2005"
"","The Bad News Bears","Comedy","$35,000,000","$32,868,349",NA,"2005"
"","The Devil's Rejects","Horror","$7,000,000","$17,044,981",NA,"2005"
"","The Edukators","Drama","","$175,493",NA,"2005"
"","Hustle & Flow","Drama","$2,800,000","$22,202,809",NA,"2005"
"","The Island","Action","$120,000,000","$35,818,913",NA,"2005"
"","Last Days","Drama","","$454,711",NA,"2005"
"","Making Grace","Documentary","","$1,496",NA,"2005"
"","Monumental: David Broners Fight for Wild America","Documentary","","$1,430",NA,"2005"
"","November","Drama","$250,000","$191,862",NA,"2005"
"","This Divided State","Documentary","","$3,724",NA,"2005"
"","Viruddh","Drama","","$322,753",NA,"2005"
"July 26","Biography: Frieda Kahlo","Documentary","","$0",NA,"2005"
"July 27","The 3 Rooms of Melancholia","Documentary","","$16,080",NA,"2005"
"July 29","The Aristocrats","Comedy","","$6,377,461",NA,"2005"
"","Balzac et la petite tailleuse chinoise","Drama","","$665,260",NA,"2005"
"","The Last Dispatch","Documentary","","$20,684",NA,"2005"
"","Must Love Dogs","Romantic Comedy","$35,000,000","$43,894,863",NA,"2005"
"","The Oyster Farmer","Drama","","$14,470",NA,"2005"
"","Sky High","Adventure","$35,000,000","$63,939,454",NA,"2005"
"","Stealth","Action","$138,000,000","$32,116,746",NA,"2005"
"","Tahara","Drama","","$51,246",NA,"2005"
"August 2","Elvis Has Left the Building","Comedy","","$0",NA,"2005"
"August 3","Junebug","Drama","$1,000,000","$2,678,010",NA,"2005"
"August 5","2046","Drama","$12,000,000","$1,442,338",NA,"2005"
"","Bailey's Billion$","Comedy","","$0",NA,"2005"
"","Broken Flowers","Romantic Comedy","","$13,744,960",NA,"2005"
"","Chaos","Horror","","$10,289",NA,"2005"
"","The Chumscrubber","Drama","$6,800,000","$49,526",NA,"2005"
"","Darwin's Nightmare","Documentary","","$203,746",NA,"2005"
"","The Dukes of Hazzard","Comedy","$53,000,000","$80,270,227",NA,"2005"
"","My Date With Drew","Documentary","$1,100","$181,041",NA,"2005"
"","Saint Ralph","Comedy","$5,200,000","$795,126",NA,"2005"
"","Secuestro Express","Action","","$302,256",NA,"2005"
"August 12","11:14","Drama","$6,000,000","$0",NA,"2005"
"","Asylum","Thriller/Suspense","","$375,403",NA,"2005"
"","Deuce Bigalow: European Gigolo","Comedy","$22,000,000","$22,400,154",NA,"2005"
"","Four Brothers","Drama","$30,000,000","$74,494,381",NA,"2005"
"","Das Goebbels-Experiment","Documentary","","$47,211",NA,"2005"
"","The Great Raid","Action","$60,000,000","$10,166,502",NA,"2005"
"","Grizzly Man","Documentary","","$3,178,403",NA,"2005"
"","Pretty Persuasion","Comedy","","$305,688",NA,"2005"
"","The Rising","Drama","","$939,363",NA,"2005"
"","The Skeleton Key","Horror","$40,000,000","$47,907,715",NA,"2005"
"","A State of Mind","Documentary","","$41,468",NA,"2005"
"August 17","Supercross","Action","$30,000,000","$3,102,550",NA,"2005"
"August 19","The 40 Year-old Virgin","Comedy","$26,000,000","$109,449,237",NA,"2005"
"","Boksuneun naui geot","Drama","","$45,243",NA,"2005"
"","Crimen Perfecto, El","Black Comedy","","$418,843",NA,"2005"
"","Now & Forever","Drama","","$0",NA,"2005"
"","Red Eye","Thriller/Suspense","$26,000,000","$57,891,803",NA,"2005"
"","Reel Paradise","Documentary","","$31,235",NA,"2005"
"","The Untold story of Emmett Till","Documentary","","$204,956",NA,"2005"
"","Valiant","Adventure","$35,000,000","$19,478,106",NA,"2005"
"August 26","The Baxter","Drama","","$181,872",NA,"2005"
"","The Brothers Grimm","Adventure","$80,000,000","$37,899,638",NA,"2005"
"","The Cave","Horror","$30,000,000","$15,007,991",NA,"2005"
"","Dirty Deeds","Comedy","","$152,665",NA,"2005"
"","Eternal","Drama","","$28,089",NA,"2005"
"","Formula 17","Comedy","","$15,427",NA,"2005"
"","Games of Love and Chance","Drama","","$8,085",NA,"2005"
"","Matando Cabos","Action","","$138,555",NA,"2005"
"","No Entry","Comedy","","$678,000",NA,"2005"
"","Shôjo","Drama","","$65,171",NA,"2005"
"","Undiscovered","Romantic Comedy","$9,000,000","$1,069,318",NA,"2005"
"","Wall","Documentary","","$13,913",NA,"2005"
"","De Zaak Alzheimer","Action","","$332,015",NA,"2005"
"August 31","The Constant Gardener","Drama","$25,500,000","$33,579,798",NA,"2005"
"","Six Month Lease","","","$0",NA,"2005"
"September 2","Le Clan","Drama","","$21,567",NA,"2005"
"","Margaret Cho: Assassin","Comedy","","$39,652",NA,"2005"
"","A Sound of Thunder","Action","$80,000,000","$1,900,451",NA,"2005"
"","The Transporter 2","Action","$32,000,000","$43,095,856",NA,"2005"
"","Underclassman","Thriller/Suspense","$25,000,000","$5,654,777",NA,"2005"
"","William Eggleston in the Real World","Documentary","","$44,435",NA,"2005"
"September 6","Spookley the Square Pumpkin","Musical","","$0",NA,"2005"
"September 9","Answering the Call: Ground Zero's Volunteers","Documentary","","$0",NA,"2005"
"","Cote d'Azur","Comedy","","$141,039",NA,"2005"
"","The Exorcism of Emily Rose","Horror","$18,000,000","$75,072,454",NA,"2005"
"","Green Street Hooligans","Drama","","$345,821",NA,"2005"
"","Kamikaze Girls","Action","","$29,500",NA,"2005"
"","Keane","Drama","","$30,303",NA,"2005"
"","The Man","Comedy","$20,000,000","$8,330,720",NA,"2005"
"","Medurat Hashevet","Drama","","$32,058",NA,"2005"
"","Mobsters and Mormons","Comedy","","$409,604",NA,"2005"
"","Salaam Namaste","Comedy","","$1,411,065",NA,"2005"
"","Side Effects","Romantic Comedy","$200,000","$44,701",NA,"2005"
"","Steal Me","Drama","","$1,600",NA,"2005"
"","Touch the Sound","Documentary","","$176,051",NA,"2005"
"","An Unfinished Life","Drama","$30,000,000","$8,535,575",NA,"2005"
"","Walking the Sky","","","$0",NA,"2005"
"September 12","River Queen","Drama","","$0",NA,"2005"
"September 13","Loophole","","","$0",NA,"2005"
"September 14","The Future of Food","Documentary","","$81,280",NA,"2005"
"September 16","Chocolate: Deep Dark Secrets","Thriller/Suspense","$1,000,000","$49,000",NA,"2005"
"","The Corpse Bride","Adventure","$30,000,000","$53,359,111",NA,"2005"
"","Cry Wolf","Thriller/Suspense","$1,000,000","$10,047,674",NA,"2005"
"","Everything is Illuminated","Drama","","$1,705,595",NA,"2005"
"","G","Drama","","$3,020,784",NA,"2005"
"","Garcon Stupide","Comedy","","$151,702",NA,"2005"
"","Hellbent","Horror","","$187,786",NA,"2005"
"","Just Like Heaven","Romantic Comedy","$58,000,000","$48,318,130",NA,"2005"
"","Lord of War","Action","$42,000,000","$24,149,632",NA,"2005"
"","One Bright Shining Moment","Documentary","","$15,504",NA,"2005"
"","Proof","Drama","$20,000,000","$7,535,331",NA,"2005"
"","Separate Lies","Drama","","$924,260",NA,"2005"
"","The Thing About My Folks","Comedy","","$815,101",NA,"2005"
"","Thumbsucker","Comedy","$4,000,000","$1,328,679",NA,"2005"
"","Trilogia I: To Livadi pou dakryzei","Drama","","$24,514",NA,"2005"
"","Venom","Horror","$25,000,000","$881,745",NA,"2005"
"September 23","Daltry Calhoun","Black Comedy","","$12,460",NA,"2005"
"","Dear Wendy","Drama","$8,000,000","$23,106",NA,"2005"
"","Dil Jo Bhi Kahey...","Drama","$1,600,000","$129,319",NA,"2005"
"","Dirty Love","Comedy","","$35,657",NA,"2005"
"","Dorian Blues","Comedy","","$71,469",NA,"2005"
"","Flightplan","Thriller/Suspense","$55,000,000","$89,706,988",NA,"2005"
"","Hate Crime","Thriller/Suspense","","$40,981",NA,"2005"
"","A History of Violence","Drama","$32,000,000","$31,493,782",NA,"2005"
"","Into the Fire","Drama","","$0",NA,"2005"
"","Magnificent Desolation","Documentary","","$34,126,126",NA,"2005"
"","Occupation: Dreamland","Documentary","","$8,018",NA,"2005"
"","Oliver Twist","Drama","$65,000,000","$2,070,920",NA,"2005"
"","Proud","Drama","$1,000,000","$0",NA,"2005"
"","Roll Bounce","Comedy","$10,000,000","$17,380,866",NA,"2005"
"September 27","Carlito's Way: Rise to Power","Drama","","$0",NA,"2005"
"September 28","Les âmes Grises","","","$0",NA,"2005"
"","Forty Shades of Blue","Drama","$1,500,000","$75,828",NA,"2005"
"September 30","3 Days of Rain","Drama","","$2,841",NA,"2005"
"","Capote","Drama","$7,000,000","$28,750,530",NA,"2005"
"","Duma","Adventure","$12,000,000","$870,067",NA,"2005"
"","Going Shopping","Drama","","$31,908",NA,"2005"
"","The Greatest Game Ever Played","Drama","$25,000,000","$15,331,289",NA,"2005"
"","Into the Blue","Adventure","$50,000,000","$18,782,227",NA,"2005"
"","Juarez: Stages of Fear","Drama","","$50,707",NA,"2005"
"","The Last Drop","","","$0",NA,"2005"
"","Little Manhattan","Romantic Comedy","","$385,373",NA,"2005"
"","MirrorMask","Drama","$4,000,000","$864,959",NA,"2005"
"","My Big Fat Independent Movie","Comedy","$3,000,000","$4,655",NA,"2005"
