"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","Wasabi Tuna","Comedy","","$51,036",NA,"2004"
"May 14","The 24th Day","Drama","","$14,107",NA,"2004"
"","After Freedom","Drama","","$35,639",NA,"2004"
"","Asa Nu Maan Watna Da","Drama","","$235,075",NA,"2004"
"","Breakin' All the Rules","Romantic Comedy","$9,000,000","$12,232,382",NA,"2004"
"","Carandiru","Drama","","$213,954",NA,"2004"
"","Coffee and Cigarettes","Comedy","","$1,971,135",NA,"2004"
"","A Day Without a Mexican","Comedy","","$4,180,870",NA,"2004"
"","Justice","Comedy","","$39,895",NA,"2004"
"","The Last Place on Earth","Drama","","$6,505",NA,"2004"
"","Reunion","Drama","","$0",NA,"2004"
"","A Slipping Down Life","Drama","","$95,436",NA,"2004"
"","Springtime in a Small Town","Drama","","$42,258",NA,"2004"
"","Strayed","Drama","","$482,357",NA,"2004"
"","Troy","Action","$150,000,000","$133,298,577",NA,"2004"
"","With All Deliberate Speed","Documentary","","$4,920",NA,"2004"
"May 18","Die Blechtrommel","","","$0",NA,"2004"
"May 19","Love Me If You Dare","Romantic Comedy","","$548,707",NA,"2004"
"","S-21: The Khmer Rouge Death Machine","Documentary","","$21,678",NA,"2004"
"","Shrek 2","Adventure","$70,000,000","$441,226,247",NA,"2004"
"May 21","Control Room","Documentary","","$2,589,616",NA,"2004"
"","Crust","","","$0",NA,"2004"
"","The Delicate Art of Parking","","","$156,697",NA,"2004"
"","Kyon? Ho Gaya Na Pyar","Romantic Comedy","","$171,966",NA,"2004"
"","My Mother Likes Women","Comedy","","$81,883",NA,"2004"
"","The Rage in Placid Lake","","","$0",NA,"2004"
"","Stateside","Drama","","$174,318",NA,"2004"
"","Twist","Drama","","$50,968",NA,"2004"
"","Yuva","Drama","","$331,166",NA,"2004"
"May 25","The Enemy Below","","","$0",NA,"2004"
"May 27","People: Jet Set 2","","","$0",NA,"2004"
"May 28","Bukowski: Born Into This","Documentary","","$311,431",NA,"2004"
"","The Burial Society","Thriller/Suspense","","$20,580",NA,"2004"
"","The Day After Tomorrow","Adventure","$125,000,000","$186,740,799",NA,"2004"
"","De fem benspaend","Documentary","","$150,966",NA,"2004"
"","Frankie & Johnny Are Married","Comedy","","$22,900",NA,"2004"
"","How to Get the Man's Foot Outta Your Ass","Comedy","","$365,248",NA,"2004"
"","Hum Tum","Romantic Comedy","","$796,641",NA,"2004"
"","The Mother","Drama","","$1,062,253",NA,"2004"
"","On the Down Low","Drama","$10,000","$1,987",NA,"2004"
"","Raising Helen","Comedy","$50,000,000","$37,485,528",NA,"2004"
"","Saved!","Comedy","$5,000,000","$8,886,160",NA,"2004"
"","Soul Plane","Comedy","$16,000,000","$13,922,211",NA,"2004"
"","Union Square","","","$0",NA,"2004"
"","Wake","Drama","","$6,164",NA,"2004"
"","Word Wars","Documentary","","$76,481",NA,"2004"
"June 1","Rabid","Horror","","$0",NA,"2004"
"","Starship Troopers 2 - Hero of the Federation","Action","","$0",NA,"2004"
"June 4","Firedancer","Drama","","$2,422",NA,"2004"
"","Harry Potter and the Prisoner of Azkaban","Adventure","$130,000,000","$249,538,952",NA,"2004"
"","The Story of the Weeping Camel","Documentary","","$1,751,698",NA,"2004"
"June 11","Broadway: The Golden Age, by the Legends Who Were There","Documentary","","$353,580",NA,"2004"
"","The Chronicles of Riddick","Adventure","$120,000,000","$57,712,751",NA,"2004"
"","Deserted Station","Drama","","$74,791",NA,"2004"
"","Dev","Drama","","$84,728",NA,"2004"
"","Garfield","Comedy","$50,000,000","$75,367,693",NA,"2004"
"","The Hunting of the President","Documentary","","$376,552",NA,"2004"
"","Imagining Argentina","Drama","","$7,951",NA,"2004"
"","Imelda","Documentary","","$200,992",NA,"2004"
"","Napoleon Dynamite","Comedy","$400,000","$44,540,956",NA,"2004"
"","The Stepford Wives","Comedy","$100,000,000","$59,475,623",NA,"2004"
"June 16","Around the World in 80 Days","Adventure","$110,000,000","$24,004,159",NA,"2004"
"June 18","Anonymous","Drama","","$0",NA,"2004"
"","Dodgeball: A True Underdog Story","Comedy","$30,000,000","$114,326,736",NA,"2004"
"","Facing Window","Drama","","$541,682",NA,"2004"
"","Father and Son","Drama","","$38,150",NA,"2004"
"","Grand Theft Parsons","Drama","$1,200,000","$0",NA,"2004"
"","Howard Zinn","Documentary","","$120,250",NA,"2004"
"","I'll Sleep When I'm Dead","Thriller/Suspense","","$358,804",NA,"2004"
"","Lakshya","Adventure","","$752,344",NA,"2004"
"","The Man of the Year","","","$0",NA,"2004"
"","Once Upon a Time in the Hood","Action","","$1,292",NA,"2004"
"","Saints and Sinners","Documentary","","$3,826",NA,"2004"
"","Seducing Doctor Lewis","Comedy","","$489,338",NA,"2004"
"","Swing","Drama","","$2,509",NA,"2004"
"","The Terminal","Drama","$75,000,000","$77,073,959",NA,"2004"
"","Time of the Wolf","Drama","","$61,439",NA,"2004"
"","You'll Get Over It","Drama","","$42,811",NA,"2004"
"June 23","Fahrenheit 9/11","Documentary","$6,000,000","$119,114,517",NA,"2004"
"","White Chicks","Comedy","$20,000,000","$69,148,997",NA,"2004"
"June 25","De-Lovely","Drama","$15,000,000","$13,337,299",NA,"2004"
"","The Intended","Drama","","$7,522",NA,"2004"
"","Kaena","Adventure","","$7,674",NA,"2004"
"","The Notebook","Drama","$30,000,000","$81,001,787",NA,"2004"
"","Two Brothers","Drama","$72,000,000","$19,176,754",NA,"2004"
"June 30","Spider-Man 2","Adventure","$200,000,000","$373,524,485",NA,"2004"
"July 2","America's Heart and Soul","Documentary","","$314,000",NA,"2004"
"","Before Sunset","Drama","$2,000,000","$5,792,822",NA,"2004"
"","The Clearing","Drama","","$5,763,875",NA,"2004"
"","Ha-Kochavim Shel Shlomi","Comedy","","$107,063",NA,"2004"
"","The Road to Love","Drama","","$867",NA,"2004"
"","Zhou Yu's Train","Drama","","$141,666",NA,"2004"
"July 7","King Arthur","Adventure","$90,000,000","$51,877,963",NA,"2004"
"July 9","Anchorman: The Legend of Ron Burgundy","Comedy","$25,000,000","$84,136,909",NA,"2004"
"","The Inheritance","Drama","","$67,820",NA,"2004"
"","Metallica: Some Kind of Monster","Documentary","","$1,222,708",NA,"2004"
"","Riding Giants","Documentary","$2,600,000","$2,276,368",NA,"2004"
"","Sleepover","Comedy","$10,000,000","$9,408,183",NA,"2004"
"July 13","Tempo","Thriller/Suspense","","$0",NA,"2004"
"July 14","The Door in the Floor","Drama","","$3,835,551",NA,"2004"
"","Let's Get Frank","Documentary","","$9,386",NA,"2004"
"July 16","Camping Sauvage","Comedy","$4,600,000","$3,479,302",NA,"2004"
"","A Cinderella Story","Romantic Comedy","$19,000,000","$51,438,175",NA,"2004"
"","Flavors","Romantic Comedy","","$93,370",NA,"2004"
"","Freestyle: The Art of Rhyme","Documentary","","$11,255",NA,"2004"
"","I, Robot","Action","$105,000,000","$144,801,023",NA,"2004"
"","Maria Full of Grace","Drama","$3,200,000","$6,529,624",NA,"2004"
"","Touch of Pink","Romantic Comedy","","$564,535",NA,"2004"
"July 17","Gekijōban Poketto Monsutā Adobansu Jenerēshon Rekkū no Hōmonsha Deokishisu","Adventure","","$0",NA,"2004"
"July 23","The Adventures of Ociee Nash","Drama","","$0",NA,"2004"
"","Asambhav","","","$19,504",NA,"2004"
"","The Bourne Supremacy","Thriller/Suspense","$85,000,000","$176,087,450",NA,"2004"
"","Catwoman","Action","$100,000,000","$40,202,379",NA,"2004"
"","Festival Express","Concert/Performance","","$1,174,079",NA,"2004"
"","A Home at the End of the World","Drama","$6,500,000","$1,029,017",NA,"2004"
"","Ju-On: The Grudge","Horror","","$325,661",NA,"2004"
"","Orwell Rolls in His Grave","Documentary","","$19,257",NA,"2004"
"","Zatoichi","Action","","$853,718",NA,"2004"
"July 28","Garden State","Drama","$2,500,000","$26,782,316",NA,"2004"
"July 30","Confidences trop intimes","Drama","","$2,106,677",NA,"2004"
"","Gozu","Drama","","$54,419",NA,"2004"
"","Harold & Kumar Go to White Castle","Comedy","$9,000,000","$18,225,165",NA,"2004"
"","The Manchurian Candidate","Thriller/Suspense","$80,000,000","$65,948,711",NA,"2004"
"","Mujhse Shaadi Karogi","Romantic Comedy","","$833,648",NA,"2004"
"","Proteus","Documentary","","$62,673",NA,"2004"
"","She Hate Me","Comedy","","$365,134",NA,"2004"
"","Tasuma: The Fighter","","","$479",NA,"2004"
"","Thunderbirds","Adventure","$55,000,000","$6,768,055",NA,"2004"
"","The Village","Thriller/Suspense","$71,682,975","$114,197,520",NA,"2004"
"August 3","Darby O’Gill and the Little People","","","$0",NA,"2004"
"","Free Radicals","Drama","","$4,397",NA,"2004"
"August 6","Bang Rajan","Drama","","$22,826",NA,"2004"
"","Code 46","","$7,500,000","$197,148",NA,"2004"
"","Collateral","Action","$60,000,000","$100,170,152",NA,"2004"
"","Last Life in the Universe","Comedy","","$31,747",NA,"2004"
"","Little Black Book","Romantic Comedy","$30,000,000","$20,422,207",NA,"2004"
"","Open Water","Thriller/Suspense","$500,000","$30,500,882",NA,"2004"
"","The Other World","","","$2,494",NA,"2004"
"","Outfoxed - Rupert Murdoch's War on Journalism","Documentary","","$405,900",NA,"2004"
"","Saints and Soldiers","Drama","$780,000","$1,310,470",NA,"2004"
"","Stander","Drama","","$19,067",NA,"2004"
"August 11","Danny Deckchair","Comedy","","$159,279",NA,"2004"
"","The Princess Diaries 2: Royal Engagement","Romantic Comedy","$45,000,000","$95,149,435",NA,"2004"
"August 13","AVP: Alien Vs. Predator","Horror","$70,000,000","$80,281,096",NA,"2004"
"","Cowards Bend the Knee","Romantic Comedy","","$22,940",NA,"2004"
"","L.A. Twister","Drama","","$54,444",NA,"2004"
"","Tom Dowd and the Language of Music","Documentary","","$40,238",NA,"2004"
"","Uncovered: The Whole Truth About the Iraq War","Documentary","","$190,424",NA,"2004"
"","We Don't Live Here Anymore","Drama","","$2,037,545",NA,"2004"
"","Yu-Gi-Oh","Adventure","$20,000,000","$19,762,690",NA,"2004"
"August 17","Chopping Mall","Horror","","$0",NA,"2004"
"August 20","Benji: Off the Leash!","Drama","","$3,817,362",NA,"2004"
"","Bright Young Things","Comedy","","$933,637",NA,"2004"
"","Bush's Brain","Documentary","","$176,610",NA,"2004"
"","End of the Century: The Story of the Ramones","Documentary","","$391,950",NA,"2004"
"","Exorcist: The Beginning","Horror","$78,000,000","$41,814,863",NA,"2004"
"","Fida","","","$0",NA,"2004"
"","It's Easier for a Camel","Drama","","$15,787",NA,"2004"
"","The Life and Times of Allen Ginsberg","Documentary","","$2,668",NA,"2004"
"","Mean Creek","Drama","$500,000","$603,951",NA,"2004"
"","Un monde presque paisible","Drama","","$105,917",NA,"2004"
"","Nicotina","Black Comedy","","$1,109,100",NA,"2004"
"","Red Lights","Drama","","$672,105",NA,"2004"
"","Rosenstrasse","Drama","","$732,036",NA,"2004"
"","Without a Paddle","Comedy","$30,000,000","$58,156,435",NA,"2004"
"August 22","Almost Peaceful","Drama","","$91,110",NA,"2004"
"August 27","Anacondas: The Hunt for the Blood Orchid","Horror","$25,000,000","$31,526,393",NA,"2004"
"","Bright Leaves","Documentary","","$77,888",NA,"2004"
"","Brothers in Arms","Documentary","","$3,270",NA,"2004"
"","The Brown Bunny","Drama","$10,000,000","$366,301",NA,"2004"
"","Chooch","Comedy","","$30,792",NA,"2004"
"","Dhoom","Action","","$245,756",NA,"2004"
"","Grand Champion","Drama","","$40,874",NA,"2004"
"","Jet Li's Hero","Action","$17,000,000","$53,652,140",NA,"2004"
"","My Wife Maurice","Comedy","","$3,657",NA,"2004"
"","Persons of Interest","","","$0",NA,"2004"
"","Phir Milenge","Drama","","$89,868",NA,"2004"
"","Super Babies: Baby Geniuses 2","Comedy","$20,000,000","$9,109,322",NA,"2004"
"","Suspect Zero","Thriller/Suspense","$27,000,000","$8,712,564",NA,"2004"
"September 1","Vanity Fair","Drama","$23,000,000","$16,123,851",NA,"2004"
"September 3","The Cookout","Comedy","$16,000,000","$11,540,112",NA,"2004"
"","Paparazzi","Thriller/Suspense","$20,000,000","$15,712,072",NA,"2004"
"","Remember Me, My Love","Comedy","$6,700,000","$223,878",NA,"2004"
"","Tae Guik Gi: The Brotherhood of War","Drama","$12,500,000","$1,110,186",NA,"2004"
"","Virgin","Drama","","$9,501",NA,"2004"
"","Warriors of Heaven and Earth","Action","","$82,382",NA,"2004"
"","Wicker Park","Thriller/Suspense","$30,000,000","$13,001,257",NA,"2004"
"","Yes Nurse! No Nurse!","Musical","","$13,224",NA,"2004"
"September 7","Sssssss","Horror","","$0",NA,"2004"
"September 8","A Letter to True","Documentary","","$13,835",NA,"2004"
"September 10","Cellular","Thriller/Suspense","$45,000,000","$32,003,620",NA,"2004"
"","Criminal","Drama","","$929,233",NA,"2004"
"","Malevolence","Horror","$200,000","$126,021",NA,"2004"
"","Reconstruction","Drama","","$73,287",NA,"2004"
"","Resident Evil: Apocalypse","Horror","$50,000,000","$50,740,078",NA,"2004"
"","Testosterone","Drama","","$184,825",NA,"2004"
"","When Will I Be Loved","Drama","","$159,429",NA,"2004"
"September 17","Cowboys and Angels","Comedy","","$33,700",NA,"2004"
"","Crutch","Drama","","$14,189",NA,"2004"
"","A Dirty Shame","Comedy","","$1,339,668",NA,"2004"
"","Ghost in the Shell 2: Innocence","Action","","$1,043,896",NA,"2004"
"","Goodbye Dragon Inn","Drama","","$34,720",NA,"2004"
"","Head in the Clouds","Drama","","$398,179",NA,"2004"
"","Incident at Loch Ness","Documentary","$1,400,000","$36,830",NA,"2004"
"","Merci Docteur Rey","Comedy","","$19,590",NA,"2004"
"","Mr. 3000","Comedy","$30,000,000","$21,800,302",NA,"2004"
"","National Lampoon's Gold Diggers","Comedy","","$392,000",NA,"2004"
"","Particles of Truth","","","$0",NA,"2004"
"","Silver City","Black Comedy","","$1,017,376",NA,"2004"
"","Sky Captain and the World of Tomorrow","Adventure","$70,000,000","$37,760,080",NA,"2004"
"","Wimbledon","Romantic Comedy","$35,000,000","$16,862,585",NA,"2004"
"","Zelary","Drama","","$329,723",NA,"2004"
"September 19","Seed of Clarity","","","$0",NA,"2004"
"September 24","Anatomie de l'enfer","Drama","","$34,156",NA,"2004"
"","Bachelor Man","","","$0",NA,"2004"
"","First Daughter","Romantic Comedy","$30,000,000","$9,055,010",NA,"2004"
"","The Forgotten","Thriller/Suspense","$50,000,000","$66,711,892",NA,"2004"
"","Guiana 1838","Drama","$1,000,000","$227,241",NA,"2004"
"","The Hillside Strangler","Horror","","$306",NA,"2004"
"","Hollywood Buddha","Comedy","","$72,115",NA,"2004"
"","Incantato","Drama","","$22,758",NA,"2004"
"","The Last Shot","Comedy","$40,000,000","$463,730",NA,"2004"
"","Mind the Gap","Drama","","$9,496",NA,"2004"
"","Moog","Documentary","","$2,227",NA,"2004"
"","The Motorcycle Diaries","Drama","","$16,756,372",NA,"2004"
