"Release.Date","Movie","Genre","ProductionBudget","DomesticBox.Officeto.Date","Trailer","Year"
"","Sib","Drama","","$116,758","","1999"
"February 25","Such a Long Journey","","","$92,943","","1999"
"February 26","20 Dates","Comedy","$66,000","$541,636","","1999"
"","200 Cigarettes","Romantic Comedy","$6,000,000","$6,852,450","","1999"
"","8MM","Thriller/Suspense","$40,000,000","$36,443,442","","1999"
"","Babar: King of the Elephants","Adventure","","$227,374","","1999"
"","Eight Days a Week","","","$26,347","","1999"
"","Encounter in the Third Dimension","Drama","","$7,195,792","","1999"
"","Histoires d'hiver","","","$138,411","","1999"
"","Just the Ticket","","","$427,957","","1999"
"","The Other Sister","Romantic Comedy","","$27,807,627","","1999"
"","The School of Flesh","Drama","","$3,359,031","","1999"
"","Wolves","Documentary","","$5,361,306","","1999"
"March 5","Analyze This","Comedy","$30,000,000","$106,885,658","","1999"
"","Cruel Intentions","Drama","$11,000,000","$38,230,075","","1999"
"","Dancemaker","","","$240,514","","1999"
"","Lal Badshah","","","$81,873","","1999"
"","Lock, Stock and Two Smoking Barrels","Black Comedy","$1,350,000","$3,897,569","","1999"
"","Six Ways to Sunday","","","$50,334","","1999"
"March 12","Baby Geniuses","Comedy","$13,000,000","$27,151,490","","1999"
"","The Corruptor","Action","$10,000,000","$15,164,492","","1999"
"","The Deep End of the Ocean","Drama","$40,000,000","$13,508,635","","1999"
"","The Harmonists","","","$479,828","","1999"
"","Harvest","","","$5,000","","1999"
"","The Rage: Carrie 2","Horror","$21,000,000","$17,760,244","","1999"
"","Wildfire: Feel The Heat","Documentary","","$2,378,388","","1999"
"","Wing Commander","Action","$30,000,000","$11,578,022","","1999"
"March 17","Seul contre tous","Drama","","$56,847","","1999"
"March 19","The Empty Mirror","","","$10,750","","1999"
"","Forces of Nature","Romantic Comedy","","$52,957,800","","1999"
"","The King and I","Musical","","$12,064,440","","1999"
"","Meishaonian zhi lian","Drama","","$18,629","","1999"
"","Ravenous","Horror","$12,000,000","$2,062,406","","1999"
"","Sparkler","","$1,000,000","$5,494","","1999"
"","True Crime","Drama","","$16,676,845","","1999"
"March 23","Extreme","Documentary","","$12,456,958","","1999"
"March 26","Among Giants","Romantic Comedy","$4,000,000","$64,359","","1999"
"","Doug's 1st Movie","Adventure","$5,000,000","$19,421,271","","1999"
"","EDtv","Comedy","$60,000,000","$22,508,689","","1999"
"","Lilian's Story","","","$1,220","","1999"
"","Meeting People is Easy","","","$51,282","","1999"
"","The Mod Squad","Action","","$13,260,050","","1999"
"","A Walk on the Moon","Drama","$14,000,000","$4,741,987","","1999"
"March 31","The Matrix","Action","$65,000,000","$171,479,930","","1999"
"","Ten Things I Hate About You","Romantic Comedy","$13,000,000","$38,177,966","","1999"
"","The Underground","","","$5,809","","1999"
"April 2","Cookie's Fortune","Comedy","","$10,920,544","","1999"
"","The Dream Life of Angels","Drama","","$1,734,831","","1999"
"","Following","","$6,000","$48,482","","1999"
"","The Out-of-Towners","Comedy","$40,000,000","$28,544,120","","1999"
"April 9","Dial M for Murder","","","$12,562","","1999"
"","Foolish","Comedy","$1,600,000","$6,026,908","","1999"
"","Go!","Black Comedy","$6,500,000","$16,875,273","","1999"
"","The Lovers of the Arctic Circle","","","$504,223","","1999"
"","Metroland","","","$303,909","","1999"
"","Never Been Kissed","Romantic Comedy","","$55,474,757","","1999"
"","A Place Called Chiapas","","","$237,779","","1999"
"","Twin Dragons","Action","","$8,332,431","","1999"
"April 16","Clubland","","","$12,598","","1999"
"","Friends and Lovers","Drama","","$100,111","","1999"
"","Goodbye, Lover","Comedy","","$1,940,299","","1999"
"","Hideous Kinky","Drama","","$1,368,627","","1999"
"","Jeanne and the Perfect Guy","","","$13,936","","1999"
"","Joyriders","","","$64,098","","1999"
"","Life","Comedy","$75,000,000","$64,062,587","","1999"
"","Open Your Eyes","","","$370,720","","1999"
"","Silsila Hain Pyar Ka","","","$141,528","","1999"
"","SLC Punk!","","","$299,200","","1999"
"April 23","Cucaracha, La","","","$26,276","","1999"
"","Election","Black Comedy","$8,500,000","$14,943,582","","1999"
"","eXistenZ","Thriller/Suspense","$20,700,000","$2,840,417","","1999"
"","Lost and Found","Romantic Comedy","$14,000,000","$6,552,255","","1999"
"","Mighty Peking Man","","","$16,756","","1999"
"","No","","","$8,380","","1999"
"","Pushing Tin","Comedy","$33,000,000","$8,408,835","","1999"
"","Tour Truffaut","","","$118,228","","1999"
"April 28","Let it Come Down: The Life of Paul Bowles","","","$26,336","","1999"
"April 30","Edge of Seventeen","Comedy","","$870,751","","1999"
"","Entrapment","Thriller/Suspense","$66,000,000","$87,707,396","","1999"
"","Get Real","Comedy","$2,000,000","$1,152,411","","1999"
"","Heaven","","","$1,983","","1999"
"","Idle Hands","Horror","$15,000,000","$4,023,741","","1999"
"","Island of the Sharks","Documentary","","$10,658,756","","1999"
"","The King of Masks","Drama","","$1,106,935","","1999"
"","Relax… It's Just Sex","","","$452,654","","1999"
"","Sarfarosh","","","$427,973","","1999"
"","Three Seasons","Drama","","$2,046,492","","1999"
"","The Winslow Boy","Drama","","$4,058,350","","1999"
"May 4","Badlanders","Western","","$0","","1999"
"May 7","The Castle","Comedy","","$1,007,834","","1999"
"","The Mummy","Adventure","$80,000,000","$155,385,488","","1999"
"","The Pusher","","","$4,440","","1999"
"","Revelation","","","$179,640","","1999"
"","This is My Father","Drama","","$1,083,268","","1999"
"","Xiu Xiu: The Sent Down Girl","Drama","","$1,006,518","","1999"
"May 12","Trippin'","Comedy","$3,000,000","$9,017,070","","1999"
"","Wandafuru raifu","Drama","","$801,985","","1999"
"May 14","Endurance","","","$229,128","","1999"
"","Hak hap","Action","","$12,504,289","","1999"
"","Iris Blonde","","","$3,303","","1999"
"","Leila","","","$50,133","","1999"
"","A Midsummer Night's Dream","Comedy","","$16,071,990","","1999"
"","Tea with Mussolini","Drama","$14,000,000","$14,395,874","","1999"
"","Underground Comedy Movie","","","$856","","1999"
"May 18","The Asphyx","Horror","","$0","","1999"
"May 19","Star Wars Ep. I: The Phantom Menace","Adventure","$115,000,000","$474,544,677","Play","1999"
"May 21","Besieged","Drama","","$2,032,621","","1999"
"","Frogs for Snakes","","","$12,191","","1999"
"","The Love Letter","Romantic Comedy","$15,000,000","$8,322,608","","1999"
"","Olympia","","","$640","","1999"
"","Saragossa Manuscript","","","$119,981","","1999"
"","Trekkies","Documentary","$375,000","$617,172","","1999"
"May 25","Who is Harry Kellerman and why is he Saying Those Terrible Things About Me?","Drama","","$0","","1999"
"May 28","Eternity and a Day","","","$106,486","","1999"
"","The Loss of Sexual Innocence","","$4,000,000","$399,793","","1999"
"","Notting Hill","Romantic Comedy","$42,000,000","$116,089,678","","1999"
"","The Thirteenth Floor","Thriller/Suspense","$16,000,000","$11,810,854","","1999"
"","Twice Upon a Yesterday","","","$258,464","","1999"
"June 4","Astérix et Obélix contre César","Comedy","","$1,644,060","","1999"
"","Buena Vista Social Club","Documentary","","$6,997,620","","1999"
"","Desert Blue","","$5,000,000","$99,147","","1999"
"","Finding North","","","$26,909","","1999"
"","Free Enterprise","","","$30,193","","1999"
"","Instinct","Drama","$55,000,000","$34,105,207","","1999"
"","Limbo","Drama","$8,300,000","$2,160,710","","1999"
"","Strawberry Hills","","","$3,347","","1999"
"June 5","At Sachem Farm","Drama","","$5,000","","1999"
"June 9","The Last Cigarette","","","$5,674","","1999"
"June 10","Austin Powers: The Spy Who Shagged Me","Comedy","$35,000,000","$206,040,085","","1999"
"June 11","Just a Little Harmless Sex","","","$46,231","","1999"
"","Le Violon rouge","Drama","$10,000,000","$10,019,109","","1999"
"","Sirf Tum","","","$50,785","","1999"
"June 16","Tarzan","Adventure","$145,000,000","$171,091,819","","1999"
"June 18","The General's Daughter","Drama","$60,000,000","$102,705,852","","1999"
"","An Ideal Husband","Comedy","$10,700,000","$18,542,974","","1999"
"","Lola rennt","Thriller/Suspense","$1,750,000","$7,267,324","","1999"
"","Red Dwarf","","","$6,499","","1999"
"","Straight From The Heart","Musical","","$1,007,446","","1999"
"June 25","And Baby Makes 2","Documentary","","$4,058","","1999"
"","Big Daddy","Comedy","$30,000,000","$163,479,795","","1999"
"","Hard","","","$19,596","","1999"
"","My Son the Fanatic","","","$428,287","","1999"
"","Regret to Inform","","","$22,627","","1999"
"","Shiloh 2: Shiloh Season","","","$33,000","","1999"
"","When Love Comes","","","$3,242","","1999"
"June 30","South Park: Bigger, Longer & Uncut","Comedy","$21,000,000","$52,037,603","","1999"
"","Wild Wild West","Adventure","$175,000,000","$113,805,681","","1999"
"July 2","Broken Vessels","Drama","$600,000","$15,030","","1999"
"","Elvis Gratton 2","Comedy","","$3,316,272","","1999"
"","Hote Hote Pyar Ho Gaya","","","$214,574","","1999"
"","The Lovers on the Bridge","","","$117,569","","1999"
"","Summer of Sam","Drama","$22,000,000","$19,288,130","","1999"
"","Summerspell","","","$603","","1999"
"July 9","American Pie","Comedy","$12,000,000","$101,800,948","","1999"
"","Arlington Road","Thriller/Suspense","$21,500,000","$24,419,219","","1999"
"","Conte d'automne","Drama","","$2,082,061","","1999"
"","Dinner Game","Comedy","","$4,065,116","","1999"
"","Genghis Blues","Documentary","","$3,599,174","","1999"
"","Late August, Early September","","","$68,206","","1999"
"July 14","The Blair Witch Project","Horror","$600,000","$140,539,099","","1999"
"","Muppets From Space","Comedy","$24,000,000","$16,304,786","","1999"
"July 16","Divorced White Male","","","$0","","1999"
"","Eyes Wide Shut","Drama","$65,000,000","$55,691,208","","1999"
"","I'm Losing You","","","$12,688","","1999"
"","Lake Placid","Thriller/Suspense","$27,000,000","$31,770,413","","1999"
"","The Velocity of Gary","","$4,000,000","$34,145","","1999"
"","The Wood","Comedy","$6,000,000","$25,059,640","","1999"
"July 23","Bure baruta","Drama","","$1,152,411","","1999"
"","Drop Dead Gorgeous","Comedy","$10,000,000","$10,571,408","","1999"
"","The Haunting","Horror","$80,000,000","$91,188,905","","1999"
"","Hindustan Ki Kasam","","","$310,330","","1999"
"","Inspector Gadget","Comedy","$75,000,000","$97,387,965","","1999"
"","My Life So Far","Drama","","$635,620","","1999"
"","Rosie","","","$30,310","","1999"
"","Trick","Comedy","","$2,049,595","","1999"
"","Young and Dangerous, Parts I & II","","","$1,624","","1999"
"July 28","Deep Blue Sea","Action","$60,000,000","$73,648,228","","1999"
"July 30","Runaway Bride","Romantic Comedy","$70,000,000","$152,257,509","","1999"
"","Twin Falls Idaho","Drama","$500,000","$985,341","","1999"
"August 4","Dick","Comedy","$13,000,000","$6,276,869","","1999"
"","The Gambler","Drama","$3,000,000","$51,773","","1999"
"","The Iron Giant","Adventure","$50,000,000","$23,159,305","","1999"
"","Those Who Love Me Can Take the Train","","","$63,651","","1999"
"August 6","The Acid House","Drama","","$142,783","","1999"
"","The Adventures of Sebastian Cole","Comedy","","$100,041","","1999"
"","Illuminata","Drama","$10,000,000","$836,641","","1999"
"","Korhram","","","$70,257","","1999"
"","Mystery Men","Comedy","$68,000,000","$29,762,011","","1999"
"","The Sixth Sense","Thriller/Suspense","$40,000,000","$293,506,292","","1999"
"","The Thomas Crown Affair","Drama","$48,000,000","$69,304,264","","1999"
"August 13","Better Than Chocolate","Romantic Comedy","","$2,011,254","","1999"
"","Bowfinger","Comedy","$55,000,000","$66,458,769","","1999"
"","Brokedown Palace","Drama","$25,000,000","$10,115,014","","1999"
"","Detroit Rock City","Comedy","$16,000,000","$4,217,115","","1999"
"","Flushed","","","$935","","1999"
"","Head On","","","$378,667","","1999"
"","Les Bonnes Femmes","","","$6,578","","1999"
"","Marcello Mastroianni - I Remember","","","$9,829","","1999"
"","Taal","Musical","","$1,980,398","","1999"
"August 18","On The Ropes","","","$47,200","","1999"
"August 20","Mickey Blue Eyes","Comedy","$40,000,000","$33,864,342","","1999"
"","Perfect Blue","","","$99,389","","1999"
"","Raising the Stakes","","","$7,092","","1999"
"","Teaching Mrs. Tingle","Comedy","","$8,959,883","","1999"
"","Universal Soldier II: The Return","Action","$40,000,000","$10,447,421","","1999"
"August 25","In Too Deep","Drama","$7,000,000","$14,026,509","","1999"
"","The Source","Documentary","","$362,357","","1999"
"August 27","The 13th Warrior","Action","$125,000,000","$32,698,899","","1999"
"","The Astronaut's Wife","Thriller/Suspense","$34,000,000","$10,672,566","","1999"
"","Baadshah","Action","","$535,021","","1999"
"","A Dog of Flanders","Drama","$7,000,000","$2,165,637","","1999"
"","Dudley Do-Right","Comedy","$22,000,000","$9,818,792","","1999"
"","The Muse","Comedy","$15,000,000","$11,614,954","","1999"
"","Stiff Upper Lips","","$5,700,000","$69,582","","1999"
"","The Very Thought of You","","","$94,176","","1999"
"August 31","Cats","Concert/Performance","","$0","","1999"
"September 1","Cannabis 101","","","$74,252","","1999"
"","Chill Factor","Action","$34,000,000","$11,263,966","","1999"
"","Outside Providence","Comedy","$7,000,000","$7,309,628","","1999"
"September 3","All the Little Animals","Thriller/Suspense","","$23,349","","1999"
"","Bedrooms and Hallways","Comedy","","$136,049","","1999"
"","Floating","","","$5,651","","1999"
"","West Beirut","","","$343,229","","1999"
"September 8","Welcome Back Mr. McDonald","","","$11,507","","1999"
"September 10","B. Monkey","Thriller/Suspense","","$34,524","","1999"
"","Best Laid Plans","Thriller/Suspense","","$25,651","","1999"
"","Crna macka, beli macor","Comedy","","$348,660","","1999"
"","Earth","Drama","","$528,972","","1999"
"","Galapagos","Documentary","","$18,571,938","","1999"
"","Hello Brother","","","$245,034","","1999"
"","Hum Saath-Saath Hain","Musical","","$2,005,094","","1999"
"","Love Stinks","Comedy","$4,000,000","$2,793,776","","1999"
"","The Minus Man","","","$370,668","","1999"
"","Stigmata","Horror","$32,000,000","$50,041,732","","1999"
"","A Stir of Echoes","Thriller/Suspense","$12,000,000","$21,133,087","","1999"
"","White Boys","","","$36,025","","1999"
"September 15","American Beauty","Drama","$15,000,000","$130,058,047","","1999"
"September 17","Blue Streak","Action","$36,000,000","$68,208,190","","1999"
"","Breakfast of Champions","Comedy","$12,000,000","$178,287","","1999"
"","Existo","","","$12,175","","1999"
"","For Love of the Game","Drama","$50,000,000","$35,188,640","","1999"
"","Get Bruce","Documentary","","$43,155","","1999"
"","Heart of Light","","","$0","","1999"
"","Lucie Aubrac","","","$458,557","","1999"
"","Romance","Drama","","$1,585,642","","1999"
"","Speaking in Strings","","","$0","","1999"
"","Splendor","","","$284,119","","1999"
"","Sugar Town","Comedy","$250,000","$178,095","","1999"
"","Taxman","Comedy","$3,500,000","$9,871","","1999"
"","Women","","","$36,991","","1999"
"September 22","The Klansman","Drama","","$0","","1999"
"September 24","Bandits","Drama","","$24,187","","1999"
"","Dil Kya Kare","","","$284,856","","1999"
"","Dog Park","","","$242,093","","1999"
"","Double Jeopardy","Action","$40,000,000","$116,735,231","","1999"
"","Fever Pitch","Romantic Comedy","","$113,384","","1999"
"","Guinevere","Drama","","$668,099","","1999"
"","Jakob the Liar","Drama","$15,000,000","$4,956,401","","1999"
"","Mumford","Comedy","$28,700,000","$4,559,569","","1999"
"","One Man's Hero","","$18,000,000","$229,311","","1999"
"","Simon Sez","","","$292,152","","1999"
"","Suits","","","$3,676","","1999"
"September 28","The BFG","Adventure","","$0","","1999"
"","The Year Without a Santa Claus","Adventure","","$0","","1999"
"October 1","The Adventures of Elmo in Grouchland","Comedy","$17,000,000","$11,634,458","","1999"
"","Drive Me Crazy","Comedy","$8,000,000","$17,843,379","","1999"
"","Enfants du Marais, Les","","","$324,006","","1999"
"","Grey Owl","","","$314,505","","1999"
"","Happy, Texas","Comedy","$1,700,000","$2,039,192","","1999"
"","Mystery, Alaska","Comedy","$28,000,000","$8,891,623","","1999"
"","New Rose Hotel","","","$20,416","","1999"
"","Plunkett & Macleane","","","$476,432","","1999"
"","Siegfried & Roy: Masters of the Impossible","Documentary","","$5,231,283","","1999"
"","Three Kings","Action","$48,000,000","$60,652,036","","1999"
"October 8","El Abuelo","Drama","","$50,037","","1999"
"","Boys Don't Cry","Drama","$2,000,000","$11,540,607","","1999"
"","Five Wives, Three Secretaries and Me","","","$4,450","","1999"
"","Grizzly Falls","","","$163,339","","1999"
"","Julien Donkey-Boy","","","$80,226","","1999"
"","L'Ennui","","","$36,666","","1999"
"","The Limey","Drama","$10,000,000","$3,193,102","","1999"
"","The Mating Habits of the Earthbound Human","","","$4,634","","1999"
"","Matroni et Moi","","","$130,572","","1999"
"","Men Cry Bullets","","","$4,616","","1999"
"","Naturally Native","","$700,000","$10,508","","1999"
"","Random Hearts","Drama","$64,000,000","$31,054,924","","1999"
"","Superstar","Comedy","$14,000,000","$30,628,981","","1999"
"October 12","Sudden Fear","Thriller/Suspense","","$24,476","","1999"
"October 13","Beefcake","Drama","","$275,996","","1999"
"October 15","The Boys","Drama","","$2,930","","1999"
"","Fight Club","Drama","$65,000,000","$37,030,102","","1999"
"","A Girl Called Rose Marie","","","$2,379","","1999"
"","Joe the King","","","$60,279","","1999"
"","Mast","Drama","","$158,928","","1999"
"","The Omega Code","Action","$7,200,000","$12,610,552","","1999"
"","Same Old Song","","","$32,443","","1999"
"","Show Me Love","","","$168,761","","1999"
"","The Story of Us","Romantic Comedy","$50,000,000","$27,100,030","","1999"
"","The Straight Story","Drama","$10,000,000","$6,197,866","","1999"
"","That's the Way I Like It","","","$19,319","","1999"
"","Vaastar","","","$81,367","","1999"
"October 22","Bats","Horror","$6,500,000","$10,155,691","","1999"
"","The Best Man","Romantic Comedy","$9,000,000","$34,102,780","","1999"
"","Beyond the Mat","Documentary","$500,000","$2,047,570","","1999"
"","Body Shots","Drama","","$699,964","","1999"
"","Bringing Out The Dead","Black Comedy","$32,000,000","$16,640,210","","1999"
"","La ciudad","Drama","","$239,074","","1999"
"","Crazy in Alabama","Drama","$15,000,000","$1,954,202","","1999"
"","Fest of the Best","","","$7,911","","1999"
"","Molly","","$21,000,000","$17,396","","1999"
"","Nuit des Chauvre-Souris, La","","","$59,252","","1999"
"","Three to Tango","Romantic Comedy","$20,000,000","$10,570,375","","1999"
"October 27","Thicker Than Water","","","$79,823","","1999"
"October 29","Being John Malkovich","Black Comedy","$13,000,000","$22,858,926","","1999"
"","Dreaming of Joseph Lees","","$3,250,000","$7,680","","1999"
"","Fifty","Documentary","","$3,328,240","","1999"
"","House on Haunted Hill","Horror","$19,000,000","$40,846,082","","1999"
"","The Legend of 1900","","","$262,933","","1999"
"","Man of the Century","","","$33,031","","1999"
"","Mononoke-hime","Action","$20,000,000","$2,374,107","","1999"
"","Music of the Heart","Drama","","$14,849,583","","1999"
"","Slaves of Hollywood","","","$2,648","","1999"
"","The Suburbands","","","$5,797","","1999"
"","Terror Firmer","","","$1,434","","1999"
"November 5","American Movie: The Making of Northwestern","Documentary","","$1,160,426","","1999"
"","The Bachelor","Romantic Comedy","$21,000,000","$21,731,001","","1999"
"","The Bone Collector","Thriller/Suspense","$48,000,000","$66,488,090","","1999"
"","The Insider","Drama","$68,000,000","$28,965,197","","1999"
"","Mein Liebster Feind","Documentary","","$95,958","","1999"
"","Portrait of Chinois","","","$16,367","","1999"
"","Rosetta","","","$261,475","","1999"
"","Sixth Happiness","","","$1,540","","1999"
"","Some Fish Can Fly","","","$12,499","","1999"
"","Todo sobre mi madre","Drama","","$8,264,530","","1999"
"","Train of Life","","","$159,303","","1999"
"November 10","Light It Up","Drama","$13,000,000","$5,871,603","","1999"
"","A Moment of Innocence","","","$37,598","","1999"
"","Pokemon: The First Movie","Adventure","$30,000,000","$85,744,662","","1999"
"","The Silence","Drama","","$1,765,607","","1999"
"November 12","Anywhere But Here","Drama","$23,000,000","$18,653,615","","1999"
"","Dogma","Comedy","$10,000,000","$30,651,422","","1999"
"","Felicia's Journey","Drama","$15,000,000","$824,295","","1999"
"","The Messenger: The Story of Joan of Arc","Drama","$50,000,000","$14,271,297","","1999"
"","Where's Marlowe","","","$5,985","","1999"
"November 17","42: Forty Two Up","Documentary","","$300,680","","1999"
"","Liberty Heights","Drama","","$3,732,398","","1999"
"November 18","Mansfield Park","Drama","","$4,764,741","","1999"
"November 19","Dillagi","","","$463,159","","1999"
"","Sleepy Hollow","Horror","$70,000,000","$101,068,340","","1999"
"","Toy Story 2","Adventure","$90,000,000","$245,852,179","","1999"
"","The World is Not Enough","Action","$135,000,000","$126,930,660","","1999"
"November 24","End of Days","Action","$100,000,000","$66,889,043","","1999"
"","Flawless","Drama","$27,000,000","$4,485,485","","1999"
"","Ride With the Devil","Western","$35,000,000","$630,779","","1999"
"","Tumbleweeds","Drama","$312,000","$1,350,248","","1999"
"November 26","2by4","Drama","","$16,637","","1999"
"December 2","Spanish Fly","","","$11,147","","1999"
"December 3","Agnes Browne","Comedy","","$140,426","","1999"
"","Al di là delle nuvole","Drama","","$30,890","","1999"
"","The End of the Affair","Drama","$23,000,000","$10,660,147","","1999"
"","Hell's Kitchen","","","$9,122","","1999"
"","Holy Smoke","Drama","","$1,758,780","","1999"
"","Laura Cadieux .. La Suite","Comedy","","$777,477","","1999"
"","A Map of the World","Drama","","$544,538","","1999"
"","Sweet and Lowdown","Romantic Comedy","","$4,196,621","","1999"
"","Virtual Sexuality","","","$43,865","","1999"
"December 8","Cradle Will Rock","Drama","$32,000,000","$2,899,970","","1999"
"December 10","Cherry","Romantic Comedy","","$0","","1999"
"","The Cider House Rules","Drama","","$57,547,209","","1999"
"","Deuce Bigalow: Male Gigolo","Comedy","$18,000,000","$65,535,067","","1999"
"","Diamonds","Comedy","$11,900,000","$81,897","","1999"
"","The Green Mile","Drama","$60,000,000","$136,801,374","","1999"
"","Jerome","","","$10,498","","1999"
"","Miss Julie","","","$13,107","","1999"
"","Wallowitch & Ross: This Moment","","","$1,145","","1999"
"","The War Zone","Drama","","$252,567","","1999"
"December 17","Anna and the King","Drama","$75,000,000","$39,251,128","","1999"
"","Bicentennial Man","Drama","$90,000,000","$58,220,776","","1999"
"","Dahek","","","$63,886","","1999"
"","Jing ke ci qin wang","Drama","","$1,328,435","","1999"
"","Magnolia","Drama","$37,000,000","$22,450,975","","1999"
"","Onegin","","","$183,821","","1999"
"","Simpatico","Comedy","","$902,144","","1999"
"","Stuart Little","Comedy","$105,000,000","$140,015,224","","1999"
"","Sunshine","Drama","","$5,095,981","","1999"
"","Topsy Turvy","Musical","$20,000,000","$6,201,757","","1999"
"December 21","Girl, Interrupted","Drama","$24,000,000","$28,871,190","","1999"
"December 22","Any Given Sunday","Drama","$60,000,000","$75,530,832","","1999"
"","Man on the Moon","Drama","$52,000,000","$34,580,635","","1999"
"December 24","Angela's Ashes","Drama","$25,000,000","$13,038,660","","1999"
"","Galaxy Quest","Comedy","$45,000,000","$71,423,726","","1999"
"","Pink Narcissus","","$27,000","$8,231","","1999"
"","Play it to the Bone","Comedy","$24,000,000","$8,427,204","","1999"
"","Snow Falling on Cedars","Drama","$36,000,000","$14,378,353","","1999"
"","The Talented Mr. Ripley","Drama","$40,000,000","$81,292,135","","1999"
"","Titus","Drama","","$1,921,350","","1999"
"December 29","The Hurricane","Drama","$38,000,000","$50,699,241","","1999"
"","Mr. Death","","","$495,318","","1999"
"","The Third Miracle","Drama","","$736,592","","1999"
"December 31","After Alice","","","$0","","1999"
"","The Base","Action","","$0","","1999"
"","Beautopia","","","$0","","1999"
"","Best Man: Best Boy and All of Us 20 Years Later","","","$0","","1999"
"","California Myth","","","$0","","1999"
"","Close-Up","","","$2,670","","1999"
"","Cool Air","Horror","","$0","","1999"
"","Final Voyage","Action","","$0","","1999"
"","Fistful of Flies","","","$0","","1999"
"","A Force More Powerful","","","$0","","1999"
"","The Hungry Bachelor's Club","","","$0","","1999"
"","I Woke Up Early the Day I Died","","","$0","","1999"
"","In the Presence of a Clown (Larmar och gör sig till)","Drama","","$0","","1999"
"","Kiss of a Stranger","Thriller/Suspense","","$0","","1999"
"","Liar's Poker","","","$0","","1999"
"","A Little Bit of Soul","","","$0","","1999"
"","Mascara","","","$0","","1999"
"","Mivtza Savta","Black Comedy","","$0","","1999"
"","Mob Queen","","","$0","","1999"
"","Mom's on the Roof","","","$0","","1999"
"","My Teacher's Wife","Romantic Comedy","","$0","","1999"
"","Next to You","","","$0","","1999"
"","No Tomorrow","Thriller/Suspense","","$0","","1999"
"","Nobody","","","$0","","1999"
"","Operation Delta Force 3: Clear Target","","","$0","","1999"
"","Oxygen","","","$0","","1999"
"","Paulina","","","$0","","1999"
"","Punitive Damages","","","$0","","1999"
"","Los sin nombre","Horror","","$0","","1999"
"","Storm Catcher","Thriller/Suspense","","$0","","1999"
"","Tactical Assault","Action","","$0","","1999"
"","Tequila Body Shots","","","$0","","1999"
"","Trailer - The Movie","","","$0","","1999"
"","The Trio","","","$0","","1999"
"","Tube Tales","Drama","","$0","","1999"
"","Woman Wanted","","","$0","","1999"
"","Zone 39","","","$0","","1999"
